Experiment: June_23_negative_cntrl_expt vial 6, Wed Jun 23 11:25:39 2021
0.0044,171
0.0101,172
0.0157,173
0.0211,171
0.0268,171
0.0324,174
0.0378,171
0.0435,172
0.0489,173
0.0545,175
0.0602,172
0.0656,169
0.0713,172
0.0766,172
0.0823,173
0.0879,172
0.0933,171
0.099,171
0.1046,171
0.11,173
0.1157,170
0.1213,172
0.1267,172
0.1324,171
0.1377,171
0.1434,173
0.149,170
0.1546,172
0.16,173
0.1656,172
0.1713,170
0.1766,173
0.1822,171
0.1879,173
0.1935,171
0.1989,169
0.2045,168
0.2099,173
0.2156,174
0.2213,172
0.2266,173
0.2323,171
0.238,172
0.2434,174
0.249,171
0.2544,175
0.2601,172
0.2657,174
0.2711,173
0.2768,171
0.2821,169
0.2878,171
0.2934,171
0.2991,170
0.3044,173
0.31,174
0.3157,171
0.3213,174
0.3267,173
0.3323,173
0.3379,174
0.3433,172
0.3489,172
0.3546,171
0.3602,173
0.3655,174
0.3712,174
0.3768,172
0.3822,173
0.3879,173
0.3935,173
0.3989,172
0.4045,172
0.4102,172
0.4155,170
0.4212,173
0.4268,173
0.4322,172
0.4379,172
0.4433,174
0.4489,171
0.4546,173
0.4602,172
0.4656,172
0.4711,174
0.4768,175
0.4822,176
0.4878,174
0.4934,174
0.4989,173
0.5046,173
0.5102,173
0.5156,174
0.5212,173
0.5266,173
0.5323,173
0.5379,174
0.5435,170
0.5489,173
0.5544,173
0.5601,173
0.5657,173
0.5713,173
0.5767,173
0.5823,175
0.5879,175
0.5935,171
0.5989,173
0.6045,172
0.6101,175
0.6157,171
0.6213,172
0.6267,173
0.6323,174
0.6379,173
0.6435,173
0.6488,175
0.6545,174
0.6601,173
0.6657,173
0.6713,174
0.6767,173
0.6823,168
0.6879,173
0.6935,175
0.6989,173
0.7045,172
0.7101,175
0.7157,174
0.7211,175
0.7267,171
0.7324,173
0.7377,173
0.7434,171
0.749,175
0.7546,175
0.76,172
0.7656,173
0.7712,172
0.7768,173
0.7822,174
0.7878,176
0.7935,174
0.7991,172
0.8044,174
0.8101,175
0.8157,171
0.8211,175
0.8267,172
0.8323,174
0.838,174
0.8433,172
0.8489,173
0.8546,172
0.8602,173
0.8655,174
0.8712,172
0.8768,175
0.8824,175
0.8878,174
0.8934,174
0.899,171
0.9046,173
0.91,174
0.9156,173
0.9212,172
0.9266,177
0.9322,174
0.9379,176
0.9435,174
0.9491,173
0.9545,174
0.9601,174
0.9657,172
0.9711,175
0.9767,173
0.9823,175
0.988,175
0.9933,174
0.9989,176
1.0046,174
1.01,175
1.0156,174
1.0213,174
1.0266,173
1.0323,172
1.0379,175
1.0433,173
1.0489,172
1.0544,174
1.0601,175
1.0655,175
1.0712,174
1.0766,173
1.0822,174
1.0879,175
1.0933,176
1.099,175
1.1044,174
1.1101,178
1.1158,174
1.1211,174
1.1268,175
1.1322,178
1.1379,173
1.1435,173
1.1489,174
1.1545,177
1.1602,175
1.1656,175
1.1712,174
1.1769,171
1.1822,174
1.1879,175
1.1935,172
1.1989,174
1.2046,172
1.21,174
1.2157,174
1.2211,175
1.2268,174
1.2325,174
1.2379,172
1.2436,175
1.249,172
1.2546,172
1.2601,176
1.2658,175
1.2712,171
1.2768,170
1.2823,173
1.2879,175
1.2934,174
1.299,174
1.3044,174
1.3102,174
1.3156,172
1.3213,172
1.3267,168
1.3324,173
1.3378,174
1.3435,172
1.3489,173
1.3546,175
1.36,174
1.3657,175
1.3711,173
1.3768,174
1.3823,171
1.388,172
1.3934,171
1.3991,175
1.4045,172
1.4101,172
1.4155,173
1.4212,175
1.4266,174
1.4323,172
1.438,174
1.4434,173
1.4491,175
1.4545,175
1.4602,176
1.4656,175
1.4713,175
1.4767,175
1.4824,175
1.4878,176
1.4935,176
1.4989,174
1.5046,174
1.51,175
1.5157,176
1.5211,176
1.5268,171
1.5322,175
1.5379,171
1.5433,173
1.549,173
1.5547,174
1.5601,173
1.5658,175
1.5712,174
1.5769,174
1.5823,171
1.5879,174
1.5933,172
1.5991,175
1.6045,175
1.6102,174
1.6156,175
1.6213,173
1.6267,174
1.6324,175
1.6378,173
1.6435,176
1.6489,173
1.6545,175
1.6602,173
1.6656,173
1.6713,173
1.6766,173
1.6823,172
1.6879,170
1.6935,173
1.6989,174
1.7046,173
1.7099,174
1.7157,175
1.7211,176
1.7266,174
1.7323,175
1.738,174
1.7434,172
1.7491,176
1.7545,174
1.76,174
1.7656,175
1.7711,174
1.7766,174
1.7823,176
1.7878,176
1.7933,173
1.799,174
1.8045,172
1.81,176
1.8157,173
1.8211,172
1.8267,175
1.8323,174
1.8377,174
1.8433,173
1.849,174
1.8545,176
1.86,170
1.8657,174
1.8711,174
1.8767,173
1.8823,172
1.8878,174
1.8934,174
1.899,174
1.9044,175
1.91,172
1.9157,173
1.9211,174
1.9267,175
1.9324,174
1.9378,172
1.9434,173
1.9491,172
1.9545,174
1.96,174
1.9657,177
1.9711,176
1.9767,175
1.9824,176
1.9878,174
1.9933,173
1.999,174
2.0044,175
2.0101,172
2.0158,173
2.0211,177
2.0268,173
2.0325,175
2.0379,174
2.0433,174
2.0489,172
2.0546,173
2.06,172
2.0657,171
2.0711,175
2.0766,172
2.0823,174
2.0878,173
2.0934,176
2.0989,174
2.1045,176
2.1101,174
2.1155,172
2.1212,175
2.1266,172
2.1323,174
2.138,173
2.1434,176
2.1491,176
2.1545,173
2.1601,174
2.1658,174
2.1712,175
2.1768,173
2.1822,175
2.1879,176
2.1933,174
2.199,174
2.2044,176
2.2101,174
2.2155,174
2.2212,175
2.2268,175
2.2322,173
2.2379,176
2.2433,174
2.249,173
2.2544,174
2.2601,176
2.2655,171
2.2712,173
2.2766,173
2.2823,175
2.2878,175
2.2935,174
2.2989,173
2.3046,172
2.31,174
2.3157,173
2.3211,173
2.3268,172
2.3323,174
2.338,173
2.3434,172
2.3491,172
2.3545,172
2.3602,174
2.3656,174
2.3713,177
2.3767,173
2.3824,177
2.3878,175
2.3935,172
2.3989,176
2.4046,173
2.41,175
2.4157,173
2.4211,175
2.4268,172
2.4322,173
2.4379,174
2.4433,174
2.449,174
2.4544,174
2.4601,175
2.4655,175
2.4712,174
2.4767,176
2.4823,176
2.488,176
2.4934,171
2.4991,174
2.5046,176
2.51,174
2.5157,175
2.5211,172
2.5268,174
2.5322,175
2.5379,173
2.5433,176
2.549,173
2.5544,172
2.5601,175
2.5656,174
2.5713,173
2.5767,173
2.5823,174
2.5877,173
2.5934,173
2.5991,172
2.6045,176
2.6101,173
2.6155,174
2.6212,171
2.6269,172
2.6323,174
2.6379,171
2.6433,170
2.649,170
2.6546,171
2.66,171
2.6656,173
2.6713,174
2.6766,173
2.6823,174
2.6878,174
2.6934,170
2.6991,173
2.7044,170
2.7101,173
2.7156,175
2.7212,173
2.7269,173
2.7322,172
2.7379,173
2.7434,174
2.7491,173
2.7544,172
2.76,172
2.7657,173
2.7711,174
2.7767,171
2.7824,172
2.788,175
2.7933,174
2.799,174
2.8046,172
2.81,174
2.8157,174
2.8213,169
2.8266,174
2.8323,172
2.8379,172
2.8433,173
2.8489,172
2.8546,176
2.8599,175
2.8656,172
2.8712,167
2.8766,169
2.8823,169
2.8879,169
2.8933,168
2.8989,167
2.9046,170
2.9102,170
2.9155,170
2.9212,169
2.9268,167
2.9324,168
2.9378,168
2.9435,168
2.9491,169
2.9544,169
2.9601,167
2.9657,167
2.9713,167
2.9768,168
2.9824,168
2.9878,171
2.9934,167
2.9991,168
3.0044,167
3.0101,168
3.0157,168
3.0214,167
3.0267,168
3.0323,169
3.038,169
3.0434,168
3.049,167
3.0544,168
3.06,166
3.0657,164
3.0713,166
3.0767,170
3.0823,169
3.0878,168
3.0934,169
3.0991,169
3.1044,167
3.1101,167
3.1157,165
3.1213,167
3.1267,166
3.1323,165
3.1379,166
3.1436,166
3.1489,169
3.1546,166
3.1602,166
3.1655,166
3.1712,166
3.1769,166
3.1823,166
3.1879,167
3.1935,168
3.1989,167
3.2045,168
3.2102,164
3.2158,168
3.2212,167
3.2268,168
3.2325,168
3.2378,168
3.2435,167
3.2489,168
3.2545,167
3.2602,167
3.2658,168
3.2712,169
3.2768,170
3.2824,166
3.2878,166
3.2934,170
3.2991,166
3.3047,167
3.3101,166
3.3158,168
3.3212,166
3.3268,168
3.3324,167
3.3378,168
3.3435,167
3.3491,167
3.3545,167
3.3602,168
3.3658,168
3.3712,165
3.3769,166
3.3822,166
3.3879,166
3.3935,167
3.3992,169
3.4045,165
3.4102,169
3.4156,168
3.4212,168
3.4269,165
3.4325,166
3.4379,167
3.4435,168
3.4489,169
3.4546,168
3.4602,166
3.4656,170
3.4712,166
3.4768,167
3.4824,167
3.4879,166
3.4935,167
3.4991,168
3.5045,167
3.5102,167
3.5156,169
3.5212,166
3.5269,167
3.5323,167
3.5379,167
3.5434,169
3.549,166
3.5547,168
3.5603,166
3.5657,168
3.5713,167
3.5769,169
3.5823,164
3.5879,167
3.5936,167
3.599,165
3.6046,167
3.61,169
3.6157,167
3.6213,169
3.6267,167
3.6323,169
3.638,170
3.6434,167
3.649,168
3.6545,167
3.6601,167
3.6658,169
3.6711,167
3.6768,171
3.6824,169
3.688,167
3.6935,168
3.6991,169
3.7045,169
3.71,169
3.7157,168
3.7213,170
3.727,167
3.7323,168
3.7378,169
3.7435,167
3.7491,168
3.7545,167
3.7602,168
3.7657,168
3.7713,170
3.7767,168
3.7824,167
3.788,166
3.7934,167
3.799,167
3.8047,166
3.8101,166
3.8158,168
3.8212,167
3.8269,170
3.8325,167
3.8379,167
3.8436,167
3.8489,165
3.8546,167
3.8602,169
3.8659,168
3.8712,170
3.8769,167
3.8823,169
3.8879,170
3.8935,165
3.8992,169
3.9045,168
3.9102,163
3.9156,169
3.9213,169
3.9269,167
3.9323,166
3.9379,168
3.9436,168
3.949,168
3.9546,169
3.9602,168
3.9656,167
3.9713,166
3.9769,169
3.9823,166
3.9879,168
3.9936,167
3.9992,167
4.0046,168
4.0103,169
4.0157,164
4.0213,171
4.0267,170
4.0323,168
4.038,168
4.0434,169
4.049,168
4.0547,168
4.0603,169
4.0656,169
4.0713,168
4.0769,169
4.0825,171
4.0879,173
4.0935,168
4.0992,169
4.1045,166
4.1102,171
4.1158,169
4.1212,167
4.1269,169
4.1325,167
4.1379,168
4.1435,168
4.1492,166
4.1546,168
4.1602,168
4.1658,170
4.1712,170
4.1769,169
4.1826,169
4.1879,167
4.1936,168
4.1989,169
4.2046,170
4.2102,170
4.2158,170
4.2212,170
4.2268,171
4.2325,170
4.2378,169
4.2435,170
4.2492,169
4.2546,168
4.2602,167
4.2658,166
4.2712,169
4.2768,169
4.2825,169
4.2881,170
4.2934,170
4.2991,169
4.3047,166
4.3101,167
4.3157,169
4.3212,168
4.3269,168
4.3325,166
4.3379,167
4.3436,169
4.349,169
4.3547,167
4.3603,168
4.3657,169
4.3713,168
4.3768,168
4.3825,168
4.3879,168
4.3936,169
4.3992,167
4.4046,168
4.4103,168
4.4156,170
4.4213,167
4.427,166
4.4323,168
4.438,170
4.4434,169
4.4491,170
4.4547,169
4.4603,167
4.4656,167
4.4713,168
4.4769,168
4.4825,167
4.4879,171
4.4935,168
4.4992,168
4.5045,168
4.5102,170
4.5159,167
4.5212,168
4.5268,167
4.5325,166
4.5378,171
4.5435,167
4.5492,168
4.5545,167
4.5602,168
4.5658,170
4.5715,167
4.5768,166
4.5824,167
4.5878,168
4.5935,167
4.5992,168
4.6045,166
4.6102,168
4.6156,169
4.6213,168
4.6269,170
4.6326,169
4.6379,170
4.6436,169
4.6492,169
4.6546,167
4.6602,168
4.6658,166
4.6712,170
4.6769,168
4.6823,166
4.688,167
4.6936,170
4.6992,170
4.7046,169
4.7103,169
4.7159,169
4.7213,170
4.7269,167
4.7325,169
4.7379,169
4.7436,171
4.7492,169
4.7546,170
4.7603,169
4.7657,172
4.7713,170
4.7769,172
4.7823,169
4.7879,170
4.7936,167
4.7992,169
4.8046,167
4.8103,168
4.8157,169
4.8213,166
4.8269,171
4.8326,172
4.8379,172
4.8436,169
4.8492,169
4.8546,169
4.8602,170
4.8659,169
4.8713,167
4.877,170
4.8824,167
4.888,170
4.8936,167
4.8992,171
4.9046,168
4.9102,169
4.9159,168
4.9212,169
4.9269,171
4.9325,167
4.9379,170
4.9435,170
4.9492,169
4.9545,168
4.9602,169
4.9658,171
4.9715,171
