Experiment: Feb_8_Batch_expt_zeroed vial 10, Mon Feb  8 17:45:11 2021
0.0049,28725
0.0103,28716
0.0159,28732
0.0213,28735
0.0269,28730
0.0326,28738
0.0382,28743
0.0436,28738
0.0492,28728
0.0546,28730
0.0602,28732
0.0659,28739
0.0715,28737
0.0769,28733
0.0826,28737
0.088,28746
0.0936,28750
0.0992,28745
0.1046,28744
0.1102,28752
0.1159,28755
0.1215,28760
0.1269,28763
0.1325,28762
0.1381,28756
0.1435,28756
0.1491,28756
0.1548,28760
0.1604,28766
0.1658,28762
0.1715,28761
0.1768,28766
0.1825,28763
0.1881,28765
0.1938,28761
0.2032,28745
0.2046,28749
0.2103,28743
0.216,28738
0.2213,28745
0.2269,28750
0.2359,28741
0.238,28750
0.2436,28737
0.2493,28741
0.2607,28737
0.2622,28730
0.2659,28741
0.2713,28737
0.282,28739
0.2827,28743
0.2881,28732
0.2937,28735
0.3039,28745
0.3046,28736
0.3103,28744
0.3159,28741
0.3254,28747
0.3271,28749
0.3324,28740
0.3381,28737
0.3437,28739
0.354,28744
0.3567,28746
0.3604,28740
0.3658,28742
0.3764,28748
0.3788,28739
0.3825,28746
0.3881,28743
0.398,28739
0.3991,28737
0.4047,28738
0.4104,28740
0.4158,28730
0.4214,28738
0.427,28738
0.4327,28746
0.438,28750
0.4437,28743
0.4493,28750
0.4547,28746
0.4603,28746
0.466,28748
0.4713,28744
0.477,28758
0.4826,28754
0.488,28751
0.4937,28743
0.4993,28749
0.5047,28742
0.5103,28754
0.5159,28759
0.5216,28771
0.5269,28762
0.5326,28751
0.5379,28752
0.5436,28756
0.5492,28757
0.5549,28767
0.5602,28761
0.5659,28766
0.5715,28763
0.5769,28763
0.5825,28763
0.5881,28764
0.5938,28764
0.5992,28769
0.6048,28778
0.6102,28780
0.6159,28763
0.6215,28760
0.6269,28769
0.6324,28760
0.6381,28767
0.6437,28771
0.6491,28765
0.6547,28765
0.6603,28760
0.666,28762
0.6713,28791
0.6769,28796
0.6826,28784
0.6882,28785
0.6935,28775
0.6992,28780
0.7048,28791
0.7102,28804
0.7158,28787
0.7214,28795
0.7271,28807
0.7324,28799
0.7381,28813
0.7437,28812
0.7493,28807
0.7547,28803
0.7603,28814
0.766,28813
0.7713,28805
0.777,28805
0.7826,28807
0.7882,28798
0.7936,28801
0.7992,28804
0.8049,28800
0.8102,28808
0.8159,28812
0.8215,28805
