Experiment: Feb_8_Batch_expt_zeroed vial 7, Mon Feb  8 17:45:11 2021
0.0049,28515
0.0103,28512
0.0159,28500
0.0213,28532
0.0269,28525
0.0326,28524
0.0382,28553
0.0436,28546
0.0492,28538
0.0546,28559
0.0602,28550
0.0659,28556
0.0715,28554
0.0769,28570
0.0826,28580
0.088,28573
0.0936,28581
0.0992,28564
0.1046,28571
0.1102,28582
0.1159,28579
0.1215,28585
0.1269,28586
0.1325,28598
0.1381,28594
0.1435,28584
0.1491,28594
0.1548,28588
0.1604,28593
0.1658,28587
0.1715,28581
0.1768,28566
0.1825,28570
0.1881,28584
0.1938,28579
0.2032,28581
0.2046,28581
0.2103,28580
0.216,28573
0.2213,28570
0.2269,28572
0.2359,28570
0.238,28573
0.2436,28578
0.2493,28565
0.2607,28563
0.2622,28564
0.2659,28559
0.2713,28560
0.282,28556
0.2827,28560
0.2881,28558
0.2937,28558
0.3039,28555
0.3046,28549
0.3103,28555
0.3159,28552
0.3254,28550
0.3271,28564
0.3324,28562
0.3381,28555
0.3437,28541
0.354,28552
0.3567,28545
0.3604,28556
0.3658,28557
0.3764,28543
0.3788,28544
0.3825,28485
0.3881,28551
0.398,28548
0.3991,28545
0.4047,28548
0.4104,28522
0.4158,28544
0.4214,28538
0.427,28533
0.4327,28527
0.438,28522
0.4437,28517
0.4493,28517
0.4547,28525
0.4603,28526
0.466,28523
0.4713,28521
0.477,28522
0.4826,28520
0.488,28518
0.4937,28508
0.4993,28520
0.5047,28519
0.5103,28521
0.5159,28514
0.5216,28520
0.5269,28514
0.5326,28499
0.5379,28521
0.5436,28523
0.5492,28523
0.5549,28510
0.5602,28509
0.5659,28518
0.5715,28520
0.5769,28513
0.5825,28514
0.5881,28518
0.5938,28521
0.5992,28522
0.6048,28513
0.6102,28515
0.6159,28515
0.6215,28510
0.6269,28521
0.6324,28517
0.6381,28516
0.6437,28531
0.6491,28520
0.6547,28529
0.6603,28521
0.666,28516
0.6713,28521
0.6769,28514
0.6826,28513
0.6882,28515
0.6935,28523
0.6992,28522
0.7048,28502
0.7102,28505
0.7158,28511
0.7214,28511
0.7271,28494
0.7324,28508
0.7381,28489
0.7437,28501
0.7493,28504
0.7547,28502
0.7603,28507
0.766,28504
0.7713,28502
0.777,28510
0.7826,28515
0.7882,28511
0.7936,28515
0.7992,28517
0.8049,28507
0.8102,28497
0.8159,28506
0.8215,28503
0.8271,28509
0.8325,28504
0.8381,28529
0.8438,28507
0.8491,28510
0.8548,28515
0.8604,28527
0.8658,28506
0.8714,28527
0.877,28528
0.8827,28520
0.888,28524
0.8936,28527
0.8993,28529
0.9049,28532
0.9102,28527
0.9159,28526
0.9215,28524
0.9269,28525
0.9325,28526
0.9381,28522
0.9438,28523
0.9491,28522
0.9548,28519
0.9604,28524
0.9658,28523
0.9714,28525
0.977,28519
0.9827,28520
0.988,28525
0.9937,28521
0.9993,28526
1.0047,28527
1.0103,28513
1.016,28508
1.0213,28517
1.027,28520
1.0326,28514
1.0382,28504
1.0436,28511
1.0492,28525
1.0548,28507
1.0602,28519
1.0659,28517
