Experiment: Feb_8_Batch_expt_zeroed vial 6, Mon Feb  8 17:45:11 2021
0.0049,28167
0.0103,28202
0.0159,28213
0.0213,28218
0.0269,28209
0.0326,28227
0.0382,28250
0.0436,28233
0.0492,28238
0.0546,28218
0.0602,28238
0.0659,28243
0.0715,28262
0.0769,28254
0.0826,28249
0.088,28254
0.0936,28271
0.0992,28262
0.1046,28269
0.1102,28278
0.1159,28283
0.1215,28283
0.1269,28302
0.1325,28298
0.1381,28283
0.1435,28292
0.1491,28275
0.1548,28282
0.1604,28289
0.1658,28271
0.1715,28273
0.1768,28261
0.1825,28271
0.1881,28275
0.1938,28257
0.2032,28257
0.2046,28257
0.2103,28244
0.216,28239
0.2213,28246
0.2269,28252
0.2359,28242
0.238,28249
0.2436,28234
0.2493,28231
0.2607,28231
0.2622,28234
0.2659,28239
0.2713,28244
0.282,28236
0.2827,28235
0.2881,28240
0.2937,28233
0.3039,28234
0.3046,28227
0.3103,28230
0.3159,28239
0.3254,28245
0.3271,28236
0.3324,28248
0.3381,28239
0.3437,28231
0.354,28236
0.3567,28226
0.3604,28235
0.3658,28236
0.3764,28236
0.3788,28240
0.3825,28247
0.3881,28238
0.398,28251
0.3991,28245
0.4047,28240
0.4104,28242
0.4158,28236
0.4214,28227
0.427,28220
0.4327,28228
0.438,28230
0.4437,28234
0.4493,28227
0.4547,28232
0.4603,28237
0.466,28240
0.4713,28236
0.477,28243
0.4826,28234
0.488,28236
0.4937,28236
0.4993,28251
0.5047,28235
0.5103,28251
0.5159,28263
0.5216,28252
0.5269,28257
0.5326,28246
0.5379,28253
0.5436,28251
0.5492,28259
0.5549,28253
0.5602,28253
0.5659,28252
0.5715,28255
0.5769,28250
0.5825,28253
0.5881,28258
0.5938,28259
0.5992,28256
0.6048,28263
0.6102,28261
0.6159,28260
0.6215,28246
0.6269,28252
0.6324,28245
0.6381,28256
0.6437,28258
0.6491,28256
0.6547,28274
0.6603,28263
0.666,28253
0.6713,28265
0.6769,28266
0.6826,28266
0.6882,28266
0.6935,28265
0.6992,28273
0.7048,28282
0.7102,28274
0.7158,28284
0.7214,28270
0.7271,28276
0.7324,28281
0.7381,28279
0.7437,28282
0.7493,28286
0.7547,28282
0.7603,28297
0.766,28293
0.7713,28286
0.777,28304
0.7826,28297
0.7882,28287
0.7936,28286
0.7992,28289
0.8049,28303
0.8102,28311
0.8159,28300
0.8215,28301
0.8271,28308
0.8325,28295
0.8381,28320
0.8438,28315
0.8491,28309
0.8548,28330
0.8604,28329
0.8658,28319
0.8714,28329
0.877,28331
0.8827,28344
0.888,28342
0.8936,28338
0.8993,28331
0.9049,28337
0.9102,28351
0.9159,28348
0.9215,28357
0.9269,28348
0.9325,28354
0.9381,28353
0.9438,28349
0.9491,28346
0.9548,28343
0.9604,28352
0.9658,28355
0.9714,28355
0.977,28358
0.9827,28356
0.988,28364
0.9937,28365
0.9993,28364
1.0047,28365
1.0103,28360
1.016,28375
1.0213,28376
1.027,28375
1.0326,28370
1.0382,28376
1.0436,28376
1.0492,28383
1.0548,28369
1.0602,28379
1.0659,28377
1.0715,28370
1.0769,28388
1.0825,28365
1.0882,28378
1.0936,28375
1.0992,28382
1.1048,28372
1.1105,28368
1.1158,28364
1.1215,28379
1.1271,28384
1.1325,28391
1.1381,28376
1.1437,28394
1.1494,28405
1.1547,28411
1.1603,28405
1.166,28412
1.1713,28404
1.177,28405
1.1826,28395
1.1883,28401
1.1936,28390
1.1993,28389
1.2049,28407
1.2103,28396
1.2159,28376
1.2215,28397
1.2269,28407
1.2325,28399
1.238,28406
1.2436,28402
