Experiment: Feb_8_Batch_expt_zeroed vial 9, Mon Feb  8 17:45:11 2021
0.0049,28196
0.0103,28217
0.0159,28220
0.0213,28234
0.0269,28244
0.0326,28240
0.0382,28245
0.0436,28241
0.0492,28244
0.0546,28244
0.0602,28245
0.0659,28246
0.0715,28250
0.0769,28249
0.0826,28245
0.088,28244
0.0936,28245
0.0992,28233
0.1046,28242
0.1102,28244
0.1159,28245
0.1215,28253
0.1269,28250
0.1325,28251
0.1381,28251
0.1435,28254
0.1491,28258
0.1548,28269
0.1604,28278
0.1658,28272
0.1715,28272
0.1768,28294
0.1825,28277
0.1881,28280
0.1938,28290
0.2032,28283
0.2046,28281
0.2103,28273
0.216,28265
0.2213,28281
0.2269,28281
0.2359,28293
0.238,28298
0.2436,28302
0.2493,28296
0.2607,28296
0.2622,28288
0.2659,28298
0.2713,28308
0.282,28314
0.2827,28316
0.2881,28322
0.2937,28321
0.3039,28331
0.3046,28332
0.3103,28337
0.3159,28355
0.3254,28331
0.3271,28334
0.3324,28324
0.3381,28328
0.3437,28334
0.354,28341
0.3567,28333
0.3604,28338
0.3658,28342
0.3764,28341
0.3788,28349
0.3825,28336
0.3881,28342
0.398,28330
0.3991,28330
0.4047,28340
0.4104,28340
0.4158,28354
0.4214,28362
0.427,28363
0.4327,28371
0.438,28366
0.4437,28366
0.4493,28381
0.4547,28374
0.4603,28357
0.466,28366
0.4713,28375
0.477,28371
0.4826,28378
0.488,28378
0.4937,28365
0.4993,28368
0.5047,28369
0.5103,28366
0.5159,28379
0.5216,28388
0.5269,28387
0.5326,28394
0.5379,28381
0.5436,28394
0.5492,28390
0.5549,28403
0.5602,28409
0.5659,28406
0.5715,28403
0.5769,28410
0.5825,28414
0.5881,28407
0.5938,28414
0.5992,28423
0.6048,28432
0.6102,28428
0.6159,28430
0.6215,28422
0.6269,28427
0.6324,28426
0.6381,28429
0.6437,28432
0.6491,28422
0.6547,28420
0.6603,28430
0.666,28436
0.6713,28444
0.6769,28458
0.6826,28438
0.6882,28436
0.6935,28442
0.6992,28438
0.7048,28453
0.7102,28447
0.7158,28451
0.7214,28461
0.7271,28459
0.7324,28458
0.7381,28465
0.7437,28470
0.7493,28472
0.7547,28469
0.7603,28471
0.766,28477
0.7713,28472
0.777,28472
0.7826,28476
0.7882,28476
0.7936,28476
0.7992,28480
0.8049,28482
0.8102,28488
0.8159,28484
0.8215,28495
0.8271,28490
0.8325,28488
0.8381,28491
0.8438,28484
0.8491,28486
0.8548,28485
0.8604,28473
0.8658,28489
0.8714,28495
0.877,28492
0.8827,28492
0.888,28491
0.8936,28489
0.8993,28500
0.9049,28505
0.9102,28499
0.9159,28507
0.9215,28512
0.9269,28509
0.9325,28500
0.9381,28506
0.9438,28507
0.9491,28513
0.9548,28517
0.9604,28511
0.9658,28511
0.9714,28526
0.977,28525
0.9827,28524
0.988,28522
0.9937,28520
0.9993,28532
1.0047,28540
1.0103,28538
1.016,28539
1.0213,28541
1.027,28557
1.0326,28541
1.0382,28553
1.0436,28558
1.0492,28552
1.0548,28544
1.0602,28544
1.0659,28548
1.0715,28549
1.0769,28541
1.0825,28562
1.0882,28551
1.0936,28551
1.0992,28540
1.1048,28552
1.1105,28550
1.1158,28573
1.1215,28549
1.1271,28565
1.1325,28560
1.1381,28574
1.1437,28573
1.1494,28575
1.1547,28581
1.1603,28590
1.166,28584
1.1713,28603
1.177,28598
1.1826,28594
1.1883,28600
1.1936,28607
1.1993,28577
1.2049,28593
1.2103,28603
1.2159,28600
1.2215,28584
1.2269,28607
1.2325,28600
1.238,28595
1.2436,28617
1.2492,28623
1.2548,28623
1.2605,28618
1.2658,28617
1.2714,28624
1.2771,28631
1.2824,28629
1.2881,28631
1.2938,28634
1.2991,28630
1.3048,28626
1.3104,28655
1.3158,28652
1.3215,28644
1.3271,28659
1.3325,28673
1.3381,28655
1.3438,28662
1.3492,28647
1.3548,28656
1.3604,28664
1.3658,28666
1.3715,28665
1.3771,28677
1.3825,28665
1.3882,28676
1.3938,28667
1.3992,28669
1.4048,28661
1.4102,28667
1.4158,28679
1.4215,28670
1.4271,28660
1.4325,28674
1.4381,28676
1.4437,28676
1.4491,28675
1.4547,28675
1.4604,28672
1.466,28677
1.4714,28676
1.477,28671
1.4826,28688
1.4883,28675
1.4936,28677
1.4992,28672
1.5048,28657
1.5105,28661
1.5158,28679
1.5215,28677
1.527,28687
1.5324,28664
1.5381,28678
1.5438,28682
1.5491,28668
1.5548,28686
1.5604,28674
1.5658,28679
1.5714,28667
1.577,28664
1.5827,28668
1.588,28684
1.5937,28701
1.5993,28687
1.6047,28671
1.6103,28664
1.6159,28678
1.6215,28661
1.6271,28649
1.6325,28671
1.6381,28667
1.6437,28656
1.6493,28684
1.6547,28667
1.6603,28669
1.6659,28660
1.6715,28660
1.6769,28651
1.6825,28657
1.6882,28639
1.6938,28675
1.6992,28655
1.7048,28638
1.7105,28645
1.7158,28632
1.7215,28646
1.7271,28631
1.7327,28623
1.7381,28632
1.7438,28608
1.7491,28621
1.7548,28625
1.7604,28613
1.7658,28590
1.7714,28607
1.7771,28597
1.7827,28615
1.7881,28624
1.7937,28609
1.7993,28563
1.8047,28574
1.8103,28580
1.816,28589
1.8214,28593
1.827,28580
1.8326,28554
1.8383,28559
1.8436,28556
1.8492,28552
1.8549,28547
1.8603,28539
1.8659,28545
1.8715,28539
1.8772,28553
1.8825,28535
1.8881,28551
1.8937,28547
1.8994,28539
1.9047,28533
1.9103,28485
1.9159,28497
1.9216,28497
1.9269,28494
1.9326,28498
1.9381,28490
1.9437,28467
1.9491,28477
1.9548,28452
1.9604,28473
1.9658,28448
1.9714,28435
1.977,28434
1.9827,28427
1.9881,28423
1.9937,28402
1.9993,28403
2.0047,28396
2.0104,28384
2.0158,28399
2.0214,28396
2.027,28387
2.0327,28356
2.0381,28356
2.0437,28347
2.0493,28331
2.0547,28342
2.0604,28319
2.066,28314
2.0714,28294
2.077,28294
2.0827,28266
2.088,28256
2.0937,28253
2.0993,28251
