Experiment: Feb_8_Batch_expt_zeroed vial 12, Mon Feb  8 17:45:11 2021
0.0049,27827
0.0103,27828
0.0159,27840
0.0213,27896
0.0269,27925
0.0326,27874
0.0382,27909
0.0436,27886
0.0492,27887
0.0546,27880
0.0602,27917
0.0659,27939
0.0715,27947
0.0769,27924
0.0826,27925
0.088,27918
0.0936,27926
0.0992,27905
0.1046,27931
0.1102,27935
0.1159,27927
0.1215,27947
0.1269,27945
0.1325,27934
0.1381,27929
0.1435,27936
0.1491,27970
0.1548,27956
0.1604,27974
0.1658,27968
0.1715,27956
0.1768,27983
0.1825,27970
0.1881,27991
0.1938,27955
0.2032,27974
0.2046,27972
0.2103,27970
0.216,27926
0.2213,27983
0.2269,28001
0.2359,27994
0.238,28004
0.2436,27982
0.2493,28004
0.2607,28021
0.2622,28011
0.2659,28037
0.2713,28033
0.282,28040
0.2827,28022
0.2881,28035
0.2937,28056
0.3039,28034
0.3046,28045
0.3103,28044
0.3159,28080
0.3254,28056
0.3271,28041
0.3324,28058
0.3381,28064
0.3437,28060
0.354,28074
0.3567,28092
0.3604,28076
0.3658,28088
0.3764,28091
0.3788,28058
0.3825,28033
0.3881,28041
0.398,28064
0.3991,28055
0.4047,28079
0.4104,28091
0.4158,28088
0.4214,28071
0.427,28091
0.4327,28101
0.438,28100
0.4437,28118
0.4493,28117
0.4547,28105
0.4603,28095
0.466,28099
0.4713,28114
0.477,28116
0.4826,28097
0.488,28112
0.4937,28095
0.4993,28083
0.5047,28111
0.5103,28116
0.5159,28094
0.5216,28122
0.5269,28110
0.5326,28106
0.5379,28082
0.5436,28105
0.5492,28107
0.5549,28110
0.5602,28124
0.5659,28137
0.5715,28138
0.5769,28138
0.5825,28132
0.5881,28128
0.5938,28142
0.5992,28143
0.6048,28161
0.6102,28157
0.6159,28156
0.6215,28150
0.6269,28164
0.6324,28162
0.6381,28169
0.6437,28176
0.6491,28175
0.6547,28171
0.6603,28179
0.666,28181
0.6713,28187
0.6769,28192
0.6826,28186
0.6882,28158
0.6935,28171
0.6992,28181
0.7048,28183
0.7102,28186
0.7158,28193
0.7214,28199
0.7271,28203
0.7324,28205
0.7381,28206
0.7437,28212
0.7493,28212
0.7547,28215
0.7603,28230
0.766,28220
0.7713,28224
0.777,28213
0.7826,28237
0.7882,28237
0.7936,28236
0.7992,28231
0.8049,28246
0.8102,28244
0.8159,28246
0.8215,28249
0.8271,28256
0.8325,28250
0.8381,28263
0.8438,28264
0.8491,28260
0.8548,28265
0.8604,28263
0.8658,28261
0.8714,28270
0.877,28271
0.8827,28272
0.888,28273
0.8936,28270
0.8993,28270
0.9049,28280
0.9102,28277
0.9159,28269
0.9215,28276
0.9269,28287
0.9325,28300
0.9381,28273
0.9438,28285
0.9491,28290
0.9548,28293
0.9604,28295
0.9658,28303
0.9714,28300
