Experiment: Feb_8_Batch_expt_zeroed vial 5, Mon Feb  8 17:45:11 2021
0.0049,27926
0.0103,27945
0.0159,27959
0.0213,27965
0.0269,27976
0.0326,27985
0.0382,27997
0.0436,27986
0.0492,28008
0.0546,27995
0.0602,27998
0.0659,28008
0.0715,28003
0.0769,28019
0.0826,28008
0.088,28005
0.0936,28014
0.0992,28002
0.1046,28013
0.1102,28026
0.1159,28017
0.1215,28033
0.1269,28025
0.1325,28029
0.1381,28032
0.1435,28042
0.1491,28034
0.1548,28034
0.1604,28036
0.1658,28037
0.1715,28034
0.1768,28036
0.1825,28026
0.1881,28034
0.1938,28038
0.2032,28033
0.2046,28036
0.2103,28035
0.216,28031
0.2213,28029
0.2269,28028
0.2359,28026
0.238,28032
0.2436,28023
0.2493,28018
0.2607,28016
0.2622,28015
0.2659,28019
0.2713,28025
0.282,28017
0.2827,28017
0.2881,28014
0.2937,28012
0.3039,28015
0.3046,28017
0.3103,28017
0.3159,28027
0.3254,28020
0.3271,28016
0.3324,28022
0.3381,28018
0.3437,28014
0.354,28022
0.3567,28017
0.3604,28020
0.3658,28029
0.3764,28015
0.3788,28023
0.3825,28019
0.3881,28021
0.398,28018
0.3991,28028
0.4047,28023
0.4104,28029
0.4158,28023
0.4214,28024
0.427,28037
0.4327,28037
0.438,28033
0.4437,28036
0.4493,28039
0.4547,28034
0.4603,28035
0.466,28035
0.4713,28038
0.477,28037
0.4826,28042
0.488,28042
0.4937,28037
0.4993,28045
0.5047,28044
0.5103,28032
0.5159,28046
0.5216,28042
0.5269,28056
0.5326,28047
0.5379,28047
0.5436,28053
0.5492,28052
0.5549,28062
0.5602,28065
0.5659,28066
0.5715,28060
0.5769,28062
0.5825,28072
0.5881,28062
0.5938,28065
0.5992,28067
0.6048,28070
0.6102,28078
0.6159,28069
0.6215,28062
0.6269,28067
0.6324,28059
0.6381,28068
0.6437,28082
0.6491,28071
0.6547,28081
0.6603,28079
0.666,28078
0.6713,28095
0.6769,28099
0.6826,28081
0.6882,28083
0.6935,28092
0.6992,28093
0.7048,28095
0.7102,28106
0.7158,28095
0.7214,28103
0.7271,28105
0.7324,28106
0.7381,28115
0.7437,28114
0.7493,28110
0.7547,28111
0.7603,28117
0.766,28122
0.7713,28119
0.777,28124
0.7826,28125
0.7882,28118
0.7936,28121
0.7992,28120
0.8049,28128
0.8102,28135
0.8159,28136
0.8215,28139
0.8271,28130
0.8325,28132
0.8381,28129
0.8438,28131
0.8491,28140
0.8548,28140
0.8604,28139
0.8658,28131
0.8714,28145
0.877,28147
0.8827,28145
0.888,28141
0.8936,28130
0.8993,28145
0.9049,28162
0.9102,28151
0.9159,28156
0.9215,28159
0.9269,28152
0.9325,28160
0.9381,28166
0.9438,28156
0.9491,28174
0.9548,28165
0.9604,28175
0.9658,28162
0.9714,28165
0.977,28169
0.9827,28172
0.988,28178
0.9937,28170
0.9993,28181
1.0047,28191
1.0103,28182
1.016,28192
1.0213,28195
1.027,28186
1.0326,28194
1.0382,28198
1.0436,28199
1.0492,28210
1.0548,28192
1.0602,28209
1.0659,28209
1.0715,28191
1.0769,28198
1.0825,28199
1.0882,28209
1.0936,28205
1.0992,28210
1.1048,28207
1.1105,28209
1.1158,28224
1.1215,28219
1.1271,28222
1.1325,28229
1.1381,28222
1.1437,28228
1.1494,28227
1.1547,28232
1.1603,28232
1.166,28223
1.1713,28222
1.177,28239
1.1826,28228
1.1883,28239
1.1936,28242
1.1993,28224
1.2049,28225
1.2103,28235
1.2159,28225
1.2215,28228
1.2269,28234
1.2325,28229
1.238,28226
1.2436,28236
1.2492,28237
1.2548,28240
1.2605,28239
1.2658,28239
1.2714,28240
1.2771,28253
1.2824,28251
1.2881,28239
1.2938,28254
1.2991,28247
1.3048,28259
1.3104,28258
1.3158,28256
1.3215,28261
1.3271,28274
1.3325,28247
1.3381,28265
1.3438,28265
1.3492,28268
1.3548,28260
1.3604,28249
1.3658,28266
1.3715,28264
1.3771,28277
1.3825,28267
1.3882,28263
1.3938,28249
1.3992,28269
1.4048,28248
1.4102,28267
1.4158,28260
1.4215,28257
1.4271,28258
1.4325,28243
1.4381,28250
1.4437,28242
1.4491,28236
1.4547,28254
1.4604,28246
1.466,28239
1.4714,28244
1.477,28242
1.4826,28241
1.4883,28243
1.4936,28226
1.4992,28226
1.5048,28230
1.5105,28231
1.5158,28224
1.5215,28223
1.527,28238
1.5324,28219
1.5381,28228
1.5438,28228
1.5491,28215
1.5548,28220
1.5604,28222
1.5658,28214
1.5714,28200
1.577,28205
1.5827,28198
1.588,28199
1.5937,28189
1.5993,28195
1.6047,28195
1.6103,28207
1.6159,28195
1.6215,28187
1.6271,28157
1.6325,28170
1.6381,28159
1.6437,28130
1.6493,28146
1.6547,28122
1.6603,28139
1.6659,28141
1.6715,28134
1.6769,28121
1.6825,28136
1.6882,28115
1.6938,28111
1.6992,28136
1.7048,28101
1.7105,28101
1.7158,28127
1.7215,28102
1.7271,28093
1.7327,28080
1.7381,28096
1.7438,28074
1.7491,28086
1.7548,28076
1.7604,28078
1.7658,28045
1.7714,28054
1.7771,28036
1.7827,28036
1.7881,28028
1.7937,28020
1.7993,28010
1.8047,27971
1.8103,28018
1.816,27997
1.8214,27970
1.827,27969
1.8326,27965
1.8383,27984
1.8436,27965
1.8492,27963
1.8549,27966
1.8603,27918
1.8659,27904
1.8715,27885
1.8772,27913
1.8825,27901
