Experiment: Feb_8_Batch_expt_zeroed vial 1, Mon Feb  8 17:45:11 2021
0.0049,28620
0.0103,28622
0.0159,28658
0.0213,28616
0.0269,28660
0.0326,28653
0.0382,28668
0.0436,28645
0.0492,28670
0.0546,28673
0.0602,28677
0.0659,28667
0.0715,28664
0.0769,28684
0.0826,28663
0.088,28671
0.0936,28679
0.0992,28665
0.1046,28687
0.1102,28687
0.1159,28691
0.1215,28683
0.1269,28700
0.1325,28699
0.1381,28694
0.1435,28685
0.1491,28689
0.1548,28713
0.1604,28690
0.1658,28715
0.1715,28712
0.1768,28691
0.1825,28711
0.1881,28717
0.1938,28728
0.2032,28696
0.2046,28725
0.2103,28711
0.216,28704
0.2213,28723
0.2269,28705
0.2359,28700
0.238,28714
0.2436,28713
0.2493,28695
0.2607,28710
0.2622,28686
0.2659,28695
0.2713,28716
0.282,28709
0.2827,28700
0.2881,28692
0.2937,28707
0.3039,28696
0.3046,28696
0.3103,28700
0.3159,28686
0.3254,28702
0.3271,28686
0.3324,28695
0.3381,28697
0.3437,28680
0.354,28683
0.3567,28687
0.3604,28679
0.3658,28684
0.3764,28685
0.3788,28689
0.3825,28690
0.3881,28688
0.398,28681
0.3991,28682
0.4047,28689
0.4104,28675
0.4158,28695
0.4214,28685
0.427,28681
0.4327,28683
0.438,28688
0.4437,28695
0.4493,28694
0.4547,28691
0.4603,28686
0.466,28687
0.4713,28686
0.477,28676
0.4826,28692
0.488,28672
0.4937,28686
0.4993,28687
0.5047,28683
0.5103,28681
0.5159,28682
0.5216,28681
0.5269,28676
0.5326,28673
0.5379,28676
0.5436,28684
0.5492,28678
0.5549,28677
0.5602,28682
0.5659,28676
0.5715,28684
0.5769,28679
0.5825,28687
0.5881,28685
0.5938,28684
0.5992,28685
0.6048,28686
0.6102,28685
0.6159,28687
0.6215,28674
0.6269,28683
0.6324,28673
0.6381,28680
0.6437,28681
0.6491,28676
0.6547,28677
0.6603,28678
0.666,28673
0.6713,28688
0.6769,28685
0.6826,28689
0.6882,28679
0.6935,28679
0.6992,28682
0.7048,28684
0.7102,28691
0.7158,28684
0.7214,28685
0.7271,28687
0.7324,28687
0.7381,28687
0.7437,28687
0.7493,28688
0.7547,28686
0.7603,28685
0.766,28683
0.7713,28684
0.777,28677
0.7826,28686
0.7882,28670
0.7936,28670
0.7992,28675
0.8049,28680
0.8102,28681
0.8159,28681
0.8215,28675
0.8271,28687
0.8325,28683
0.8381,28678
0.8438,28676
0.8491,28672
0.8548,28673
0.8604,28670
0.8658,28675
0.8714,28677
0.877,28666
0.8827,28669
0.888,28673
0.8936,28670
0.8993,28671
0.9049,28666
0.9102,28672
0.9159,28665
0.9215,28672
0.9269,28668
0.9325,28672
0.9381,28664
0.9438,28660
0.9491,28673
0.9548,28681
0.9604,28666
0.9658,28666
0.9714,28665
0.977,28657
0.9827,28654
0.988,28657
0.9937,28656
0.9993,28654
1.0047,28667
1.0103,28645
1.016,28662
1.0213,28655
1.027,28655
1.0326,28652
1.0382,28649
1.0436,28645
1.0492,28652
1.0548,28649
1.0602,28653
1.0659,28651
1.0715,28642
1.0769,28650
1.0825,28634
1.0882,28632
1.0936,28628
1.0992,28623
1.1048,28634
1.1105,28647
1.1158,28647
1.1215,28636
1.1271,28625
1.1325,28633
1.1381,28645
1.1437,28647
1.1494,28639
1.1547,28625
1.1603,28634
1.166,28631
1.1713,28625
1.177,28624
1.1826,28617
1.1883,28613
1.1936,28616
1.1993,28606
1.2049,28611
1.2103,28609
1.2159,28597
1.2215,28609
1.2269,28610
