Experiment: Feb_8_Batch_expt_zeroed vial 11, Mon Feb  8 17:45:11 2021
0.0049,26855
0.0103,26879
0.0159,26896
0.0213,26888
0.0269,26908
0.0326,26913
0.0382,26937
0.0436,26922
0.0492,26916
0.0546,26921
0.0602,26934
0.0659,26954
0.0715,26955
0.0769,26954
0.0826,26965
0.088,26962
0.0936,26973
0.0992,26972
0.1046,26987
0.1102,26982
0.1159,26976
0.1215,26993
0.1269,26998
0.1325,27003
0.1381,26977
0.1435,26988
0.1491,26975
0.1548,26991
0.1604,26993
0.1658,26984
0.1715,26970
0.1768,26966
0.1825,26969
0.1881,26965
0.1938,26975
0.2032,26942
0.2046,26957
0.2103,26957
0.216,26933
0.2213,26946
0.2269,26947
0.2359,26937
0.238,26945
0.2436,26934
0.2493,26939
0.2607,26933
0.2622,26932
0.2659,26929
0.2713,26927
0.282,26929
0.2827,26927
0.2881,26932
0.2937,26923
0.3039,26922
0.3046,26919
0.3103,26917
0.3159,26918
0.3254,26922
0.3271,26930
0.3324,26927
0.3381,26913
0.3437,26912
0.354,26920
0.3567,26939
0.3604,26929
0.3658,26933
0.3764,26924
0.3788,26917
0.3825,26933
0.3881,26943
0.398,26927
0.3991,26932
0.4047,26928
0.4104,26921
0.4158,26926
0.4214,26928
0.427,26910
0.4327,26906
0.438,26903
0.4437,26922
0.4493,26909
0.4547,26920
0.4603,26926
0.466,26937
0.4713,26930
0.477,26930
0.4826,26937
0.488,26925
0.4937,26922
0.4993,26927
0.5047,26922
0.5103,26957
0.5159,26942
0.5216,26946
0.5269,26949
0.5326,26932
0.5379,26939
0.5436,26944
0.5492,26947
0.5549,26954
0.5602,26955
0.5659,26950
0.5715,26964
0.5769,26954
0.5825,26948
0.5881,26966
0.5938,26971
0.5992,26963
0.6048,26962
0.6102,26971
0.6159,26972
0.6215,26972
0.6269,26977
0.6324,26971
0.6381,26986
0.6437,26994
0.6491,26986
0.6547,26988
0.6603,26984
0.666,26980
0.6713,26991
0.6769,27009
0.6826,27008
0.6882,27005
0.6935,27006
0.6992,27013
0.7048,27020
0.7102,27016
0.7158,27020
0.7214,27025
0.7271,27009
0.7324,27023
0.7381,27027
0.7437,27035
0.7493,27027
0.7547,27044
0.7603,27043
0.766,27046
0.7713,27038
0.777,27054
0.7826,27054
0.7882,27056
0.7936,27057
0.7992,27061
0.8049,27051
0.8102,27051
0.8159,27046
0.8215,27065
0.8271,27068
0.8325,27078
0.8381,27085
0.8438,27071
0.8491,27087
0.8548,27092
0.8604,27102
0.8658,27111
0.8714,27127
0.877,27136
0.8827,27131
0.888,27139
0.8936,27141
0.8993,27149
0.9049,27156
0.9102,27144
0.9159,27163
0.9215,27166
0.9269,27181
0.9325,27172
0.9381,27183
0.9438,27167
0.9491,27170
0.9548,27179
0.9604,27180
0.9658,27194
0.9714,27188
0.977,27190
0.9827,27209
0.988,27200
0.9937,27207
0.9993,27215
1.0047,27224
1.0103,27225
1.016,27229
1.0213,27235
1.027,27231
1.0326,27246
1.0382,27231
1.0436,27246
1.0492,27275
1.0548,27261
1.0602,27275
1.0659,27254
1.0715,27260
1.0769,27278
1.0825,27272
1.0882,27277
1.0936,27284
1.0992,27279
1.1048,27276
1.1105,27281
1.1158,27287
1.1215,27292
1.1271,27293
1.1325,27310
1.1381,27288
1.1437,27300
1.1494,27331
1.1547,27311
1.1603,27319
1.166,27320
1.1713,27348
1.177,27345
1.1826,27321
1.1883,27330
1.1936,27354
1.1993,27342
1.2049,27364
1.2103,27365
1.2159,27367
1.2215,27374
1.2269,27380
1.2325,27375
1.238,27364
1.2436,27395
1.2492,27387
1.2548,27403
1.2605,27418
1.2658,27401
1.2714,27428
1.2771,27428
1.2824,27410
1.2881,27427
1.2938,27437
1.2991,27423
