Experiment: Feb_8_Batch_expt_zeroed vial 14, Mon Feb  8 17:45:11 2021
0.0049,29824
0.0103,29822
0.0159,29823
0.0213,29815
0.0269,29830
0.0326,29838
0.0382,29847
0.0436,29844
0.0492,29848
0.0546,29842
0.0602,29855
0.0659,29864
0.0715,29857
0.0769,29863
0.0826,29856
0.088,29852
0.0936,29863
0.0992,29857
0.1046,29860
0.1102,29864
0.1159,29853
0.1215,29855
0.1269,29863
0.1325,29865
0.1381,29861
0.1435,29865
0.1491,29866
0.1548,29848
0.1604,29849
0.1658,29855
0.1715,29856
0.1768,29862
0.1825,29869
0.1881,29861
0.1938,29857
0.2032,29861
0.2046,29866
0.2103,29864
0.216,29863
0.2213,29862
0.2269,29863
0.2359,29856
0.238,29850
0.2436,29857
0.2493,29860
0.2607,29860
0.2622,29852
0.2659,29855
0.2713,29861
0.282,29861
0.2827,29854
0.2881,29863
0.2937,29858
0.3039,29866
0.3046,29855
0.3103,29859
0.3159,29862
0.3254,29860
0.3271,29863
0.3324,29863
0.3381,29868
0.3437,29854
0.354,29856
0.3567,29855
0.3604,29857
0.3658,29863
0.3764,29861
0.3788,29855
0.3825,29856
0.3881,29852
0.398,29855
0.3991,29851
0.4047,29857
0.4104,29859
0.4158,29859
0.4214,29851
0.427,29857
0.4327,29850
0.438,29852
0.4437,29854
0.4493,29857
0.4547,29860
0.4603,29850
0.466,29853
0.4713,29852
0.477,29846
0.4826,29863
0.488,29850
0.4937,29854
0.4993,29851
0.5047,29855
0.5103,29859
0.5159,29866
0.5216,29863
0.5269,29864
0.5326,29860
0.5379,29856
0.5436,29853
0.5492,29858
0.5549,29862
0.5602,29863
0.5659,29861
0.5715,29859
0.5769,29863
0.5825,29862
0.5881,29853
0.5938,29866
0.5992,29872
0.6048,29871
0.6102,29872
0.6159,29870
0.6215,29863
0.6269,29862
0.6324,29866
0.6381,29872
0.6437,29869
0.6491,29871
0.6547,29870
0.6603,29863
0.666,29855
0.6713,29870
0.6769,29874
0.6826,29868
0.6882,29865
0.6935,29862
0.6992,29863
0.7048,29872
0.7102,29870
0.7158,29876
0.7214,29871
0.7271,29872
0.7324,29869
0.7381,29882
0.7437,29873
0.7493,29877
0.7547,29881
0.7603,29884
0.766,29879
0.7713,29873
0.777,29867
0.7826,29872
0.7882,29858
0.7936,29868
0.7992,29866
0.8049,29860
0.8102,29870
0.8159,29865
0.8215,29865
0.8271,29856
0.8325,29860
0.8381,29865
0.8438,29853
0.8491,29856
0.8548,29866
0.8604,29852
0.8658,29854
0.8714,29862
0.877,29864
0.8827,29848
0.888,29851
0.8936,29855
0.8993,29842
0.9049,29846
0.9102,29846
0.9159,29846
0.9215,29841
0.9269,29840
0.9325,29839
0.9381,29826
0.9438,29822
0.9491,29827
0.9548,29839
0.9604,29826
0.9658,29827
0.9714,29824
0.977,29816
0.9827,29820
0.988,29809
0.9937,29822
0.9993,29827
1.0047,29828
1.0103,29826
1.016,29817
1.0213,29818
1.027,29826
1.0326,29824
1.0382,29811
1.0436,29815
1.0492,29814
1.0548,29811
1.0602,29807
1.0659,29811
1.0715,29809
1.0769,29799
1.0825,29805
1.0882,29791
1.0936,29786
1.0992,29795
1.1048,29790
1.1105,29782
1.1158,29775
1.1215,29788
1.1271,29779
1.1325,29791
1.1381,29781
1.1437,29779
1.1494,29777
1.1547,29779
1.1603,29775
1.166,29763
1.1713,29775
1.177,29758
1.1826,29750
1.1883,29769
1.1936,29757
1.1993,29743
1.2049,29764
1.2103,29756
1.2159,29743
1.2215,29747
1.2269,29747
1.2325,29741
1.238,29735
1.2436,29748
1.2492,29746
1.2548,29743
1.2605,29733
1.2658,29735
1.2714,29733
1.2771,29729
1.2824,29715
1.2881,29726
1.2938,29714
1.2991,29721
1.3048,29726
1.3104,29728
1.3158,29715
1.3215,29715
1.3271,29709
1.3325,29708
1.3381,29700
1.3438,29708
1.3492,29700
1.3548,29703
1.3604,29692
1.3658,29693
1.3715,29682
1.3771,29671
1.3825,29676
1.3882,29646
1.3938,29681
1.3992,29671
1.4048,29659
1.4102,29640
1.4158,29646
1.4215,29654
1.4271,29649
1.4325,29650
1.4381,29652
1.4437,29620
1.4491,29618
1.4547,29628
1.4604,29607
1.466,29607
1.4714,29619
1.477,29620
1.4826,29602
1.4883,29577
1.4936,29571
1.4992,29579
1.5048,29557
1.5105,29577
1.5158,29586
1.5215,29551
1.527,29566
1.5324,29564
1.5381,29559
1.5438,29542
1.5491,29543
1.5548,29547
1.5604,29519
1.5658,29532
1.5714,29529
1.577,29507
1.5827,29514
1.588,29519
1.5937,29488
1.5993,29479
1.6047,29485
1.6103,29492
1.6159,29483
1.6215,29475
1.6271,29453
1.6325,29475
1.6381,29460
1.6437,29454
1.6493,29439
1.6547,29434
1.6603,29435
1.6659,29422
1.6715,29421
1.6769,29409
1.6825,29412
1.6882,29391
1.6938,29417
1.6992,29400
1.7048,29381
1.7105,29423
1.7158,29390
1.7215,29398
1.7271,29356
1.7327,29359
1.7381,29351
1.7438,29331
1.7491,29313
1.7548,29313
1.7604,29309
1.7658,29301
1.7714,29280
1.7771,29283
1.7827,29262
1.7881,29282
1.7937,29268
1.7993,29260
1.8047,29246
1.8103,29230
1.816,29252
1.8214,29234
1.827,29201
1.8326,29190
1.8383,29185
1.8436,29211
1.8492,29179
1.8549,29182
1.8603,29195
1.8659,29155
1.8715,29160
1.8772,29175
1.8825,29123
1.8881,29141
1.8937,29138
1.8994,29148
1.9047,29117
1.9103,29112
1.9159,29117
1.9216,29096
1.9269,29117
1.9326,29091
1.9381,29052
1.9437,29094
1.9491,29051
1.9548,29073
1.9604,29044
