Experiment: Feb_8_Batch_expt_zeroed vial 4, Mon Feb  8 17:45:11 2021
0.0049,28015
0.0103,28019
0.0159,28025
0.0213,28026
0.0269,28045
0.0326,28044
0.0382,28032
0.0436,28043
0.0492,28055
0.0546,28049
0.0602,28057
0.0659,28054
0.0715,28069
0.0769,28076
0.0826,28071
0.088,28077
0.0936,28072
0.0992,28069
0.1046,28078
0.1102,28071
0.1159,28081
0.1215,28093
0.1269,28090
0.1325,28089
0.1381,28077
0.1435,28091
0.1491,28098
0.1548,28092
0.1604,28096
0.1658,28099
0.1715,28096
0.1768,28104
0.1825,28106
0.1881,28112
0.1938,28112
0.2032,28103
0.2046,28114
0.2103,28101
0.216,28106
0.2213,28125
0.2269,28104
0.2359,28113
0.238,28120
0.2436,28118
0.2493,28114
0.2607,28112
0.2622,28127
0.2659,28117
0.2713,28117
0.282,28127
0.2827,28136
0.2881,28134
0.2937,28143
0.3039,28140
0.3046,28129
0.3103,28142
0.3159,28152
0.3254,28141
0.3271,28138
0.3324,28144
0.3381,28135
0.3437,28141
0.354,28140
0.3567,28144
0.3604,28149
0.3658,28156
0.3764,28152
0.3788,28165
0.3825,28156
0.3881,28154
0.398,28149
0.3991,28157
0.4047,28162
0.4104,28166
0.4158,28173
0.4214,28170
0.427,28173
0.4327,28186
0.438,28178
0.4437,28181
0.4493,28185
0.4547,28186
0.4603,28175
0.466,28173
0.4713,28181
0.477,28172
0.4826,28183
0.488,28176
0.4937,28177
0.4993,28178
0.5047,28178
0.5103,28173
0.5159,28182
0.5216,28187
0.5269,28196
0.5326,28200
0.5379,28189
0.5436,28198
0.5492,28188
0.5549,28191
0.5602,28204
0.5659,28198
0.5715,28189
0.5769,28206
0.5825,28201
0.5881,28200
0.5938,28200
0.5992,28212
0.6048,28217
0.6102,28213
0.6159,28196
0.6215,28210
0.6269,28216
0.6324,28207
0.6381,28208
0.6437,28213
0.6491,28205
0.6547,28206
0.6603,28211
0.666,28218
0.6713,28227
0.6769,28238
0.6826,28233
0.6882,28211
0.6935,28224
0.6992,28227
0.7048,28230
0.7102,28223
0.7158,28235
0.7214,28233
0.7271,28234
0.7324,28240
0.7381,28245
0.7437,28251
0.7493,28249
0.7547,28252
0.7603,28247
0.766,28256
0.7713,28263
0.777,28255
0.7826,28256
0.7882,28258
0.7936,28263
0.7992,28265
0.8049,28253
0.8102,28263
0.8159,28258
0.8215,28265
0.8271,28285
0.8325,28271
0.8381,28272
0.8438,28275
0.8491,28271
0.8548,28282
0.8604,28259
0.8658,28263
0.8714,28269
0.877,28263
0.8827,28275
0.888,28265
0.8936,28269
0.8993,28271
0.9049,28274
0.9102,28274
0.9159,28267
0.9215,28277
0.9269,28273
0.9325,28288
0.9381,28287
0.9438,28281
0.9491,28294
0.9548,28296
0.9604,28293
0.9658,28288
0.9714,28293
0.977,28286
0.9827,28300
0.988,28300
0.9937,28302
0.9993,28304
1.0047,28307
1.0103,28307
1.016,28308
1.0213,28306
1.027,28305
1.0326,28307
1.0382,28320
1.0436,28308
1.0492,28326
1.0548,28310
1.0602,28321
1.0659,28324
1.0715,28322
1.0769,28324
1.0825,28338
1.0882,28327
1.0936,28328
1.0992,28320
1.1048,28327
1.1105,28334
1.1158,28326
1.1215,28335
1.1271,28328
1.1325,28346
1.1381,28338
1.1437,28344
1.1494,28350
1.1547,28340
1.1603,28339
1.166,28338
1.1713,28343
1.177,28345
1.1826,28358
1.1883,28352
1.1936,28368
1.1993,28349
1.2049,28360
1.2103,28361
1.2159,28364
1.2215,28355
1.2269,28350
1.2325,28362
1.238,28360
1.2436,28361
1.2492,28360
1.2548,28364
1.2605,28368
1.2658,28358
1.2714,28371
1.2771,28372
1.2824,28371
1.2881,28379
1.2938,28388
1.2991,28375
1.3048,28381
1.3104,28367
1.3158,28381
1.3215,28377
1.3271,28377
1.3325,28372
1.3381,28385
1.3438,28387
1.3492,28375
1.3548,28380
1.3604,28365
1.3658,28381
1.3715,28372
1.3771,28385
1.3825,28378
1.3882,28383
1.3938,28368
1.3992,28379
1.4048,28359
1.4102,28368
1.4158,28369
1.4215,28380
1.4271,28367
1.4325,28371
1.4381,28380
1.4437,28382
1.4491,28365
1.4547,28376
1.4604,28369
1.466,28373
1.4714,28373
1.477,28391
1.4826,28371
1.4883,28350
1.4936,28366
1.4992,28353
1.5048,28360
1.5105,28342
1.5158,28355
1.5215,28358
1.527,28347
1.5324,28341
1.5381,28343
1.5438,28361
1.5491,28343
1.5548,28348
1.5604,28334
1.5658,28349
1.5714,28352
1.577,28329
1.5827,28328
1.588,28321
1.5937,28351
1.5993,28317
1.6047,28327
1.6103,28317
1.6159,28319
1.6215,28324
1.6271,28319
1.6325,28309
1.6381,28294
1.6437,28272
1.6493,28303
1.6547,28283
1.6603,28295
1.6659,28292
1.6715,28265
1.6769,28249
1.6825,28274
1.6882,28252
1.6938,28256
1.6992,28257
1.7048,28247
1.7105,28261
1.7158,28243
1.7215,28252
1.7271,28252
1.7327,28249
1.7381,28238
1.7438,28215
