Experiment: Mar_18_osmo_expt vial 9, Thu Mar 18 18:20:50 2021
0.0052,51947
0.0109,51950
0.0165,51942
0.0219,51956
0.0275,51950
0.0332,51945
0.0388,51955
0.0442,51948
0.0498,51946
0.0554,51958
0.0608,52021
0.0664,52007
0.072,50470
0.0777,50495
0.083,50496
0.0887,50531
0.0943,50510
0.0997,50506
0.1053,50526
0.111,50536
0.1163,50526
0.122,50524
0.1276,50527
0.1332,50544
0.1386,50540
0.1442,50547
0.1498,50544
0.1554,50551
0.1608,50547
0.1664,50549
0.1721,50533
0.1774,50533
0.183,50513
0.1887,50493
0.1943,50502
0.1997,50488
0.2053,50507
0.2109,50491
0.2166,50494
0.2219,50491
0.2276,50493
0.2332,50482
0.2386,50482
0.2442,50514
0.2498,50506
0.2555,50481
0.2608,50503
0.2665,50494
0.2721,50478
0.2775,50496
0.283,50465
0.2886,50489
0.2942,50459
0.2999,50447
0.3052,50469
0.3108,50445
0.3164,50472
0.3221,50465
0.3275,50455
0.3331,50458
0.3386,50477
0.3442,50460
0.3499,50467
0.3552,50475
0.3608,50461
0.3664,50450
0.372,50444
0.3774,50457
0.383,50458
0.3887,50446
0.3942,50460
0.3998,50454
0.4052,50426
0.4108,50427
0.4165,50455
0.422,50462
0.4277,50449
0.433,50450
0.4387,50447
0.4443,50426
0.4496,50433
0.4553,50422
0.4609,50412
0.4666,50414
0.4719,50392
0.4776,50411
0.4832,50372
0.4885,50390
0.4942,50376
0.4998,50374
0.5054,50381
0.5108,50410
0.5164,50376
0.522,50372
0.5277,50370
0.533,50385
0.5387,50348
0.5443,50370
0.5497,50357
0.5553,50360
0.561,50346
0.5666,50368
0.572,50360
0.5776,50344
0.5832,50378
0.5886,50335
0.5942,50326
0.5999,50320
0.6052,50305
0.6108,50326
0.6165,50328
0.6221,50338
0.6277,50353
0.6331,50308
0.6387,50307
0.6444,50322
0.6497,50315
0.6554,50294
0.661,50305
0.6663,50282
0.672,50288
0.6776,50288
0.6832,50269
0.6886,50267
0.6942,50271
0.6999,50282
0.7052,50287
0.7109,50264
0.7165,50231
0.7221,50222
0.7275,50253
0.7331,50217
0.7388,50220
0.7441,50230
0.7498,50205
0.7554,50208
0.7607,50219
0.7664,50218
0.772,50224
0.7777,50220
0.783,50203
0.7887,50206
0.7943,50211
0.7997,50225
0.8053,50224
0.8109,50216
0.8166,50202
0.8219,50204
0.8276,50193
0.8332,50183
0.8385,50159
0.8442,50195
0.8498,50172
0.8555,50166
0.8608,50182
0.8664,50154
0.872,50172
0.8777,50160
0.883,50162
0.8887,50167
0.8943,50155
0.8997,50154
0.9053,50133
0.9109,50125
0.9163,50160
0.9219,50124
0.9276,50132
0.9332,50120
0.9388,50127
0.9442,50128
0.9498,50130
0.9555,50095
0.9608,50106
0.9663,50122
0.972,50108
0.9776,50075
0.9832,50107
0.9886,50102
0.9941,50090
0.9998,50099
1.0054,50100
1.0108,50060
1.0164,50096
1.022,50090
1.0276,50042
1.0332,50025
1.0386,50028
1.0443,50052
1.0498,50032
1.0554,50028
1.0608,50041
1.0664,50020
1.072,49997
1.0776,50016
1.0832,50014
1.0886,49988
1.0942,49998
1.0999,50021
1.1054,50030
1.111,49998
1.1164,50013
1.122,49983
1.1276,50010
1.133,49977
1.1386,49988
1.1443,49937
1.1499,49958
1.1553,49961
1.1609,49940
1.1666,49943
1.1719,49955
1.1776,49967
1.1832,49922
1.1888,49935
1.1942,49927
1.1998,49903
1.2054,49925
1.2108,49926
1.2164,49937
1.222,49897
1.2277,49875
1.233,49882
1.2387,49859
1.2443,49892
1.2499,49859
1.2553,49901
1.2609,49881
1.2666,49882
1.2719,49895
1.2776,49879
1.2832,49924
1.2888,49892
1.2942,49873
1.2998,49900
1.3055,49886
1.3108,49887
1.3165,49867
1.3221,49847
1.3275,49876
1.3331,49838
1.3387,49843
1.3444,49859
1.3497,49853
1.3554,49816
1.361,49834
1.3664,49814
1.372,49813
1.3776,49837
1.383,49790
1.3886,49798
1.3943,49818
1.3999,49802
1.4053,49772
1.4109,49736
1.4166,49795
1.4219,49792
1.4275,49762
1.4332,49742
1.4388,49743
1.4442,49751
1.4498,49716
1.4554,49741
1.4608,49740
1.4664,49733
1.4721,49690
1.4777,49673
1.4831,49701
1.4887,49708
1.4943,49673
1.4997,49701
1.5053,49657
1.511,49669
1.5166,49662
1.522,49640
1.5276,49660
1.5333,49626
1.5386,49634
1.5443,49603
1.5499,49618
1.5553,49611
1.5609,49596
1.5665,49605
1.5722,49564
1.5775,49589
1.5832,49538
1.5888,49572
1.5942,49575
1.5998,49585
1.6054,49537
1.6108,49528
1.6165,49532
1.6221,49544
1.6277,49537
1.6331,49518
1.6387,49525
1.6443,49529
1.6497,49486
1.6553,49529
1.661,49501
1.6666,49510
1.6719,49498
1.6776,49497
1.6832,49506
1.6886,49504
1.6942,49517
1.6998,49466
1.7055,49504
1.7108,49479
1.7164,49438
1.7221,49448
1.7277,49471
1.7331,49442
1.7387,49469
1.7443,49401
1.7497,49403
1.7553,49421
1.761,49413
