Experiment: Mar_18_osmo_expt vial 15, Thu Mar 18 18:20:50 2021
0.0052,51551
0.0109,51548
0.0165,51534
0.0219,51524
0.0275,51516
0.0332,51509
0.0388,51531
0.0442,51530
0.0498,51519
0.0554,51513
0.0608,51514
0.0664,51516
0.072,51483
0.0777,51490
0.083,51516
0.0887,50365
0.0943,50352
0.0997,50344
0.1053,50310
0.111,50344
0.1163,50370
0.122,50365
0.1276,50369
0.1332,50343
0.1386,50356
0.1442,50359
0.1498,50357
0.1554,50373
0.1608,50350
0.1664,50336
0.1721,50329
0.1774,50336
0.183,50347
0.1887,50331
0.1943,50300
0.1997,50304
0.2053,50300
0.2109,50313
0.2166,50296
0.2219,50306
0.2276,50330
0.2332,50322
0.2386,50302
0.2442,50341
0.2498,50357
0.2555,50324
0.2608,50353
0.2665,50343
0.2721,50337
0.2775,50333
0.283,50323
0.2886,50311
0.2942,50304
0.2999,50308
0.3052,50331
0.3108,50291
0.3164,50320
0.3221,50300
0.3275,50303
0.3331,50311
0.3386,50307
0.3442,50312
0.3499,50318
0.3552,50306
0.3608,50307
0.3664,50320
0.372,50311
0.3774,50300
0.383,50311
0.3887,50286
0.3942,50303
0.3998,50332
0.4052,50298
0.4108,50298
0.4165,50285
0.422,50281
0.4277,50290
0.433,50296
0.4387,50254
0.4443,50243
0.4496,50258
0.4553,50262
0.4609,50260
0.4666,50260
0.4719,50261
0.4776,50231
0.4832,50255
0.4885,50250
0.4942,50226
0.4998,50251
0.5054,50240
0.5108,50249
0.5164,50212
0.522,50221
0.5277,50239
0.533,50205
0.5387,50191
0.5443,50202
0.5497,50210
0.5553,50213
0.561,50187
0.5666,50213
0.572,50232
0.5776,50202
0.5832,50159
0.5886,50179
0.5942,50171
0.5999,50164
0.6052,50137
0.6108,50147
0.6165,50178
0.6221,50177
0.6277,50182
0.6331,50128
0.6387,50121
0.6444,50167
0.6497,50149
0.6554,50126
0.661,50116
0.6663,50133
0.672,50139
0.6776,50134
0.6832,50107
0.6886,50081
0.6942,50107
0.6999,50101
0.7052,50069
0.7109,50062
0.7165,50063
0.7221,50060
0.7275,50060
0.7331,50050
0.7388,50064
0.7441,50052
0.7498,50049
0.7554,50062
0.7607,50040
0.7664,50050
0.772,50041
0.7777,50026
0.783,50033
0.7887,50038
0.7943,50032
0.7997,50054
0.8053,50003
0.8109,49982
0.8166,50040
0.8219,50035
0.8276,50017
0.8332,50018
0.8385,50024
0.8442,50005
0.8498,50020
0.8555,50008
0.8608,50001
0.8664,50007
0.872,50004
0.8777,50022
0.883,49983
0.8887,49990
0.8943,49974
0.8997,49973
0.9053,49957
0.9109,49965
0.9163,49958
0.9219,49948
0.9276,49954
0.9332,49964
0.9388,49978
0.9442,49978
0.9498,49950
0.9555,49932
0.9608,49939
0.9663,49919
0.972,49905
0.9776,49902
0.9832,49927
0.9886,49925
0.9941,49942
0.9998,49954
1.0054,49918
1.0108,49899
1.0164,49890
1.022,49901
1.0276,49872
1.0332,49882
1.0386,49869
1.0443,49859
1.0498,49850
1.0554,49843
1.0608,49852
1.0664,49813
1.072,49846
1.0776,49825
1.0832,49813
1.0886,49825
1.0942,49780
1.0999,49788
1.1054,49820
1.111,49812
1.1164,49807
1.122,49793
1.1276,49780
1.133,49767
