Experiment: Mar_18_osmo_expt vial 0, Thu Mar 18 18:20:50 2021
0.0052,55717
0.0109,55717
0.0165,55712
0.0219,55711
0.0275,55710
0.0332,55067
0.0388,55052
0.0442,55058
0.0498,55054
0.0554,55060
0.0608,55056
0.0664,55061
0.072,55054
0.0777,55058
0.083,55052
0.0887,55057
0.0943,55043
0.0997,55036
0.1053,55051
0.111,55049
0.1163,55037
0.122,55034
0.1276,55031
0.1332,55038
0.1386,55031
0.1442,55019
0.1498,55026
0.1554,55020
0.1608,55023
0.1664,55013
0.1721,55013
0.1774,55019
0.183,55031
0.1887,55017
0.1943,55013
0.1997,55021
0.2053,55021
0.2109,55022
0.2166,55006
0.2219,55015
0.2276,55024
0.2332,55006
0.2386,55011
0.2442,55013
0.2498,55014
0.2555,55005
0.2608,55011
0.2665,55002
0.2721,55009
0.2775,55000
0.283,55002
0.2886,54996
0.2942,54995
0.2999,54997
0.3052,55007
0.3108,54989
0.3164,54996
0.3221,54994
0.3275,54984
0.3331,54991
0.3386,54976
0.3442,54987
0.3499,54985
0.3552,54981
0.3608,54984
0.3664,54992
0.372,54982
0.3774,54977
0.383,54987
0.3887,54970
0.3942,54970
0.3998,54983
0.4052,54978
0.4108,54975
0.4165,54972
0.422,54973
0.4277,54977
0.433,54965
0.4387,54962
0.4443,54959
0.4496,54958
0.4553,54956
0.4609,54949
0.4666,54954
0.4719,54953
0.4776,54948
0.4832,54946
0.4885,54940
0.4942,54944
0.4998,54957
0.5054,54949
0.5108,54950
0.5164,54943
0.522,54945
0.5277,54945
0.533,54941
0.5387,54927
0.5443,54932
0.5497,54941
0.5553,54942
0.561,54910
0.5666,54938
0.572,54925
0.5776,54920
0.5832,54936
0.5886,54917
0.5942,54924
0.5999,54915
0.6052,54918
0.6108,54926
0.6165,54906
0.6221,54914
0.6277,54900
0.6331,54896
0.6387,54900
0.6444,54909
0.6497,54897
0.6554,54903
0.661,54885
0.6663,54900
0.672,54896
0.6776,54892
0.6832,54892
0.6886,54890
0.6942,54893
0.6999,54874
0.7052,54883
0.7109,54885
0.7165,54886
0.7221,54888
0.7275,54876
0.7331,54861
0.7388,54869
0.7441,54865
0.7498,54867
0.7554,54864
0.7607,54860
0.7664,54870
0.772,54849
0.7777,54858
0.783,54851
0.7887,54858
0.7943,54856
0.7997,54852
0.8053,54855
0.8109,54846
0.8166,54845
0.8219,54847
0.8276,54846
0.8332,54842
0.8385,54848
0.8442,54831
0.8498,54841
0.8555,54829
0.8608,54827
0.8664,54833
0.872,54827
0.8777,54813
0.883,54816
0.8887,54805
0.8943,54825
0.8997,54823
0.9053,54802
0.9109,54816
0.9163,54815
0.9219,54804
0.9276,54805
0.9332,54795
0.9388,54798
0.9442,54788
0.9498,54790
0.9555,54792
0.9608,54789
0.9663,54792
0.972,54786
0.9776,54779
0.9832,54783
0.9886,54781
0.9941,54775
0.9998,54774
1.0054,54776
1.0108,54768
1.0164,54765
1.022,54759
1.0276,54753
1.0332,54752
1.0386,54736
1.0443,54760
1.0498,54748
1.0554,54744
1.0608,54749
1.0664,54742
1.072,54740
1.0776,54724
1.0832,54739
1.0886,54730
1.0942,54724
1.0999,54728
1.1054,54715
1.111,54721
1.1164,54712
1.122,54717
1.1276,54709
1.133,54703
1.1386,54709
1.1443,54715
1.1499,54687
1.1553,54689
1.1609,54697
1.1666,54675
1.1719,54682
1.1776,54679
1.1832,54681
1.1888,54677
1.1942,54676
1.1998,54662
1.2054,54670
1.2108,54660
1.2164,54652
1.222,54675
1.2277,54649
1.233,54651
1.2387,54645
1.2443,54648
1.2499,54635
1.2553,54639
1.2609,54652
1.2666,54648
1.2719,54631
1.2776,54622
1.2832,54632
1.2888,54606
1.2942,54620
1.2998,54616
1.3055,54612
1.3108,54610
1.3165,54602
1.3221,54599
1.3275,54610
1.3331,54589
1.3387,54604
1.3444,54598
1.3497,54576
1.3554,54593
1.361,54591
1.3664,54576
1.372,54585
1.3776,54586
1.383,54563
1.3886,54564
1.3943,54577
1.3999,54560
1.4053,54549
