Experiment: Mar_18_osmo_expt vial 3, Thu Mar 18 18:20:50 2021
0.0052,55149
0.0109,55151
0.0165,55154
0.0219,55165
0.0275,55168
0.0332,55173
0.0388,55196
0.0442,55196
0.0498,54032
0.0554,54080
0.0608,54069
0.0664,54080
0.072,54092
0.0777,54085
0.083,54090
0.0887,54081
0.0943,54105
0.0997,54094
0.1053,54090
0.111,54095
0.1163,54092
0.122,54081
0.1276,54053
0.1332,54038
0.1386,54059
0.1442,54053
0.1498,54033
0.1554,54036
0.1608,54007
0.1664,54015
0.1721,54009
0.1774,54014
0.183,54016
0.1887,54011
0.1943,54011
0.1997,54011
0.2053,54012
0.2109,54009
0.2166,54011
0.2219,54010
0.2276,54010
0.2332,53998
0.2386,54006
0.2442,54005
0.2498,53999
0.2555,54009
0.2608,54011
0.2665,53999
0.2721,54008
0.2775,53999
0.283,54002
0.2886,53999
0.2942,53985
0.2999,53997
0.3052,53989
0.3108,53977
0.3164,53990
0.3221,53972
0.3275,53970
0.3331,53974
0.3386,53973
0.3442,53970
0.3499,53965
0.3552,53956
0.3608,53959
0.3664,53972
0.372,53968
0.3774,53956
0.383,53960
0.3887,53953
0.3942,53954
0.3998,53948
0.4052,53945
0.4108,53943
0.4165,53946
0.422,53934
0.4277,53934
0.433,53945
0.4387,53935
0.4443,53923
0.4496,53943
0.4553,53925
0.4609,53936
0.4666,53928
0.4719,53923
0.4776,53926
0.4832,53921
0.4885,53926
0.4942,53919
0.4998,53914
0.5054,53913
0.5108,53909
0.5164,53907
0.522,53908
0.5277,53902
0.533,53908
0.5387,53879
0.5443,53880
0.5497,53889
0.5553,53889
0.561,53873
0.5666,53891
0.572,53866
0.5776,53876
0.5832,53874
0.5886,53868
0.5942,53876
0.5999,53877
0.6052,53847
0.6108,53867
0.6165,53878
0.6221,53870
0.6277,53845
0.6331,53854
0.6387,53861
0.6444,53850
0.6497,53847
0.6554,53852
0.661,53838
0.6663,53850
0.672,53851
0.6776,53822
0.6832,53848
0.6886,53841
0.6942,53851
0.6999,53809
0.7052,53805
0.7109,53816
0.7165,53826
0.7221,53819
0.7275,53813
0.7331,53819
0.7388,53800
0.7441,53813
0.7498,53811
0.7554,53814
0.7607,53794
0.7664,53795
0.772,53783
0.7777,53802
0.783,53798
0.7887,53805
0.7943,53788
0.7997,53785
0.8053,53777
0.8109,53771
0.8166,53789
0.8219,53775
0.8276,53774
0.8332,53780
0.8385,53779
0.8442,53761
0.8498,53753
0.8555,53754
0.8608,53751
0.8664,53761
0.872,53755
0.8777,53754
0.883,53747
0.8887,53739
0.8943,53732
0.8997,53744
0.9053,53716
0.9109,53730
0.9163,53724
0.9219,53723
0.9276,53741
0.9332,53720
0.9388,53734
0.9442,53720
0.9498,53696
0.9555,53709
0.9608,53697
0.9663,53732
0.972,53714
0.9776,53725
0.9832,53687
0.9886,53691
0.9941,53700
0.9998,53710
1.0054,53690
1.0108,53679
1.0164,53678
1.022,53688
1.0276,53680
1.0332,53688
1.0386,53661
1.0443,53677
1.0498,53653
1.0554,53674
1.0608,53657
1.0664,53665
1.072,53641
1.0776,53665
1.0832,53649
1.0886,53641
1.0942,53650
1.0999,53655
1.1054,53638
1.111,53640
1.1164,53619
1.122,53624
1.1276,53609
1.133,53628
1.1386,53632
1.1443,53623
1.1499,53598
1.1553,53613
1.1609,53615
1.1666,53626
1.1719,53614
1.1776,53585
1.1832,53581
1.1888,53597
1.1942,53606
1.1998,53569
1.2054,53558
1.2108,53582
1.2164,53567
1.222,53583
1.2277,53572
1.233,53563
1.2387,53564
1.2443,53566
1.2499,53567
1.2553,53563
1.2609,53548
1.2666,53562
1.2719,53530
1.2776,53567
1.2832,53541
1.2888,53523
1.2942,53507
1.2998,53527
1.3055,53516
1.3108,53508
1.3165,53529
1.3221,53492
1.3275,53492
1.3331,53514
1.3387,53507
1.3444,53516
1.3497,53511
1.3554,53497
1.361,53492
1.3664,53476
1.372,53466
1.3776,53471
1.383,53457
1.3886,53463
1.3943,53482
1.3999,53478
1.4053,53457
1.4109,53462
1.4166,53449
1.4219,53458
1.4275,53439
1.4332,53424
1.4388,53456
1.4442,53448
1.4498,53436
1.4554,53434
1.4608,53390
1.4664,53412
1.4721,53384
1.4777,53388
1.4831,53400
1.4887,53427
1.4943,53386
1.4997,53367
1.5053,53382
1.511,53374
1.5166,53361
1.522,53355
1.5276,53365
1.5333,53357
1.5386,53346
1.5443,53345
1.5499,53353
1.5553,53349
1.5609,53327
1.5665,53352
1.5722,53330
1.5775,53328
1.5832,53335
1.5888,53321
1.5942,53307
1.5998,53314
1.6054,53281
1.6108,53302
1.6165,53275
1.6221,53283
1.6277,53297
1.6331,53274
1.6387,53295
1.6443,53268
1.6497,53272
1.6553,53242
1.661,53247
1.6666,53271
1.6719,53241
1.6776,53264
1.6832,53248
1.6886,53233
1.6942,53240
1.6998,53232
1.7055,53211
1.7108,53204
1.7164,53202
1.7221,53199
1.7277,53201
1.7331,53188
1.7387,53170
1.7443,53185
1.7497,53190
1.7553,53146
1.761,53187
1.7666,53174
1.772,53151
1.7776,53161
1.7833,53102
1.7886,53118
1.7942,53130
1.7999,53106
1.8053,53098
1.8109,53137
1.8165,53094
1.8221,53102
1.8275,53089
1.8331,53091
1.8388,53078
1.8441,53070
1.8498,53071
1.8554,53087
1.861,53060
1.8664,53083
1.872,53027
1.8776,53050
1.8833,53039
1.8886,53086
1.8943,53045
1.8999,53033
1.9053,53034
1.9109,52977
1.9164,53013
1.922,53034
1.9277,53014
1.9333,52999
1.9386,52980
1.9442,53004
1.9499,52969
1.9555,52972
1.9609,52950
1.9665,52996
1.972,52955
1.9777,52931
1.9831,52936
1.9887,52933
1.9943,52932
1.9997,52912
2.0053,52914
2.0108,52931
2.0164,52940
2.022,52920
2.0276,52870
2.0333,52888
2.0386,52923
2.0443,52900
2.0499,52848
2.0553,52876
2.0609,52868
2.0666,52833
2.0719,52835
2.0776,52852
2.0832,52844
2.0886,52846
2.0942,52816
2.0998,52790
2.1055,52844
2.1108,52831
2.1165,52826
2.1221,52776
2.1277,52799
2.1331,52794
2.1387,52787
2.1443,52803
2.1497,52804
2.1554,52786
2.161,52775
2.1666,52759
2.172,52772
2.1776,52745
2.1832,52767
2.1886,52725
2.1943,52747
2.1999,52747
2.2052,52717
2.2109,52702
2.2165,52716
2.2219,52709
2.2275,52698
2.2332,52686
2.2388,52689
2.2442,52672
2.2498,52658
2.2555,52683
2.2608,52648
2.2665,52657
2.2721,52638
2.2775,52657
