Experiment: Mar_18_osmo_expt vial 6, Thu Mar 18 18:20:50 2021
0.0052,56240
0.0109,56245
0.0165,56243
0.0219,56233
0.0275,56236
0.0332,56236
0.0388,56244
0.0442,56242
0.0498,56244
0.0554,56239
0.0608,55235
0.0664,55236
0.072,55234
0.0777,55238
0.083,55240
0.0887,55235
0.0943,55246
0.0997,55242
0.1053,55242
0.111,55235
0.1163,55223
0.122,55237
0.1276,55239
0.1332,55230
0.1386,55229
0.1442,55228
0.1498,55222
0.1554,55214
0.1608,55211
0.1664,55222
0.1721,55222
0.1774,55218
0.183,55214
0.1887,55204
0.1943,55201
0.1997,55210
0.2053,55214
0.2109,55195
0.2166,55199
0.2219,55209
0.2276,55212
0.2332,55196
0.2386,55198
0.2442,55193
0.2498,55179
0.2555,55188
0.2608,55186
0.2665,55191
0.2721,55195
0.2775,55186
0.283,55187
0.2886,55183
0.2942,55173
0.2999,55169
0.3052,55159
0.3108,55166
0.3164,55153
0.3221,55165
0.3275,55164
0.3331,55167
0.3386,55155
0.3442,55157
0.3499,55145
0.3552,55133
0.3608,55157
0.3664,55144
0.372,55157
0.3774,55146
0.383,55133
0.3887,55139
0.3942,55125
0.3998,55131
0.4052,55126
0.4108,55120
0.4165,55113
0.422,55120
0.4277,55126
0.433,55119
0.4387,55109
0.4443,55111
0.4496,55110
0.4553,55104
0.4609,55085
0.4666,55101
0.4719,55096
0.4776,55091
0.4832,55093
0.4885,55097
0.4942,55091
0.4998,55084
0.5054,55089
0.5108,55087
0.5164,55085
0.522,55080
0.5277,55083
0.533,55074
0.5387,55072
0.5443,55052
0.5497,55067
0.5553,55070
0.561,55064
0.5666,55067
0.572,55063
0.5776,55072
0.5832,55058
0.5886,55070
0.5942,55056
0.5999,55056
0.6052,55052
0.6108,55048
0.6165,55032
0.6221,55035
0.6277,55046
0.6331,55016
0.6387,55039
0.6444,55020
0.6497,55027
0.6554,55029
0.661,55024
0.6663,55012
0.672,55025
0.6776,55018
0.6832,55021
0.6886,55025
0.6942,55017
0.6999,55013
0.7052,55011
0.7109,55012
0.7165,55002
0.7221,55009
0.7275,55008
0.7331,55009
0.7388,55004
0.7441,54990
0.7498,54990
0.7554,54989
0.7607,55000
0.7664,54989
0.772,54978
0.7777,54976
0.783,54978
0.7887,54979
0.7943,54976
0.7997,54970
0.8053,54975
0.8109,54960
0.8166,54947
0.8219,54965
0.8276,54958
0.8332,54942
0.8385,54936
0.8442,54958
0.8498,54936
0.8555,54930
0.8608,54935
0.8664,54927
0.872,54921
0.8777,54928
0.883,54938
0.8887,54922
0.8943,54914
0.8997,54907
0.9053,54912
0.9109,54907
0.9163,54896
0.9219,54901
0.9276,54891
0.9332,54878
0.9388,54896
0.9442,54876
0.9498,54876
0.9555,54874
0.9608,54862
0.9663,54861
0.972,54871
0.9776,54843
0.9832,54862
0.9886,54851
0.9941,54835
0.9998,54848
1.0054,54839
1.0108,54817
1.0164,54833
1.022,54840
1.0276,54826
1.0332,54811
1.0386,54812
1.0443,54812
1.0498,54812
1.0554,54788
1.0608,54785
1.0664,54787
