Experiment: Mar_18_osmo_expt vial 5, Thu Mar 18 18:20:50 2021
0.0052,54255
0.0109,54259
0.0165,54243
0.0219,54245
0.0275,54253
0.0332,54254
0.0388,54254
0.0442,54241
0.0498,54249
0.0554,53061
0.0608,53061
0.0664,51590
0.072,53013
0.0777,53033
0.083,53071
0.0887,52846
0.0943,53032
0.0997,53068
0.1053,53077
0.111,53029
0.1163,53060
0.122,53086
0.1276,53063
0.1332,52966
0.1386,53060
0.1442,52998
0.1498,52999
0.1554,53064
0.1608,53070
0.1664,53055
0.1721,53035
0.1774,53058
0.183,53063
0.1887,53034
0.1943,53042
0.1997,53036
0.2053,53043
0.2109,53025
0.2166,53024
0.2219,53017
0.2276,53029
0.2332,52938
0.2386,53026
0.2442,53023
0.2498,53027
0.2555,52919
0.2608,53030
0.2665,53026
0.2721,53023
0.2775,52899
0.283,52688
0.2886,52972
0.2942,52957
0.2999,52962
0.3052,52870
0.3108,52972
0.3164,52985
0.3221,52923
0.3275,52922
0.3331,52949
0.3386,52914
0.3442,52958
0.3499,52936
0.3552,52938
0.3608,52972
0.3664,52993
0.372,52944
0.3774,52944
0.383,52929
0.3887,52910
0.3942,52956
0.3998,52974
0.4052,52927
0.4108,52886
0.4165,52940
0.422,52943
0.4277,52942
0.433,52955
0.4387,52941
0.4443,52949
0.4496,52939
0.4553,52941
0.4609,52928
0.4666,52945
0.4719,52914
0.4776,52909
0.4832,52916
0.4885,52912
0.4942,52898
0.4998,52890
0.5054,52888
0.5108,52899
0.5164,52910
0.522,52888
0.5277,52889
0.533,52895
0.5387,52891
0.5443,52904
0.5497,52881
0.5553,52898
0.561,52894
0.5666,52884
0.572,52877
0.5776,52871
0.5832,52851
0.5886,52874
0.5942,52850
0.5999,52854
0.6052,52856
0.6108,52835
0.6165,52856
0.6221,52874
0.6277,52869
0.6331,52838
0.6387,52823
0.6444,52847
0.6497,52818
0.6554,52823
0.661,52828
0.6663,52839
0.672,52823
0.6776,52818
0.6832,52809
0.6886,52812
0.6942,52834
0.6999,52804
0.7052,52798
0.7109,52789
0.7165,52790
0.7221,52772
0.7275,52782
0.7331,52769
0.7388,52783
0.7441,52753
0.7498,52785
0.7554,52773
0.7607,52761
0.7664,52754
0.772,52757
0.7777,52759
0.783,52755
0.7887,52763
0.7943,52750
0.7997,52757
0.8053,52745
0.8109,52731
0.8166,52754
0.8219,52728
0.8276,52729
0.8332,52720
0.8385,52702
0.8442,52713
0.8498,52721
0.8555,52700
0.8608,52705
0.8664,52690
0.872,52716
0.8777,52723
0.883,52704
0.8887,52693
0.8943,52688
0.8997,52678
0.9053,52673
0.9109,52674
0.9163,52670
0.9219,52678
0.9276,52666
0.9332,52656
0.9388,52656
0.9442,52636
0.9498,52643
0.9555,52648
0.9608,52636
0.9663,52638
0.972,52634
0.9776,52627
0.9832,52617
0.9886,52607
0.9941,52616
0.9998,52613
1.0054,52614
1.0108,52574
1.0164,52595
1.022,52602
1.0276,52587
1.0332,52564
1.0386,52557
1.0443,52569
1.0498,52572
1.0554,52548
1.0608,52560
1.0664,52562
1.072,52525
1.0776,52545
1.0832,52533
1.0886,52514
1.0942,52517
1.0999,52499
1.1054,52498
1.111,52512
1.1164,52517
1.122,52514
1.1276,52499
1.133,52491
1.1386,52498
1.1443,52441
1.1499,52458
1.1553,52468
1.1609,52447
1.1666,52458
1.1719,52442
1.1776,52426
1.1832,52426
1.1888,52426
1.1942,52441
1.1998,52429
1.2054,52406
1.2108,52398
1.2164,52424
1.222,52414
1.2277,52402
1.233,52379
1.2387,52407
1.2443,52386
1.2499,52368
1.2553,52385
1.2609,52359
1.2666,52347
1.2719,52352
1.2776,52369
1.2832,52354
1.2888,52339
1.2942,52340
1.2998,52341
1.3055,52328
1.3108,52337
1.3165,52351
1.3221,52313
1.3275,52319
1.3331,52306
1.3387,52320
1.3444,52295
1.3497,52284
1.3554,52299
1.361,52288
1.3664,52278
1.372,52273
1.3776,52257
1.383,52263
1.3886,52236
1.3943,52238
1.3999,52218
1.4053,52215
1.4109,52207
1.4166,52241
1.4219,52206
1.4275,52206
1.4332,52189
1.4388,52176
1.4442,52164
1.4498,52181
1.4554,52161
1.4608,52155
1.4664,52172
1.4721,52162
1.4777,52111
1.4831,52111
1.4887,52150
1.4943,52097
1.4997,52114
1.5053,52111
1.511,52064
1.5166,52081
1.522,52035
1.5276,52053
1.5333,52059
1.5386,52035
1.5443,52023
1.5499,52027
1.5553,52033
1.5609,51990
1.5665,51989
1.5722,51987
1.5775,52022
1.5832,51972
1.5888,51984
1.5942,51981
1.5998,51971
1.6054,51981
1.6108,51950
1.6165,51933
1.6221,51975
1.6277,51918
1.6331,51900
1.6387,51922
1.6443,51935
1.6497,51913
1.6553,51916
1.661,51882
1.6666,51862
1.6719,51896
1.6776,51878
1.6832,51906
1.6886,51869
1.6942,51844
1.6998,51887
1.7055,51873
1.7108,51839
1.7164,51824
1.7221,51822
1.7277,51798
1.7331,51774
1.7387,51765
1.7443,51817
1.7497,51772
1.7553,51789
1.761,51735
1.7666,51760
1.772,51761
1.7776,51747
1.7833,51746
1.7886,51730
1.7942,51707
1.7999,51709
1.8053,51694
1.8109,51666
1.8165,51684
1.8221,51677
1.8275,51648
1.8331,51609
1.8388,51603
1.8441,51612
1.8498,51636
1.8554,51563
1.861,51557
1.8664,51569
1.872,51564
1.8776,51575
1.8833,51587
1.8886,51530
1.8943,51533
1.8999,51536
1.9053,51507
1.9109,51501
1.9164,51446
1.922,51478
1.9277,51477
1.9333,51445
1.9386,51480
1.9442,51453
1.9499,51400
1.9555,51386
1.9609,51394
1.9665,51430
1.972,51350
1.9777,51393
1.9831,51379
1.9887,51367
1.9943,51322
1.9997,51377
2.0053,51298
2.0108,51289
2.0164,51276
2.022,51283
2.0276,51278
2.0333,51289
2.0386,51233
2.0443,51228
2.0499,51223
2.0553,51235
2.0609,51222
2.0666,51194
2.0719,51225
2.0776,51165
2.0832,51186
2.0886,51205
2.0942,51221
2.0998,51157
2.1055,51140
2.1108,51115
2.1165,51127
2.1221,51124
2.1277,51099
2.1331,51114
2.1387,51090
2.1443,51087
2.1497,51154
2.1554,51115
2.161,51080
2.1666,51075
2.172,51089
2.1776,51017
2.1832,51043
2.1886,50983
2.1943,50974
2.1999,50953
2.2052,50920
2.2109,50889
2.2165,50958
2.2219,50920
2.2275,50901
2.2332,50873
2.2388,50891
2.2442,50877
2.2498,50887
2.2555,50841
2.2608,50811
2.2665,50836
2.2721,50838
2.2775,50809
2.2831,50775
2.2887,50805
2.2944,50756
2.2997,50766
2.3054,50752
2.311,50744
2.3166,50712
2.322,50750
2.3277,50677
2.3333,50658
2.3386,50716
2.3443,50584
2.3499,50605
2.3555,50578
2.3609,50575
2.3665,50562
2.3721,50586
2.3775,50565
2.3831,50516
2.3888,50583
2.3944,50561
2.3998,50503
2.4054,50428
2.4108,50477
2.4164,50466
2.4221,50460
2.4277,50438
2.4331,50395
2.4387,50391
2.4443,50375
2.45,50359
2.4553,50320
2.461,50295
2.4666,50297
2.4719,50337
2.4776,50276
2.4832,50279
2.4888,50306
2.4942,50259
2.4998,50152
2.5055,50255
2.5108,50207
2.5164,50172
2.522,50172
2.5276,50129
2.5333,50168
2.5386,50123
2.5442,50158
2.5498,50078
2.5554,50102
2.5608,50085
2.5665,50050
2.572,50046
2.5776,49998
2.5833,49966
2.5886,49993
2.5942,49932
2.5998,49957
2.6054,49936
2.6111,49909
2.6164,49856
2.6221,49818
2.6276,49823
2.6332,49835
2.6386,49821
2.6442,49773
2.6499,49797
2.6554,49759
2.6611,49739
2.6664,49732
2.672,49724
2.6777,49684
2.683,49760
2.6886,49647
2.6943,49701
2.6999,49655
2.7055,49583
2.7109,49599
2.7165,49572
2.7222,49592
2.7275,49557
2.7332,49592
2.7388,49502
2.7442,49486
2.7498,49511
2.7554,49485
2.7611,49491
2.7665,49377
2.7721,49472
2.7777,49383
2.7831,49362
2.7887,49342
2.7943,49407
2.8,49294
2.8053,49354
2.811,49285
2.8166,49301
2.822,49212
2.8276,49263
2.8332,49202
2.8389,49219
2.8442,49177
2.8499,49201
2.8555,49129
2.8609,49140
2.8665,49165
2.8721,49084
2.8775,49169
2.8831,49028
2.8888,49066
2.8944,49023
2.8998,48980
2.9054,49015
2.9108,48945
2.9164,48902
2.9221,48897
2.9277,48866
2.9331,48941
2.9387,48841
2.9444,48816
2.9497,48771
2.9554,48882
2.961,48816
2.9664,48729
2.972,48699
2.9777,48664
2.983,48688
2.9887,48687
2.9943,48616
2.9997,48666
3.0054,48606
3.011,48594
3.0166,48540
3.022,48564
3.0277,48484
3.033,48568
3.0387,48530
3.0443,48401
3.0499,48409
3.0553,48422
3.0609,48379
3.0666,48255
3.0722,48347
3.0775,48246
3.0832,48321
3.0889,48327
3.0942,48253
3.0999,48245
3.1055,48073
3.1109,48239
3.1166,48256
3.1222,48137
3.1276,48166
3.1332,48111
3.1388,48122
3.1442,47993
3.1498,48004
3.1554,48027
3.1611,47985
3.1664,48000
3.1721,47961
3.1775,48007
3.1831,47899
3.1888,47850
3.1944,47830
3.1998,47859
3.2054,47849
3.2108,47806
3.2164,47812
3.2221,47716
3.2277,47626
3.2331,47693
3.2387,47663
3.2444,47631
3.2497,47550
3.2553,47575
3.261,47488
3.2666,47542
3.272,47541
3.2776,47460
3.2833,47585
3.2887,47432
3.2943,47534
3.2999,47442
3.3053,47389
3.3109,47377
3.3166,47454
3.322,47230
3.3276,47261
3.3332,47344
3.3389,47232
3.3442,47201
3.3499,47111
3.3555,47170
3.3608,47082
