Experiment: Mar_18_osmo_expt vial 2, Thu Mar 18 18:20:50 2021
0.0052,55777
0.0109,55778
0.0165,55776
0.0219,55779
0.0275,55785
0.0332,55784
0.0388,55789
0.0442,54706
0.0498,54720
0.0554,54724
0.0608,54721
0.0664,54734
0.072,54724
0.0777,54730
0.083,54733
0.0887,54729
0.0943,54724
0.0997,54715
0.1053,54732
0.111,54724
0.1163,54708
0.122,54728
0.1276,54719
0.1332,54710
0.1386,54712
0.1442,54712
0.1498,54718
0.1554,54694
0.1608,54710
0.1664,54690
0.1721,54690
0.1774,54698
0.183,54706
0.1887,54692
0.1943,54699
0.1997,54696
0.2053,54683
0.2109,54692
0.2166,54700
0.2219,54686
0.2276,54694
0.2332,54685
0.2386,54684
0.2442,54688
0.2498,54683
0.2555,54688
0.2608,54663
0.2665,54662
0.2721,54669
0.2775,54670
0.283,54666
0.2886,54663
0.2942,54662
0.2999,54651
0.3052,54652
0.3108,54647
0.3164,54647
0.3221,54638
0.3275,54650
0.3331,54658
0.3386,54647
0.3442,54630
0.3499,54622
0.3552,54631
0.3608,54628
0.3664,54641
0.372,54628
0.3774,54629
0.383,54619
0.3887,54631
0.3942,54618
0.3998,54625
0.4052,54615
0.4108,54610
0.4165,54621
0.422,54605
0.4277,54590
0.433,54598
0.4387,54592
0.4443,54595
0.4496,54589
0.4553,54605
0.4609,54578
0.4666,54583
0.4719,54585
0.4776,54583
0.4832,54568
0.4885,54565
0.4942,54573
0.4998,54562
0.5054,54561
0.5108,54562
0.5164,54550
0.522,54540
0.5277,54551
0.533,54553
0.5387,54545
0.5443,54548
0.5497,54540
0.5553,54533
0.561,54538
0.5666,54550
0.572,54549
0.5776,54528
0.5832,54534
0.5886,54538
0.5942,54509
0.5999,54526
0.6052,54539
0.6108,54506
0.6165,54498
0.6221,54508
0.6277,54511
0.6331,54487
0.6387,54513
0.6444,54516
0.6497,54488
0.6554,54497
0.661,54506
0.6663,54496
0.672,54498
0.6776,54488
0.6832,54479
0.6886,54475
