Experiment: Mar_4_Turb_expt vial 12, Thu Mar  4 17:36:03 2021
0.0012,1618
0.0063,1612
0.0118,1606
0.0175,1614
0.0229,1620
0.0286,1618
0.034,1613
0.0397,1607
0.0451,1613
0.0508,1617
0.0562,1616
0.0619,1609
0.0673,1605
0.073,1613
0.0786,1618
0.084,1617
0.0897,1609
0.0951,1606
0.1007,1615
0.1063,1620
0.112,1616
0.1174,1609
0.1231,1609
0.1285,1613
0.1341,1619
0.1395,1616
0.1452,1610
0.1506,1606
0.1563,1615
0.162,1618
0.1674,1616
0.1729,1609
0.1786,1608
0.184,1616
0.1897,1619
0.1961,1613
0.2007,1606
0.2064,1610
0.2119,1618
0.2174,1616
0.2228,1612
0.2285,1606
0.234,1611
0.2397,1618
0.2452,1617
0.2507,1611
0.2564,1608
0.2618,1613
0.2675,1618
0.2729,1618
0.2786,1610
0.284,1609
0.2897,1614
0.2951,1617
0.3007,1613
0.3064,1608
0.3131,1608
0.3173,1614
0.3238,1616
0.3301,1613
0.3341,1609
0.3398,1608
0.3451,1615
0.3508,1618
0.3562,1611
0.3619,1609
0.3673,1610
0.373,1618
0.3786,1616
0.384,1612
0.3897,1607
0.3951,1610
0.4008,1619
0.4065,1618
0.4119,1610
0.4173,1606
0.423,1611
0.4284,1620
0.4341,1615
0.4395,1608
0.4452,1606
0.4506,1613
0.4563,1619
0.4619,1615
0.4673,1607
0.473,1608
0.4784,1614
0.4841,1617
0.4896,1613
0.4953,1607
0.5007,1609
0.5063,1618
0.5117,1617
0.5174,1611
0.5231,1605
0.5285,1611
0.5342,1618
0.5396,1617
0.5452,1610
0.5506,1607
0.5563,1608
0.5618,1618
0.5675,1616
0.5729,1610
0.5785,1606
0.5839,1610
0.5896,1616
0.5953,1617
0.6007,1610
0.6064,1608
0.6118,1612
0.6175,1618
0.6229,1615
0.6286,1608
0.6342,1609
0.6396,1616
0.6453,1616
0.6507,1612
0.6564,1610
0.6618,1610
0.6675,1617
0.6729,1618
0.6786,1611
0.684,1605
0.6896,1610
0.6953,1619
0.7007,1617
0.7064,1612
0.7118,1605
0.7175,1610
0.7229,1619
0.7286,1617
0.734,1609
0.7397,1607
0.7451,1611
0.7508,1619
0.7562,1616
0.7619,1609
0.7675,1608
0.7729,1616
0.7786,1618
0.784,1618
0.7897,1608
0.7953,1607
0.8007,1615
0.8062,1618
0.8119,1611
0.8173,1609
0.823,1613
0.8287,1618
0.8341,1613
0.8397,1605
0.8451,1610
0.8508,1618
0.8562,1616
0.8619,1610
0.8676,1607
0.873,1612
0.8785,1617
0.8841,1618
0.8896,1607
0.8952,1607
0.9007,1616
0.9063,1619
0.912,1612
0.9174,1607
0.9231,1609
0.9285,1615
0.9342,1619
0.9396,1613
0.9453,1606
0.9507,1610
0.9564,1616
0.9618,1617
0.9675,1610
0.9731,1608
0.9785,1612
0.9842,1617
0.9896,1616
0.9953,1607
1.0064,1615
1.0118,1617
1.0174,1611
1.0231,1608
1.0285,1611
1.0342,1620
1.0396,1618
1.0453,1609
1.0507,1608
1.0564,1613
1.0618,1619
1.0675,1614
1.0729,1606
1.0786,1609
1.084,1614
1.0897,1617
1.0951,1613
1.1008,1607
1.1062,1608
1.1119,1617
1.1176,1618
1.123,1613
1.1287,1606
1.1341,1606
1.1398,1614
1.1451,1619
1.1508,1614
1.1563,1604
1.1619,1607
1.1673,1617
1.173,1619
1.1785,1612
1.1841,1608
1.1896,1611
1.1952,1617
1.2007,1617
1.2064,1612
1.212,1605
1.2174,1609
1.2231,1617
1.2287,1620
1.2341,1612
1.2398,1607
1.2452,1609
1.2509,1617
1.2563,1617
1.2619,1611
1.2674,1608
1.2731,1611
1.2785,1618
1.2842,1617
1.2897,1610
1.2951,1609
1.3008,1615
1.3062,1618
1.3119,1614
1.3176,1606
1.323,1610
1.3284,1619
1.3343,1618
1.3396,1610
1.3452,1607
1.3509,1611
1.3563,1618
1.3618,1615
1.3675,1608
1.3729,1606
1.3786,1616
1.384,1618
1.3896,1614
1.3952,1606
1.4007,1610
1.4064,1616
1.4118,1617
1.4175,1609
1.423,1609
1.4287,1612
1.4341,1619
1.4396,1613
1.4453,1607
1.4509,1607
1.4564,1613
1.4618,1618
1.4674,1615
1.473,1606
1.4785,1609
1.4841,1615
1.4898,1619
1.4952,1613
1.5007,1608
1.5064,1611
1.512,1616
1.5173,1616
1.523,1608
1.5284,1609
1.5341,1614
1.5398,1618
1.5451,1616
1.5508,1604
1.5565,1608
1.5619,1615
1.5674,1617
1.5729,1615
1.5784,1610
1.584,1611
1.5897,1616
1.5952,1616
1.6007,1610
1.6064,1606
1.6118,1612
1.6175,1617
1.6229,1618
1.6285,1611
1.6343,1607
1.6397,1614
1.6453,1618
1.6507,1617
1.6564,1608
1.6618,1606
1.6675,1615
1.6729,1617
1.6786,1614
1.6842,1607
1.6896,1608
1.6953,1614
1.7007,1618
1.7063,1611
1.7119,1608
1.7173,1610
1.723,1617
1.7287,1617
1.7341,1611
1.7398,1608
1.7452,1615
1.7508,1618
1.7562,1614
1.7619,1610
