Experiment: Mar_4_Turb_expt vial 2, Thu Mar  4 17:36:03 2021
0.0012,1629
0.0063,1632
0.0118,1628
0.0175,1622
0.0229,1614
0.0286,1608
0.034,1607
0.0397,1613
0.0451,1612
0.0508,1608
0.0562,1607
0.0619,1611
0.0673,1609
0.073,1604
0.0786,1612
0.084,1609
0.0897,1607
0.0951,1611
0.1007,1607
0.1063,1607
0.112,1611
0.1174,1607
0.1231,1607
0.1285,1611
0.1341,1608
0.1395,1607
0.1452,1614
0.1506,1607
0.1563,1606
0.162,1610
0.1674,1608
0.1729,1604
0.1786,1610
0.184,1610
0.1897,1605
0.1961,1610
0.2007,1610
0.2064,1606
0.2119,1607
0.2174,1608
0.2228,1606
0.2285,1608
0.234,1610
0.2397,1606
0.2452,1607
0.2507,1611
0.2564,1606
0.2618,1608
0.2675,1611
0.2729,1608
0.2786,1605
0.284,1611
0.2897,1608
0.2951,1606
0.3007,1610
0.3064,1605
0.3131,1605
0.3173,1611
0.3238,1609
0.3301,1602
0.3341,1611
0.3398,1610
0.3451,1605
0.3508,1605
0.3562,1612
0.3619,1606
0.3673,1605
0.373,1611
0.3786,1611
0.384,1605
0.3897,1610
0.3951,1610
0.4008,1604
0.4065,1607
0.4119,1613
0.4173,1606
0.423,1606
0.4284,1612
0.4341,1609
0.4395,1605
0.4452,1610
0.4506,1609
0.4563,1606
0.4619,1608
0.4673,1611
0.473,1610
0.4784,1605
0.4841,1614
0.4896,1610
0.4953,1606
0.5007,1609
0.5063,1609
0.5117,1606
0.5174,1609
0.5231,1611
0.5285,1605
0.5342,1605
0.5396,1611
0.5452,1607
0.5506,1605
0.5563,1610
0.5618,1611
0.5675,1605
0.5729,1607
0.5785,1611
0.5839,1607
0.5896,1606
0.5953,1609
0.6007,1607
0.6064,1605
0.6118,1611
0.6175,1608
0.6229,1604
0.6286,1612
0.6342,1610
0.6396,1606
0.6453,1609
0.6507,1610
0.6564,1610
0.6618,1606
0.6675,1613
0.6729,1608
0.6786,1603
0.684,1610
0.6896,1612
0.6953,1606
0.7007,1607
0.7064,1611
0.7118,1607
0.7175,1603
0.7229,1611
0.7286,1607
0.734,1606
0.7397,1612
0.7451,1608
0.7508,1605
0.7562,1609
0.7619,1610
0.7675,1606
0.7729,1609
0.7786,1609
0.784,1610
0.7897,1607
0.7953,1612
0.8007,1604
0.8062,1608
0.8119,1611
0.8173,1606
0.823,1608
0.8287,1612
0.8341,1607
0.8397,1606
0.8451,1613
0.8508,1608
0.8562,1605
0.8619,1609
0.8676,1608
0.873,1603
0.8785,1608
0.8841,1613
0.8896,1607
0.8952,1605
0.9007,1612
0.9063,1608
0.912,1606
0.9174,1610
0.9231,1608
0.9285,1605
0.9342,1608
0.9396,1609
0.9453,1607
0.9507,1607
0.9564,1612
0.9618,1604
0.9675,1608
0.9731,1611
0.9785,1606
0.9842,1605
0.9896,1610
0.9953,1606
1.0064,1611
1.0118,1609
1.0174,1607
1.0231,1610
1.0285,1610
1.0342,1608
1.0396,1608
1.0453,1610
1.0507,1603
1.0564,1606
1.0618,1610
1.0675,1610
1.0729,1606
1.0786,1609
1.084,1609
1.0897,1604
1.0951,1606
1.1008,1611
1.1062,1607
1.1119,1608
1.1176,1611
1.123,1606
1.1287,1606
1.1341,1611
1.1398,1608
1.1451,1606
1.1508,1610
1.1563,1608
1.1619,1607
1.1673,1608
1.173,1607
1.1785,1607
1.1841,1610
1.1896,1606
1.1952,1605
1.2007,1611
1.2064,1611
1.212,1605
1.2174,1609
1.2231,1612
1.2287,1605
1.2341,1605
1.2398,1612
1.2452,1608
1.2509,1605
1.2563,1610
1.2619,1612
1.2674,1605
1.2731,1607
1.2785,1610
1.2842,1606
1.2897,1606
1.2951,1612
1.3008,1607
1.3062,1604
1.3119,1609
1.3176,1613
1.323,1606
1.3284,1607
1.3343,1611
1.3396,1607
1.3452,1606
1.3509,1610
1.3563,1610
1.3618,1605
1.3675,1609
1.3729,1610
1.3786,1608
1.384,1609
1.3896,1610
1.3952,1607
1.4007,1609
1.4064,1609
1.4118,1604
1.4175,1608
1.423,1611
1.4287,1606
1.4341,1608
1.4396,1611
1.4453,1606
1.4509,1607
1.4564,1613
1.4618,1607
1.4674,1606
1.473,1609
1.4785,1610
1.4841,1605
1.4898,1612
1.4952,1609
1.5007,1605
1.5064,1609
1.512,1610
1.5173,1604
