Experiment: Mar_4_Turb_expt vial 11, Thu Mar  4 17:36:03 2021
0.0012,1629
0.0063,1623
0.0118,1618
0.0175,1624
0.0229,1629
0.0286,1622
0.034,1620
0.0397,1625
0.0451,1627
0.0508,1620
0.0562,1622
0.0619,1627
0.0673,1628
0.073,1620
0.0786,1625
0.084,1628
0.0897,1622
0.0951,1624
0.1007,1625
0.1063,1622
0.112,1623
0.1174,1629
0.1231,1624
0.1285,1623
0.1341,1626
0.1395,1628
0.1452,1621
0.1506,1620
0.1563,1626
0.162,1626
0.1674,1620
0.1729,1625
0.1786,1629
0.184,1623
0.1897,1621
0.1961,1626
0.2007,1627
0.2064,1620
0.2119,1618
0.2174,1629
0.2228,1627
0.2285,1621
0.234,1619
0.2397,1626
0.2452,1628
0.2507,1620
0.2564,1623
0.2618,1628
0.2675,1622
0.2729,1621
0.2786,1628
0.284,1623
0.2897,1622
0.2951,1626
0.3007,1628
0.3064,1619
0.3131,1622
0.3173,1627
0.3238,1625
0.3301,1621
0.3341,1627
0.3398,1628
0.3451,1621
0.3508,1624
0.3562,1629
0.3619,1626
0.3673,1618
0.373,1625
0.3786,1628
0.384,1621
0.3897,1621
0.3951,1626
0.4008,1627
0.4065,1621
0.4119,1625
0.4173,1628
0.423,1622
0.4284,1621
0.4341,1627
0.4395,1628
0.4452,1621
0.4506,1623
0.4563,1629
0.4619,1625
0.4673,1619
0.473,1628
0.4784,1626
0.4841,1620
0.4896,1622
0.4953,1627
0.5007,1624
0.5063,1621
0.5117,1624
0.5174,1627
0.5231,1622
0.5285,1625
0.5342,1626
0.5396,1621
0.5452,1621
0.5506,1628
0.5563,1627
0.5618,1619
0.5675,1623
0.5729,1629
0.5785,1624
0.5839,1619
0.5896,1623
0.5953,1631
0.6007,1623
0.6064,1619
0.6118,1624
0.6175,1628
0.6229,1622
0.6286,1621
0.6342,1626
0.6396,1626
0.6453,1621
0.6507,1626
0.6564,1632
0.6618,1620
0.6675,1621
0.6729,1630
0.6786,1624
0.684,1620
0.6896,1625
0.6953,1629
0.7007,1619
0.7064,1622
0.7118,1628
0.7175,1625
0.7229,1619
0.7286,1624
0.734,1628
0.7397,1622
0.7451,1622
0.7508,1629
0.7562,1625
0.7619,1620
0.7675,1625
0.7729,1627
0.7786,1622
0.784,1627
0.7897,1629
0.7953,1622
0.8007,1621
0.8062,1629
0.8119,1625
0.8173,1621
0.823,1626
0.8287,1627
0.8341,1620
0.8397,1622
0.8451,1627
0.8508,1625
0.8562,1620
0.8619,1624
0.8676,1630
0.873,1622
0.8785,1619
0.8841,1625
0.8896,1626
0.8952,1621
0.9007,1624
0.9063,1627
0.912,1620
0.9174,1623
0.9231,1629
0.9285,1625
0.9342,1621
0.9396,1626
0.9453,1626
0.9507,1619
0.9564,1625
0.9618,1628
0.9675,1620
0.9731,1623
0.9785,1627
0.9842,1623
0.9896,1621
0.9953,1628
1.0064,1619
1.0118,1624
1.0174,1627
1.0231,1621
1.0285,1623
1.0342,1628
1.0396,1623
1.0453,1620
1.0507,1626
1.0564,1627
1.0618,1621
1.0675,1622
1.0729,1629
1.0786,1623
1.084,1620
1.0897,1623
1.0951,1628
1.1008,1619
1.1062,1619
1.1119,1625
1.1176,1626
1.123,1622
1.1287,1621
1.1341,1628
1.1398,1628
1.1451,1621
1.1508,1623
1.1563,1628
1.1619,1623
1.1673,1622
1.173,1627
1.1785,1623
1.1841,1620
1.1896,1626
1.1952,1626
1.2007,1622
1.2064,1626
1.212,1629
1.2174,1621
1.2231,1621
1.2287,1628
1.2341,1624
1.2398,1620
1.2452,1626
1.2509,1629
1.2563,1621
1.2619,1621
1.2674,1627
1.2731,1625
1.2785,1619
1.2842,1625
1.2897,1627
1.2951,1623
1.3008,1621
1.3062,1629
1.3119,1625
1.3176,1620
1.323,1624
1.3284,1628
1.3343,1620
1.3396,1622
1.3452,1628
1.3509,1625
1.3563,1621
1.3618,1624
1.3675,1630
1.3729,1621
1.3786,1620
1.384,1624
1.3896,1628
1.3952,1619
1.4007,1623
1.4064,1629
1.4118,1623
1.4175,1620
1.423,1629
1.4287,1627
1.4341,1620
1.4396,1623
1.4453,1628
1.4509,1623
1.4564,1620
1.4618,1625
1.4674,1627
1.473,1621
1.4785,1621
1.4841,1627
1.4898,1623
1.4952,1619
1.5007,1625
1.5064,1627
1.512,1621
1.5173,1622
1.523,1626
1.5284,1629
1.5341,1620
1.5398,1620
1.5451,1630
1.5508,1625
