Experiment: Mar_4_Turb_expt vial 1, Thu Mar  4 17:36:03 2021
0.0012,1639
0.0063,1634
0.0118,1628
0.0175,1627
0.0229,1629
0.0286,1633
0.034,1626
0.0397,1627
0.0451,1632
0.0508,1631
0.0562,1626
0.0619,1630
0.0673,1633
0.073,1626
0.0786,1627
0.084,1634
0.0897,1631
0.0951,1625
0.1007,1630
0.1063,1633
0.112,1627
0.1174,1625
0.1231,1631
0.1285,1629
0.1341,1624
0.1395,1631
0.1452,1632
0.1506,1625
0.1563,1625
0.162,1631
0.1674,1630
0.1729,1626
0.1786,1627
0.184,1633
0.1897,1629
0.1961,1625
0.2007,1628
0.2064,1633
0.2119,1629
0.2174,1625
0.2228,1629
0.2285,1632
0.234,1627
0.2397,1629
0.2452,1631
0.2507,1627
0.2564,1628
0.2618,1632
0.2675,1629
0.2729,1627
0.2786,1631
0.284,1628
0.2897,1629
0.2951,1632
0.3007,1630
0.3064,1627
0.3131,1630
0.3173,1631
0.3238,1627
0.3301,1629
0.3341,1632
0.3398,1629
0.3451,1629
0.3508,1633
0.3562,1630
0.3619,1628
0.3673,1628
0.373,1630
0.3786,1627
0.384,1627
0.3897,1633
0.3951,1632
0.4008,1626
0.4065,1628
0.4119,1633
0.4173,1627
0.423,1626
0.4284,1631
0.4341,1631
0.4395,1625
0.4452,1627
0.4506,1632
0.4563,1628
0.4619,1627
0.4673,1631
0.473,1631
0.4784,1626
0.4841,1629
0.4896,1632
0.4953,1626
0.5007,1626
0.5063,1629
0.5117,1631
0.5174,1626
0.5231,1627
0.5285,1633
0.5342,1628
0.5396,1625
0.5452,1629
0.5506,1633
0.5563,1626
0.5618,1628
0.5675,1633
0.5729,1628
0.5785,1626
0.5839,1630
0.5896,1632
0.5953,1625
0.6007,1628
0.6064,1631
0.6118,1631
0.6175,1625
0.6229,1627
0.6286,1634
0.6342,1628
0.6396,1627
0.6453,1632
0.6507,1629
0.6564,1630
0.6618,1629
0.6675,1631
0.6729,1628
0.6786,1627
0.684,1631
0.6896,1630
0.6953,1625
0.7007,1631
0.7064,1633
0.7118,1627
0.7175,1628
0.7229,1632
0.7286,1628
0.734,1626
0.7397,1632
0.7451,1630
0.7508,1625
0.7562,1630
0.7619,1631
0.7675,1625
0.7729,1626
0.7786,1632
0.784,1633
0.7897,1626
0.7953,1627
0.8007,1630
0.8062,1626
0.8119,1627
0.8173,1631
0.823,1628
0.8287,1629
0.8341,1632
0.8397,1627
0.8451,1628
