Experiment: Mar_4_Turb_expt vial 10, Thu Mar  4 17:36:03 2021
0.0012,4066
0.0063,4064
0.0118,4065
0.0175,4064
0.0229,4065
0.0286,4066
0.034,4065
0.0397,4066
0.0451,4065
0.0508,4065
0.0562,4065
0.0619,4063
0.0673,4065
0.073,4064
0.0786,4064
0.084,4065
0.0897,4065
0.0951,4065
0.1007,4065
0.1063,4066
0.112,4066
0.1174,4065
0.1231,4067
0.1285,4064
0.1341,4064
0.1395,4065
0.1452,4066
0.1506,4065
0.1563,4063
0.162,4066
0.1674,4063
0.1729,4066
0.1786,4066
0.184,4065
0.1897,4065
0.1961,4066
0.2007,4063
0.2064,4067
0.2119,4066
0.2174,4064
0.2228,4064
0.2285,4066
0.234,4065
0.2397,4066
0.2452,4064
0.2507,4065
0.2564,4065
0.2618,4065
0.2675,4064
0.2729,4065
0.2786,4065
0.284,4066
0.2897,4065
0.2951,4066
0.3007,4067
0.3064,4065
0.3131,4065
0.3173,4066
0.3238,4065
0.3301,4065
0.3341,4065
0.3398,4066
0.3451,4063
0.3508,4065
0.3562,4063
0.3619,4065
0.3673,4065
0.373,4064
0.3786,4066
0.384,4065
0.3897,4065
0.3951,4066
0.4008,4064
0.4065,4067
0.4119,4066
0.4173,4065
0.423,4062
0.4284,4065
0.4341,4066
0.4395,4066
0.4452,4064
0.4506,4066
0.4563,4065
0.4619,4065
0.4673,4066
0.473,4064
0.4784,4065
0.4841,4066
0.4896,4067
0.4953,4065
0.5007,4065
0.5063,4064
0.5117,4066
0.5174,4066
0.5231,4066
0.5285,4066
0.5342,4065
0.5396,4066
0.5452,4064
0.5506,4066
0.5563,4065
0.5618,4066
0.5675,4065
0.5729,4066
0.5785,4066
0.5839,4064
0.5896,4067
0.5953,4064
0.6007,4066
0.6064,4065
0.6118,4067
0.6175,4066
0.6229,4066
0.6286,4065
0.6342,4066
0.6396,4066
0.6453,4064
0.6507,4068
0.6564,4075
0.6618,4066
0.6675,4064
0.6729,4065
0.6786,4066
0.684,4065
0.6896,4066
0.6953,4064
0.7007,4066
0.7064,4065
0.7118,4064
0.7175,4065
0.7229,4064
0.7286,4067
0.734,4065
0.7397,4065
0.7451,4063
0.7508,4065
0.7562,4065
0.7619,4066
0.7675,4066
0.7729,4066
0.7786,4066
0.784,4075
0.7897,4067
0.7953,4066
0.8007,4066
0.8062,4065
0.8119,4066
0.8173,4067
0.823,4067
0.8287,4064
0.8341,4066
0.8397,4065
0.8451,4067
0.8508,4066
0.8562,4066
0.8619,4065
0.8676,4065
0.873,4068
0.8785,4064
0.8841,4064
0.8896,4065
0.8952,4064
0.9007,4066
0.9063,4067
0.912,4067
0.9174,4066
0.9231,4067
0.9285,4064
0.9342,4066
0.9396,4067
0.9453,4064
0.9507,4065
0.9564,4066
0.9618,4066
0.9675,4066
0.9731,4066
0.9785,4066
0.9842,4065
0.9896,4065
0.9953,4065
1.0064,4064
1.0118,4066
1.0174,4065
1.0231,4067
1.0285,4065
1.0342,4067
1.0396,4068
1.0453,4066
1.0507,4066
1.0564,4065
1.0618,4066
1.0675,4065
1.0729,4067
1.0786,4066
1.084,4065
1.0897,4066
1.0951,4067
1.1008,4067
1.1062,4067
1.1119,4066
1.1176,4066
1.123,4067
1.1287,4065
1.1341,4067
1.1398,4066
1.1451,4066
1.1508,4065
1.1563,4065
1.1619,4065
1.1673,4066
1.173,4065
1.1785,4067
1.1841,4066
1.1896,4066
1.1952,4065
1.2007,4067
1.2064,4067
1.212,4066
1.2174,4066
1.2231,4065
1.2287,4065
1.2341,4066
1.2398,4067
1.2452,4066
1.2509,4064
1.2563,4067
1.2619,4066
1.2674,4067
1.2731,4066
1.2785,4066
1.2842,4064
1.2897,4064
1.2951,4065
1.3008,4067
1.3062,4067
1.3119,4066
1.3176,4065
1.323,4067
1.3284,4066
1.3343,4064
1.3396,4067
1.3452,4066
1.3509,4066
1.3563,4065
1.3618,4067
1.3675,4065
1.3729,4067
1.3786,4068
1.384,4065
1.3896,4065
1.3952,4065
1.4007,4065
1.4064,4065
1.4118,4065
1.4175,4066
1.423,4066
1.4287,4066
1.4341,4065
1.4396,4066
1.4453,4066
1.4509,4065
1.4564,4065
1.4618,4065
1.4674,4065
1.473,4067
1.4785,4067
1.4841,4066
1.4898,4067
1.4952,4068
1.5007,4067
1.5064,4065
1.512,4065
1.5173,4067
1.523,4067
1.5284,4066
1.5341,4067
1.5398,4067
1.5451,4066
1.5508,4066
1.5565,4068
1.5619,4066
1.5674,4066
1.5729,4067
1.5784,4065
1.584,4066
1.5897,4067
1.5952,4067
1.6007,4066
1.6064,4066
1.6118,4068
1.6175,4068
1.6229,4066
1.6285,4067
1.6343,4068
1.6397,4067
1.6453,4065
1.6507,4067
1.6564,4064
1.6618,4066
1.6675,4065
1.6729,4065
1.6786,4066
1.6842,4067
1.6896,4065
1.6953,4066
1.7007,4068
