Experiment: Mar_4_Turb_expt vial 6, Thu Mar  4 17:36:03 2021
0.0012,1607
0.0063,1612
0.0118,1607
0.0175,1601
0.0229,1604
0.0286,1611
0.034,1611
0.0397,1604
0.0451,1602
0.0508,1606
0.0562,1612
0.0619,1611
0.0673,1598
0.073,1598
0.0786,1605
0.084,1614
0.0897,1611
0.0951,1604
0.1007,1597
0.1063,1606
0.112,1613
0.1174,1611
0.1231,1603
0.1285,1600
0.1341,1604
0.1395,1613
0.1452,1611
0.1506,1603
0.1563,1600
0.162,1601
0.1674,1612
0.1729,1610
0.1786,1604
0.184,1597
0.1897,1604
0.1961,1612
0.2007,1610
0.2064,1603
0.2119,1600
0.2174,1605
0.2228,1613
0.2285,1610
0.234,1602
0.2397,1602
0.2452,1609
0.2507,1610
0.2564,1607
0.2618,1599
0.2675,1601
0.2729,1608
0.2786,1611
0.284,1604
0.2897,1599
0.2951,1603
0.3007,1611
0.3064,1610
0.3131,1603
0.3173,1601
0.3238,1606
0.3301,1612
0.3341,1608
0.3398,1600
0.3451,1601
0.3508,1609
0.3562,1610
0.3619,1605
0.3673,1600
0.373,1606
0.3786,1610
0.384,1607
0.3897,1601
0.3951,1603
0.4008,1609
0.4065,1613
0.4119,1607
0.4173,1599
0.423,1600
0.4284,1608
0.4341,1611
0.4395,1606
0.4452,1601
0.4506,1603
0.4563,1611
0.4619,1610
0.4673,1601
0.473,1603
0.4784,1610
0.4841,1613
0.4896,1604
0.4953,1602
0.5007,1606
0.5063,1612
0.5117,1608
0.5174,1600
0.5231,1602
0.5285,1608
0.5342,1611
0.5396,1603
0.5452,1601
0.5506,1603
0.5563,1612
0.5618,1610
0.5675,1601
0.5729,1602
0.5785,1608
0.5839,1611
0.5896,1606
0.5953,1599
0.6007,1603
0.6064,1610
0.6118,1613
0.6175,1605
0.6229,1598
0.6286,1600
0.6342,1610
0.6396,1611
0.6453,1605
0.6507,1599
0.6564,1606
0.6618,1610
0.6675,1611
0.6729,1606
0.6786,1597
0.684,1602
0.6896,1611
0.6953,1611
0.7007,1603
0.7064,1598
0.7118,1604
0.7175,1610
0.7229,1608
0.7286,1602
0.734,1602
0.7397,1610
0.7451,1612
0.7508,1604
0.7562,1601
0.7619,1605
0.7675,1612
0.7729,1609
0.7786,1598
0.784,1604
0.7897,1606
0.7953,1611
0.8007,1607
0.8062,1602
0.8119,1602
0.8173,1612
0.823,1609
0.8287,1601
0.8341,1604
0.8397,1610
0.8451,1611
0.8508,1604
0.8562,1598
0.8619,1603
0.8676,1612
0.873,1610
0.8785,1604
0.8841,1601
0.8896,1606
0.8952,1614
0.9007,1606
0.9063,1601
0.912,1603
0.9174,1612
0.9231,1609
0.9285,1605
0.9342,1600
0.9396,1606
0.9453,1611
0.9507,1607
0.9564,1599
0.9618,1598
0.9675,1606
0.9731,1611
0.9785,1606
0.9842,1600
0.9896,1603
0.9953,1612
1.0064,1603
1.0118,1600
1.0174,1606
1.0231,1612
1.0285,1606
1.0342,1603
1.0396,1602
1.0453,1609
1.0507,1610
1.0564,1601
1.0618,1604
1.0675,1611
1.0729,1609
1.0786,1601
1.084,1602
1.0897,1608
1.0951,1611
1.1008,1608
1.1062,1599
1.1119,1598
1.1176,1608
1.123,1611
1.1287,1608
1.1341,1598
1.1398,1601
1.1451,1607
1.1508,1611
1.1563,1607
1.1619,1599
1.1673,1603
1.173,1610
1.1785,1610
1.1841,1604
1.1896,1600
1.1952,1606
1.2007,1610
1.2064,1609
1.212,1603
1.2174,1602
1.2231,1605
1.2287,1610
1.2341,1606
1.2398,1602
1.2452,1607
1.2509,1610
1.2563,1609
1.2619,1603
1.2674,1601
1.2731,1606
1.2785,1613
1.2842,1607
1.2897,1600
1.2951,1603
1.3008,1612
1.3062,1609
1.3119,1602
1.3176,1601
1.323,1609
1.3284,1610
1.3343,1605
1.3396,1600
1.3452,1603
1.3509,1611
1.3563,1611
1.3618,1601
1.3675,1601
1.3729,1605
1.3786,1612
1.384,1610
1.3896,1601
1.3952,1599
1.4007,1603
1.4064,1610
1.4118,1610
1.4175,1603
1.423,1599
1.4287,1605
1.4341,1611
1.4396,1609
1.4453,1600
1.4509,1600
1.4564,1605
1.4618,1611
1.4674,1609
1.473,1602
1.4785,1602
1.4841,1608
1.4898,1611
1.4952,1606
1.5007,1599
1.5064,1603
1.512,1610
1.5173,1611
1.523,1603
1.5284,1599
1.5341,1603
1.5398,1612
1.5451,1610
1.5508,1602
1.5565,1600
1.5619,1606
1.5674,1611
1.5729,1607
1.5784,1600
1.584,1603
1.5897,1610
1.5952,1607
1.6007,1601
1.6064,1600
1.6118,1607
1.6175,1610
1.6229,1607
1.6285,1600
1.6343,1600
1.6397,1607
1.6453,1610
1.6507,1608
1.6564,1600
1.6618,1603
1.6675,1610
