Experiment: Mar_19_osmo_expt vial 13, Fri Mar 19 17:11:25 2021
0.0055,53643
0.0112,53630
0.0165,53637
0.0222,53652
0.0278,53624
0.0334,53646
0.0388,53673
0.0444,53665
0.05,53655
0.0554,53668
0.061,53673
0.0667,53666
0.0723,53637
0.0776,52306
0.0833,52292
0.0889,52309
0.0943,52265
0.0999,52282
0.1056,52294
0.111,52290
0.1167,52252
0.1223,52261
0.1276,52304
0.1333,52275
0.1389,52284
0.1446,52247
0.1499,52238
0.1555,52251
0.1612,52228
0.1665,52229
0.1722,52244
0.1778,52256
0.1832,52231
0.1888,52224
0.1945,52210
0.1998,52215
0.2055,52206
0.2111,52219
0.2167,52212
0.2221,52200
0.2277,52211
0.2333,52200
0.239,52206
0.2443,52202
0.25,52223
0.2555,52203
0.2611,52201
0.2667,52223
0.2721,52228
0.2777,52199
0.2834,52195
0.289,52193
0.2943,52206
0.3,52171
0.3056,52156
0.311,52174
0.3167,52150
0.3223,52156
0.3276,52161
0.3333,52150
0.3389,52100
0.3445,52119
0.3499,52114
0.3555,52128
0.3611,52098
0.3665,52085
0.3721,52116
0.3778,52081
0.3834,52090
0.389,52046
0.3944,52038
0.4,52064
0.4057,52057
0.411,52057
0.4166,52067
0.4223,52055
0.4276,52031
0.4332,52050
0.4389,52023
0.4445,52022
0.4499,52043
0.4555,52047
0.4612,52049
0.4666,52039
0.4722,52026
0.4778,51997
0.4832,52010
0.4888,52012
0.4945,52020
0.5001,51983
0.5054,51971
0.5111,51945
0.5167,51959
0.5221,51941
0.5278,51967
0.5334,51918
0.5387,51941
0.5444,51952
0.55,51895
0.5556,51897
0.561,51885
0.5666,51907
0.5722,51873
0.5779,51867
0.5832,51866
0.5889,51871
0.5943,51892
0.6,51869
0.6056,51848
0.6112,51871
0.6166,51875
0.6222,51828
0.6279,51855
0.6332,51865
0.6388,51845
0.6445,51846
0.6501,51824
0.6554,51841
0.6611,51816
0.6667,51797
0.6723,51820
0.6777,51802
0.6833,51808
0.6889,51784
0.6945,51773
0.6999,51806
0.7055,51824
0.7111,51826
0.7168,51803
0.7221,51794
0.7278,51830
0.7334,51803
0.739,51804
0.7444,51808
0.75,51791
0.7556,51740
0.7612,51749
0.7666,51774
0.7722,51787
0.7779,51767
0.7832,51758
0.7888,51757
0.7944,51771
0.8001,51760
0.8057,51763
0.8111,51760
0.8167,51741
0.8223,51749
0.8277,51750
0.8333,51764
0.8389,51761
0.8446,51744
0.8499,51752
0.8556,51713
0.8612,51725
0.8666,51703
0.8722,51704
0.8778,51684
0.8835,51698
0.8888,51675
0.8945,51683
0.9001,51685
0.9055,51695
0.911,51679
0.9167,51675
0.9223,51660
0.9277,51670
0.9333,51654
0.9389,51619
0.9443,51639
0.9499,51629
0.9555,51635
0.9612,51633
0.9668,51624
0.9722,51617
0.9778,51606
0.9832,51587
0.9889,51605
0.9945,51579
1.0001,51567
1.0055,51617
1.0112,51584
1.0166,51541
1.0222,51536
1.0278,51540
1.0334,51537
1.0388,51520
1.0444,51520
1.05,51522
1.0554,51526
1.061,51504
1.0667,51460
1.0723,51475
1.0777,51490
1.0833,51476
1.0889,51493
1.0946,51481
1.0999,51473
1.1055,51448
1.1111,51452
1.1168,51426
1.1221,51427
1.1278,51433
1.1334,51407
1.1387,51404
1.1444,51403
1.15,51452
1.1556,51407
1.161,51412
1.1666,51378
1.1722,51367
1.1777,51367
1.1833,51390
1.189,51396
1.1946,51388
1.2,51367
1.2056,51332
1.211,51337
1.2166,51374
1.2223,51364
1.2279,51331
1.2332,51324
1.2388,51294
1.2445,51273
1.2501,51270
1.2555,51274
1.2611,51278
1.2667,51298
1.2723,51270
1.2777,51269
1.2834,51249
1.289,51277
1.2943,51271
1.3,51229
1.3056,51256
1.311,51226
1.3166,51231
1.3223,51178
1.3279,51184
1.3332,51202
1.3388,51198
1.3444,51164
1.3501,51168
1.3554,51166
1.3611,51114
1.3666,51113
1.3721,51104
1.3778,51112
1.3834,51093
1.3888,51064
1.3944,51049
1.4,51062
1.4056,51032
1.4113,51005
1.4166,50997
1.4222,51009
1.4279,50948
1.4332,50985
1.4389,50963
1.4445,50977
1.45,50950
1.4557,50933
1.461,50954
1.4666,50956
1.4723,50987
1.4779,50926
1.4832,50890
1.4888,50902
1.4944,50879
1.5,50878
1.5056,50867
1.511,50827
1.5166,50823
1.5222,50838
1.5279,50816
1.5332,50789
1.5388,50809
1.5445,50822
1.5501,50787
1.5557,50766
1.561,50786
1.5667,50760
1.5723,50804
1.5777,50710
1.5833,50703
1.5889,50692
1.5943,50680
1.5999,50735
1.6056,50667
1.6112,50715
1.6166,50710
1.6222,50665
1.6279,50668
1.6332,50648
1.6388,50688
1.6445,50637
1.6501,50649
1.6555,50580
1.6611,50568
1.6666,50600
1.6722,50604
1.6778,50609
1.6835,50653
1.6888,50589
1.6944,50623
1.7001,50581
1.7057,50575
1.711,50532
1.7167,50533
1.7223,50546
1.7276,50531
1.7333,50540
1.7389,50531
