Experiment: Mar_19_osmo_expt vial 9, Fri Mar 19 17:11:25 2021
0.0055,54207
0.0112,54225
0.0165,54218
0.0222,54212
0.0278,54213
0.0334,54217
0.0388,54222
0.0444,54216
0.05,54226
0.0554,54215
0.061,54229
0.0667,54213
0.0723,53095
0.0776,53107
0.0833,53071
0.0889,53079
0.0943,53044
0.0999,53065
0.1056,53063
0.111,53057
0.1167,53041
0.1223,53048
0.1276,53052
0.1333,52934
0.1389,52984
0.1446,53031
0.1499,53016
0.1555,53014
0.1612,53007
0.1665,53002
0.1722,53005
0.1778,52993
0.1832,52997
0.1888,52980
0.1945,52993
0.1998,52974
0.2055,52988
0.2111,52987
0.2167,52979
0.2221,52961
0.2277,52972
0.2333,52961
0.239,52958
0.2443,52948
0.25,52956
0.2555,52913
0.2611,52950
0.2667,52949
0.2721,52898
0.2777,52970
0.2834,52944
0.289,52953
0.2943,52959
0.3,52930
0.3056,52919
0.311,52925
0.3167,52904
0.3223,52899
0.3276,52900
0.3333,52730
0.3389,52904
0.3445,52891
0.3499,52872
0.3555,52877
0.3611,52851
0.3665,52863
0.3721,52864
0.3778,52849
0.3834,52852
0.389,52854
0.3944,52835
0.4,52467
0.4057,52828
0.411,52825
0.4166,52834
0.4223,52825
0.4276,52820
0.4332,52814
0.4389,52811
0.4445,52809
0.4499,52794
0.4555,52790
0.4612,52778
0.4666,52790
0.4722,52800
0.4778,52795
0.4832,52784
0.4888,52795
0.4945,52790
0.5001,52767
0.5054,52773
0.5111,52762
0.5167,52749
0.5221,52758
0.5278,52749
0.5334,52719
0.5387,52746
0.5444,52742
0.55,52736
0.5556,52717
0.561,52726
0.5666,52735
0.5722,52705
0.5779,52714
0.5832,52699
0.5889,52685
0.5943,52696
0.6,52687
0.6056,52679
0.6112,52683
0.6166,52655
0.6222,52674
0.6279,52656
0.6332,52650
0.6388,52647
0.6445,52654
0.6501,52642
0.6554,52640
0.6611,52631
0.6667,52628
0.6723,52613
0.6777,52614
0.6833,52618
0.6889,52619
0.6945,52605
0.6999,52603
0.7055,52597
0.7111,52604
0.7168,52577
0.7221,52606
0.7278,52578
0.7334,52565
0.739,52572
0.7444,52573
0.75,52564
0.7556,52573
0.7612,52579
0.7666,52543
0.7722,52568
0.7779,52551
0.7832,52534
0.7888,52549
0.7944,52536
0.8001,52528
0.8057,52530
0.8111,52524
0.8167,52524
0.8223,52521
0.8277,52526
0.8333,52516
0.8389,52519
0.8446,52515
0.8499,52499
0.8556,52504
0.8612,52507
0.8666,52499
0.8722,52505
0.8778,52508
0.8835,52485
0.8888,52470
0.8945,52449
0.9001,52480
0.9055,52467
0.911,52469
0.9167,52442
0.9223,52434
0.9277,52421
0.9333,52444
0.9389,52408
0.9443,52451
0.9499,52429
0.9555,52417
0.9612,52407
0.9668,52414
0.9722,52403
0.9778,52386
0.9832,52379
0.9889,52392
0.9945,52355
1.0001,52369
1.0055,52365
1.0112,52373
1.0166,52369
1.0222,52372
1.0278,52360
1.0334,52369
1.0388,52339
1.0444,52303
1.05,52344
1.0554,52321
1.061,52321
1.0667,52309
1.0723,52299
1.0777,52304
1.0833,52297
1.0889,52284
