Experiment: Mar_19_osmo_expt vial 14, Fri Mar 19 17:11:25 2021
0.0055,59513
0.0112,59517
0.0165,59514
0.0222,59515
0.0278,59511
0.0334,59513
0.0388,59516
0.0444,59515
0.05,59515
0.0554,59516
0.061,59519
0.0667,59515
0.0723,59516
0.0776,59512
0.0833,59511
0.0889,59515
0.0943,59516
0.0999,59514
0.1056,59514
0.111,59515
0.1167,59510
0.1223,59514
0.1276,59515
0.1333,59515
0.1389,59514
0.1446,59512
0.1499,59513
0.1555,59515
0.1612,59514
0.1665,59517
0.1722,59515
0.1778,59515
0.1832,59516
0.1888,59514
0.1945,59514
0.1998,59514
0.2055,59516
0.2111,59516
0.2167,59515
0.2221,59515
0.2277,59516
0.2333,59513
0.239,59517
0.2443,59514
0.25,59514
0.2555,59515
0.2611,59512
0.2667,59515
0.2721,59515
0.2777,59514
0.2834,59513
0.289,59516
0.2943,59514
0.3,59515
0.3056,59511
0.311,59516
0.3167,59512
0.3223,59516
0.3276,59512
0.3333,59510
0.3389,59513
0.3445,59513
0.3499,59510
0.3555,59515
0.3611,59515
0.3665,59515
0.3721,59515
0.3778,59515
0.3834,59515
0.389,59518
0.3944,59516
0.4,59514
0.4057,59510
0.411,59513
0.4166,59512
0.4223,59516
0.4276,59513
0.4332,59515
0.4389,59516
0.4445,59515
0.4499,59516
0.4555,59512
0.4612,59513
0.4666,59516
0.4722,59514
0.4778,59516
0.4832,59515
0.4888,59514
0.4945,59514
0.5001,59509
0.5054,59514
0.5111,59512
0.5167,59511
0.5221,59516
0.5278,59513
0.5334,59515
0.5387,59516
0.5444,59516
0.55,59514
0.5556,59520
0.561,59516
0.5666,59519
0.5722,59513
0.5779,59518
0.5832,59513
0.5889,59517
0.5943,59514
0.6,59516
0.6056,59515
0.6112,59517
0.6166,59515
0.6222,59513
0.6279,59512
0.6332,59516
0.6388,59513
0.6445,59514
0.6501,59519
0.6554,59515
0.6611,59516
0.6667,59515
0.6723,59515
0.6777,59516
0.6833,59516
0.6889,59516
0.6945,59514
0.6999,59517
0.7055,59516
0.7111,59517
0.7168,59513
0.7221,59512
0.7278,59514
0.7334,59516
0.739,59516
0.7444,59513
0.75,59516
0.7556,59516
0.7612,59515
0.7666,59513
0.7722,59513
0.7779,59515
0.7832,59512
0.7888,59516
0.7944,59516
0.8001,59517
0.8057,59517
0.8111,59516
0.8167,59517
0.8223,59516
0.8277,59514
0.8333,59518
0.8389,59517
0.8446,59516
0.8499,59516
0.8556,59516
0.8612,59515
0.8666,59513
0.8722,59513
0.8778,59515
0.8835,59517
0.8888,59517
0.8945,59515
0.9001,59519
0.9055,59515
0.911,59512
0.9167,59514
0.9223,59517
0.9277,59513
0.9333,59514
0.9389,59510
0.9443,59512
0.9499,59515
0.9555,59515
0.9612,59514
0.9668,59518
0.9722,59517
0.9778,59515
0.9832,59515
0.9889,59516
0.9945,59517
1.0001,59515
1.0055,59517
1.0112,59515
1.0166,59516
1.0222,59514
1.0278,59516
1.0334,59516
1.0388,59516
1.0444,59515
1.05,59514
1.0554,59516
1.061,59513
1.0667,59512
1.0723,59515
1.0777,59516
1.0833,59515
1.0889,59517
1.0946,59514
1.0999,59516
1.1055,59518
1.1111,59513
1.1168,59516
1.1221,59514
1.1278,59514
1.1334,59513
1.1387,59513
1.1444,59519
1.15,59520
1.1556,59513
1.161,59514
1.1666,59511
1.1722,59513
1.1777,59512
1.1833,59516
1.189,59511
1.1946,59515
1.2,59515
1.2056,59516
1.211,59514
1.2166,59513
1.2223,59513
1.2279,59512
1.2332,59514
1.2388,59516
1.2445,59515
1.2501,59513
1.2555,59515
1.2611,59511
1.2667,59513
1.2723,59517
1.2777,59515
1.2834,59520
1.289,59517
1.2943,59509
1.3,59515
1.3056,59511
1.311,59519
1.3166,59516
1.3223,59517
1.3279,59512
1.3332,59515
1.3388,59517
1.3444,59515
1.3501,59516
1.3554,59516
1.3611,59521
1.3666,59514
1.3721,59514
1.3778,59515
1.3834,59518
1.3888,59514
1.3944,59516
1.4,59516
1.4056,59516
1.4113,59512
1.4166,59516
1.4222,59517
1.4279,59517
1.4332,59516
1.4389,59518
1.4445,59517
1.45,59512
1.4557,59516
1.461,59517
1.4666,59519
1.4723,59519
1.4779,59519
1.4832,59519
1.4888,59518
1.4944,59516
1.5,59517
1.5056,59518
1.511,59519
1.5166,59515
1.5222,59515
1.5279,59518
1.5332,59516
1.5388,59515
1.5445,59515
1.5501,59517
1.5557,59517
1.561,59517
1.5667,59518
1.5723,59518
1.5777,59519
1.5833,59517
1.5889,59517
1.5943,59518
1.5999,59517
1.6056,59518
1.6112,59521
1.6166,59520
1.6222,59519
1.6279,59520
1.6332,59515
1.6388,59520
1.6445,59519
1.6501,59518
1.6555,59517
1.6611,59518
1.6666,59518
1.6722,59519
1.6778,59519
1.6835,59520
1.6888,59521
1.6944,59516
1.7001,59514
1.7057,59516
1.711,59515
1.7167,59519
1.7223,59514
1.7276,59515
1.7333,59515
1.7389,59515
1.7445,59516
1.7499,59517
1.7555,59517
1.7612,59519
1.7668,59520
1.7721,59518
1.7778,59516
1.7834,59514
1.789,59516
1.7944,59519
1.8,59516
1.8056,59517
1.811,59517
1.8166,59517
1.8222,59519
1.8279,59519
1.8332,59517
1.8389,59519
1.8445,59517
1.8501,59518
1.8555,59517
1.8611,59520
1.8667,59514
1.8723,59516
1.8777,59518
1.8833,59512
1.8889,59514
1.8943,59515
1.8999,59517
1.9056,59516
1.9112,59514
1.9166,59516
1.9222,59514
1.9279,59514
1.9335,59515
1.9388,59516
1.9444,59514
1.9501,59515
1.9557,59512
1.961,59514
1.9667,59514
1.9723,59516
1.9777,59514
1.9833,59515
1.989,59515
1.9943,59515
2.0,59517
2.0056,59510
2.0111,59514
2.0167,59514
2.0224,59512
2.0277,59513
2.0333,59516
2.0389,59513
2.0446,59513
2.0499,59514
2.0556,59515
2.0612,59513
2.0668,59515
2.0722,59514
2.0778,59517
2.0834,59513
2.0888,59515
2.0944,59515
2.1,59513
2.1056,59508
2.111,59513
2.1166,59515
2.1223,59513
2.1279,59510
2.1333,59514
2.1389,59514
2.1445,59516
2.1501,59512
2.1555,59514
2.1611,59511
2.1667,59514
2.1724,59511
2.1777,59507
