Experiment: Mar_19_osmo_expt vial 15, Fri Mar 19 17:11:25 2021
0.0055,53181
0.0112,53201
0.0165,53204
0.0222,53182
0.0278,53158
0.0334,53192
0.0388,53176
0.0444,53187
0.05,53170
0.0554,53176
0.061,53163
0.0667,53166
0.0723,53155
0.0776,53195
0.0833,51801
0.0889,51801
0.0943,51789
0.0999,51811
0.1056,51814
0.111,51784
0.1167,51816
0.1223,51826
0.1276,51816
0.1333,51805
0.1389,51813
0.1446,51812
0.1499,51807
0.1555,51827
0.1612,51841
0.1665,51834
0.1722,51818
0.1778,51822
0.1832,51843
0.1888,51844
0.1945,51841
0.1998,51811
0.2055,51845
0.2111,51863
0.2167,51850
0.2221,51827
0.2277,51859
0.2333,51866
0.239,51829
0.2443,51841
0.25,51855
0.2555,51836
0.2611,51851
0.2667,51853
0.2721,51863
0.2777,51884
0.2834,51876
0.289,51852
0.2943,51874
0.3,51867
0.3056,51859
0.311,51858
0.3167,51846
0.3223,51872
0.3276,51866
0.3333,51854
0.3389,51854
0.3445,51837
0.3499,51869
0.3555,51849
0.3611,51827
0.3665,51800
0.3721,51827
0.3778,51825
0.3834,51842
0.389,51812
0.3944,51815
0.4,51849
0.4057,51821
0.411,51826
0.4166,51814
0.4223,51798
0.4276,51803
0.4332,51809
0.4389,51814
0.4445,51796
0.4499,51817
0.4555,51801
0.4612,51806
0.4666,51780
0.4722,51806
0.4778,51799
0.4832,51784
0.4888,51789
0.4945,51806
0.5001,51790
0.5054,51790
0.5111,51790
0.5167,51776
0.5221,51784
0.5278,51790
0.5334,51760
0.5387,51779
0.5444,51760
0.55,51748
0.5556,51746
0.561,51764
0.5666,51761
0.5722,51732
0.5779,51735
0.5832,51750
0.5889,51733
0.5943,51719
0.6,51732
0.6056,51726
0.6112,51745
0.6166,51737
0.6222,51707
0.6279,51742
0.6332,51707
0.6388,51700
0.6445,51683
0.6501,51721
0.6554,51699
0.6611,51707
0.6667,51707
0.6723,51719
0.6777,51700
0.6833,51690
0.6889,51689
0.6945,51684
0.6999,51712
0.7055,51702
0.7111,51690
0.7168,51674
0.7221,51685
0.7278,51695
0.7334,51693
0.739,51709
0.7444,51707
0.75,51671
0.7556,51647
0.7612,51684
0.7666,51679
0.7722,51683
0.7779,51666
0.7832,51661
0.7888,51687
0.7944,51667
0.8001,51671
0.8057,51677
0.8111,51676
0.8167,51675
0.8223,51662
0.8277,51668
0.8333,51704
0.8389,51713
0.8446,51671
0.8499,51652
0.8556,51676
0.8612,51676
0.8666,51678
0.8722,51640
0.8778,51689
0.8835,51675
0.8888,51644
0.8945,51654
0.9001,51669
0.9055,51648
0.911,51633
0.9167,51642
0.9223,51628
0.9277,51652
0.9333,51646
0.9389,51643
0.9443,51671
0.9499,51642
0.9555,51638
0.9612,51639
0.9668,51616
0.9722,51636
0.9778,51612
0.9832,51595
0.9889,51569
0.9945,51586
1.0001,51613
1.0055,51582
1.0112,51593
1.0166,51568
1.0222,51568
1.0278,51573
1.0334,51585
1.0388,51576
1.0444,51572
1.05,51560
1.0554,51609
1.061,51574
1.0667,51556
1.0723,51525
1.0777,51565
1.0833,51569
1.0889,51539
1.0946,51525
1.0999,51520
1.1055,51550
1.1111,51511
1.1168,51505
1.1221,51497
1.1278,51506
1.1334,51496
1.1387,51490
1.1444,51477
1.15,51509
1.1556,51500
1.161,51500
1.1666,51477
1.1722,51509
1.1777,51486
1.1833,51508
1.189,51469
1.1946,51469
1.2,51498
1.2056,51476
1.211,51484
1.2166,51454
1.2223,51490
1.2279,51467
1.2332,51461
1.2388,51444
1.2445,51435
1.2501,51440
1.2555,51434
1.2611,51461
1.2667,51455
1.2723,51456
1.2777,51430
1.2834,51441
1.289,51433
1.2943,51441
1.3,51429
1.3056,51406
1.311,51396
1.3166,51414
1.3223,51415
1.3279,51370
1.3332,51391
1.3388,51396
1.3444,51395
1.3501,51372
1.3554,51350
1.3611,51353
1.3666,51373
1.3721,51376
1.3778,51339
1.3834,51314
1.3888,51332
1.3944,51290
1.4,51288
1.4056,51268
1.4113,51294
1.4166,51307
1.4222,51274
1.4279,51251
1.4332,51268
1.4389,51265
1.4445,51258
1.45,51242
1.4557,51244
1.461,51237
1.4666,51219
1.4723,51231
1.4779,51221
1.4832,51210
1.4888,51209
1.4944,51208
1.5,51221
1.5056,51198
1.511,51205
1.5166,51200
1.5222,51176
1.5279,51191
1.5332,51193
1.5388,51152
1.5445,51158
1.5501,51163
1.5557,51176
1.561,51160
1.5667,51142
1.5723,51149
1.5777,51127
1.5833,51127
1.5889,51126
1.5943,51145
1.5999,51127
1.6056,51119
1.6112,51094
1.6166,51084
1.6222,51091
1.6279,51100
1.6332,51079
1.6388,51075
1.6445,51083
1.6501,51088
1.6555,51093
1.6611,51097
1.6666,51101
1.6722,51106
1.6778,51082
1.6835,51074
1.6888,51044
1.6944,51097
1.7001,51050
1.7057,51040
1.711,51037
1.7167,51076
1.7223,51010
1.7276,51007
1.7333,51007
1.7389,51050
1.7445,51015
1.7499,51008
1.7555,51021
1.7612,50993
1.7668,51027
1.7721,50985
1.7778,50971
1.7834,50983
1.789,50970
1.7944,50998
1.8,50957
1.8056,50993
1.811,50976
1.8166,50949
1.8222,50966
1.8279,50931
1.8332,50933
1.8389,50978
1.8445,50951
1.8501,50922
1.8555,50930
1.8611,50902
1.8667,50923
1.8723,50919
1.8777,50956
1.8833,50970
1.8889,50911
1.8943,50935
1.8999,50921
1.9056,50929
1.9112,50878
1.9166,50878
1.9222,50862
1.9279,50928
1.9335,50888
1.9388,50904
1.9444,50888
1.9501,50859
1.9557,50891
1.961,50873
1.9667,50916
1.9723,50841
1.9777,50859
1.9833,50844
1.989,50862
1.9943,50831
2.0,50808
2.0056,50854
2.0111,50790
2.0167,50809
2.0224,50814
2.0277,50829
2.0333,50818
2.0389,50816
2.0446,50809
2.0499,50790
2.0556,50819
2.0612,50778
2.0668,50779
2.0722,50774
2.0778,50778
2.0834,50820
2.0888,50791
2.0944,50785
2.1,50788
2.1056,50739
2.111,50781
2.1166,50756
2.1223,50776
2.1279,50774
2.1333,50789
2.1389,50752
2.1445,50780
2.1501,50749
2.1555,50742
2.1611,50695
2.1667,50722
2.1724,50768
2.1777,50747
2.1833,50723
2.189,50719
2.1943,50703
2.2,50714
2.2056,50671
2.2112,50676
2.2166,50651
2.2222,50653
2.2278,50666
2.2335,50653
2.2388,50632
2.2445,50645
2.2501,50678
2.2554,50638
2.2611,50604
2.2667,50587
2.2723,50638
2.2777,50626
2.2833,50581
2.289,50602
2.2946,50621
2.3,50570
2.3056,50566
2.3112,50558
2.3166,50544
2.3222,50547
2.3278,50544
2.3334,50560
2.3388,50506
2.3444,50511
2.3501,50539
2.3557,50524
2.361,50462
2.3666,50482
2.3722,50537
2.3779,50518
2.3832,50531
2.3888,50474
2.3945,50505
2.4001,50509
2.4055,50512
2.4111,50471
2.4166,50468
2.4222,50471
2.4279,50411
2.4332,50484
2.4389,50398
2.4445,50437
2.4501,50435
2.4555,50418
2.4611,50375
2.4668,50444
2.4721,50396
2.4777,50428
2.4834,50440
2.4888,50402
2.4944,50382
2.5001,50384
2.5057,50334
2.511,50329
2.5166,50354
2.5223,50275
2.5276,50337
2.5333,50216
2.5388,50308
2.5445,50251
2.5501,50308
2.5557,50262
2.5611,50322
2.5667,50236
2.5723,50253
2.5777,50264
2.5834,50306
2.589,50230
2.5943,50250
2.6,50259
2.6056,50234
2.611,50221
2.6167,50193
2.6223,50180
2.6277,50172
2.6333,50194
2.6389,50192
2.6446,50170
2.6499,50178
2.6555,50130
2.6611,50124
2.6668,50179
2.6721,50146
2.6777,50092
2.6833,50092
2.6889,50128
2.6945,50098
2.6999,50133
2.7055,50120
2.7111,50056
2.7168,50096
2.7221,49999
2.7278,50069
2.7334,50030
2.739,50042
2.7444,50055
2.75,50018
2.7555,50034
2.7611,49998
2.7668,49954
2.7721,50008
2.7778,49949
2.7834,49965
2.789,49933
2.7944,49876
2.8,49941
2.8057,49881
2.811,49960
2.8166,49955
2.8223,49917
2.8277,49892
2.8333,49833
2.839,49894
2.8446,49890
2.8499,49915
2.8556,49847
2.8612,49916
2.8665,49850
2.8722,49795
2.8778,49887
2.8834,49821
2.8888,49844
2.8944,49800
2.9,49823
2.9057,49812
2.911,49864
2.9166,49767
2.9222,49748
2.9279,49754
2.9335,49784
2.9388,49727
2.9444,49724
2.9501,49755
2.9557,49604
2.961,49643
2.9667,49621
2.9722,49650
2.9779,49597
2.9832,49625
2.9889,49593
2.9945,49629
3.0,49553
3.0057,49602
3.0111,49618
3.0167,49522
3.0223,49544
3.0279,49607
3.0332,49510
3.0388,49490
3.0445,49535
3.0501,49531
3.0554,49531
3.0611,49463
3.0667,49445
3.0723,49534
3.0777,49416
3.0834,49539
3.089,49421
3.0943,49448
3.1,49431
3.1056,49405
3.1112,49364
3.1166,49376
3.1222,49401
3.1278,49384
3.1335,49336
3.1388,49302
3.1444,49327
3.1501,49335
3.1554,49283
3.1611,49273
3.1667,49265
3.1724,49302
3.1777,49296
3.1834,49340
3.189,49248
3.1944,49291
3.2,49288
3.2056,49180
3.211,49241
3.2166,49233
3.2222,49210
3.2279,49245
3.2335,49204
3.2388,49146
3.2444,49105
3.2501,49123
3.2557,49174
3.2611,49149
3.2667,49141
3.2723,49116
3.2777,49151
3.2833,49025
3.289,49049
3.2946,49068
3.2999,49062
3.3056,48976
3.3112,49088
3.3168,48976
3.3222,48985
3.3278,48992
3.3334,48979
3.339,48949
3.3444,48999
3.35,48970
3.3557,48954
4.0057,47301
4.0111,47245
4.0167,47327
4.0224,47283
4.0278,47266
4.0334,47291
4.039,47304
4.0444,47213
4.05,47257
4.0557,47264
4.0613,47184
4.0667,47185
4.0723,47174
4.0779,47251
4.0835,47102
4.0889,47284
4.0945,47042
4.1002,47014
4.1055,47014
4.1112,47004
4.1168,47005
4.1224,47094
4.1278,46988
4.1334,47100
4.139,46926
4.1447,46950
4.15,46936
4.1556,46971
4.1611,46866
4.1668,46849
4.1724,46874
4.1778,46878
4.1834,46784
4.189,46783
4.1947,46828
4.2,46740
4.2056,46666
4.2113,46762
4.2169,46663
4.2222,46811
4.2278,46784
4.2333,46754
4.239,46629
4.2446,46609
4.25,46663
4.2556,46590
4.2613,46662
4.2669,46532
4.2723,46623
4.2779,46531
4.2835,46482
4.2889,46414
4.2945,46391
4.3002,46427
4.3055,46374
4.3112,46424
4.3168,46416
4.3224,46293
4.3278,46343
4.3334,46238
4.3391,46244
4.3444,46303
4.3501,46318
4.3557,46293
4.3613,46186
4.3667,46229
4.3723,46225
4.3779,46295
4.3833,45970
4.3889,46103
4.3946,46116
4.4002,46005
4.4055,46079
4.4111,46130
4.4167,46047
4.4224,45983
4.4277,45888
4.4333,45802
4.4389,45947
4.4446,45889
4.4502,45845
4.4555,46002
4.4611,45811
4.4667,45881
4.4724,45819
4.4777,45780
4.4834,45796
4.489,45835
4.4945,45756
4.5,45707
4.5057,45551
4.5113,45670
4.5166,45710
4.5223,45516
4.5279,45660
4.5335,45604
4.5389,45658
4.5445,45650
4.5502,45602
4.5558,45531
4.5612,45397
4.5668,45507
4.5722,45453
4.5779,45418
4.5835,45446
4.5889,45289
4.5945,45446
4.6001,45321
4.6058,45439
4.6111,45358
4.6168,45270
4.6224,45362
4.628,45347
4.6334,45398
4.639,45401
4.6445,45393
4.6501,45318
4.6557,45157
4.6611,45200
4.6667,45045
4.6724,45093
4.678,45062
4.6833,45041
4.689,45056
4.6946,45119
4.7002,44956
4.7056,45039
4.7112,44964
4.7169,44968
4.7222,44834
4.7279,44798
4.7335,44916
4.7391,44836
4.7445,44810
4.7501,44765
4.7557,44901
4.7611,44790
4.7667,44714
4.7724,44746
4.7778,44709
4.7834,44834
4.789,44534
4.7946,44768
4.8003,44783
4.8056,44678
4.8112,44699
4.8169,44574
4.8222,44501
4.8279,44535
4.8335,44607
4.8389,44369
4.8445,44516
4.8501,44390
4.8557,44471
4.8611,44436
4.8668,44394
4.8724,44238
4.878,44386
4.8833,44219
4.889,44326
4.8946,44209
4.9,44479
4.9056,44321
4.9111,44358
4.9168,44295
4.9224,44129
4.9278,44095
4.9334,44231
