Experiment: Apr29_NP_tst_expt vial 0, Fri Apr 29 15:50:36 2022
0.0017,1595
0.0067,1600
0.0124,1596
0.018,1597
0.0233,1598
0.0289,1596
0.0346,1601
0.0402,1598
0.0456,1596
2.857,1599
2.8626,1596
2.8679,1598
2.8737,1598
2.879,1596
2.8847,1595
2.8903,1599
2.8957,1596
2.9013,1599
2.9069,1596
2.9126,1596
2.9179,1600
2.9236,1596
2.9293,1599
2.9346,1596
2.9403,1598
2.9459,1597
2.9513,1597
2.9569,1596
2.9625,1596
2.9679,1596
2.9735,1600
2.9792,1596
2.9848,1597
2.9901,1600
2.9958,1596
3.0014,1597
3.0068,1599
3.0125,1593
3.0182,1600
3.0235,1597
3.0292,1596
3.0348,1597
3.0402,1598
3.0458,1596
3.0513,1598
3.057,1598
3.0626,1595
3.0679,1599
3.0736,1597
3.0791,1595
3.0847,1601
3.0904,1598
3.0957,1597
3.1013,1600
3.1069,1596
3.1126,1596
3.1179,1599
3.1235,1594
3.1291,1597
3.1348,1601
3.1404,1596
3.1457,1600
3.1514,1595
3.157,1596
3.1626,1598
3.1679,1596
3.1735,1598
3.1792,1599
3.1848,1595
3.1902,1600
3.1958,1597
3.2014,1598
3.2068,1598
3.2124,1597
3.218,1598
3.2237,1597
3.229,1596
3.2346,1600
3.2403,1599
3.246,1595
3.2513,1602
3.2569,1599
3.2626,1595
3.2679,1601
3.2735,1596
3.2792,1597
3.2848,1600
3.2901,1595
3.2958,1598
3.3014,1600
3.307,1595
3.3124,1600
3.318,1599
3.3236,1594
3.3292,1595
3.3349,1598
3.3402,1594
3.3458,1597
3.3515,1600
3.3571,1593
3.3624,1600
3.3681,1598
3.3737,1595
3.3793,1600
3.3846,1600
3.3903,1594
3.3959,1600
3.4013,1595
3.4069,1599
3.4125,1597
3.4182,1596
3.4235,1598
3.4291,1597
3.4348,1597
3.4404,1598
3.4458,1598
3.4514,1595
3.457,1601
3.4624,1596
3.468,1599
3.4736,1598
3.4792,1595
3.4846,1599
3.4902,1597
3.4958,1598
3.5014,1599
3.5068,1597
3.5124,1597
3.518,1598
3.5237,1594
3.529,1600
