Experiment: Apr29_NP_tst_expt vial 8, Fri Apr 29 15:50:36 2022
0.0017,1631
0.0067,1636
0.0124,1641
0.018,1639
0.0233,1632
0.0289,1634
0.0346,1638
0.0402,1641
0.0456,1635
2.857,1633
2.8626,1629
2.8679,1633
2.8737,1642
2.879,1642
2.8847,1635
2.8903,1632
2.8957,1634
2.9013,1642
2.9069,1640
2.9126,1635
2.9179,1630
2.9236,1631
2.9293,1640
2.9346,1643
2.9403,1638
2.9459,1630
2.9513,1631
2.9569,1638
2.9625,1643
2.9679,1639
2.9735,1634
2.9792,1630
2.9848,1634
2.9901,1642
2.9958,1642
3.0014,1635
3.0068,1629
3.0125,1634
3.0182,1639
3.0235,1643
3.0292,1638
3.0348,1632
3.0402,1629
3.0458,1635
3.0513,1643
3.057,1644
3.0626,1637
3.0679,1630
3.0736,1634
3.0791,1640
3.0847,1641
3.0904,1637
3.0957,1630
3.1013,1631
3.1069,1640
3.1126,1644
3.1179,1638
3.1235,1631
3.1291,1630
3.1348,1637
3.1404,1643
3.1457,1639
3.1514,1632
3.157,1630
3.1626,1634
3.1679,1641
3.1735,1644
3.1792,1637
3.1848,1631
3.1902,1630
3.1958,1639
3.2014,1642
3.2068,1639
3.2124,1631
3.218,1630
3.2237,1637
3.229,1640
3.2346,1641
3.2403,1634
3.246,1631
3.2513,1632
3.2569,1641
3.2626,1643
3.2679,1639
3.2735,1630
3.2792,1630
3.2848,1638
3.2901,1644
3.2958,1641
3.3014,1632
3.307,1629
3.3124,1634
3.318,1640
3.3236,1642
3.3292,1635
3.3349,1630
3.3402,1633
3.3458,1640
3.3515,1641
3.3571,1635
3.3624,1631
3.3681,1632
3.3737,1640
3.3793,1641
3.3846,1637
3.3903,1631
3.3959,1631
3.4013,1637
3.4069,1642
3.4125,1640
3.4182,1632
3.4235,1632
3.4291,1636
3.4348,1643
3.4404,1639
3.4458,1633
3.4514,1629
3.457,1633
3.4624,1642
3.468,1642
3.4736,1634
3.4792,1630
3.4846,1631
3.4902,1639
3.4958,1643
3.5014,1638
3.5068,1632
3.5124,1631
3.518,1636
3.5237,1642
3.529,1640
3.5346,1631
3.5402,1629
3.5459,1635
3.5515,1640
3.5568,1639
3.5624,1633
3.5681,1631
3.5737,1635
3.579,1641
3.5846,1641
3.5902,1633
3.5959,1629
3.6015,1633
3.6068,1641
3.6125,1643
3.618,1638
3.6237,1629
3.6293,1632
3.6346,1636
3.6403,1644
3.6458,1640
3.6515,1632
3.6571,1631
3.6624,1634
3.668,1643
3.6736,1642
3.6793,1636
3.6846,1630
3.6903,1631
3.6959,1639
3.7012,1643
3.7069,1638
3.7125,1632
3.7181,1630
3.7234,1639
3.7291,1641
3.7347,1641
3.7403,1635
3.746,1631
3.7513,1636
3.7569,1642
3.7625,1641
3.7682,1635
3.7735,1627
3.7791,1631
3.7848,1640
3.7904,1642
3.7957,1639
3.8013,1630
3.807,1628
3.8126,1633
3.8182,1643
3.8235,1641
3.8292,1635
3.8348,1629
3.8404,1633
3.8458,1642
3.8514,1642
3.8571,1636
3.8624,1629
3.868,1630
3.8737,1638
3.879,1644
3.8846,1642
3.8903,1634
3.8959,1630
3.9015,1632
3.9069,1643
3.9125,1640
3.9181,1635
3.9237,1629
3.9291,1634
3.9347,1639
3.9403,1641
3.946,1635
3.9513,1632
3.957,1633
3.9626,1640
3.9679,1642
3.9736,1636
3.9792,1632
3.9848,1633
3.9902,1639
3.9958,1642
4.0014,1640
4.0071,1631
4.0124,1629
4.018,1634
4.0237,1642
4.0293,1640
4.0346,1637
4.0403,1628
4.0459,1634
4.0512,1640
4.0569,1642
4.0625,1635
4.0681,1630
4.0735,1631
4.0791,1638
4.0847,1642
4.0903,1638
4.096,1631
4.1013,1631
4.107,1636
4.1126,1642
4.118,1641
4.1236,1633
4.1292,1628
4.1349,1633
4.1402,1640
4.1458,1643
4.1515,1637
4.1571,1630
4.1625,1632
4.1681,1638
4.1737,1642
4.1791,1639
4.1847,1631
4.1904,1632
4.1957,1635
4.2014,1642
4.207,1641
4.2126,1634
4.218,1629
4.2236,1635
4.2293,1640
4.2346,1641
4.2403,1633
4.2459,1628
4.2515,1631
4.2569,1638
4.2625,1643
4.2679,1638
4.2736,1632
4.2792,1631
4.2848,1638
4.2902,1643
4.2957,1640
4.3014,1632
4.307,1630
4.3127,1633
4.318,1640
4.3236,1643
4.3292,1637
4.3348,1631
4.3402,1632
4.3458,1638
4.3514,1642
4.357,1638
4.3626,1632
4.368,1629
4.3736,1636
4.3792,1643
4.3848,1642
4.3902,1633
4.3958,1630
4.4014,1633
4.407,1639
4.4124,1642
4.418,1635
4.4236,1631
4.4293,1632
4.4346,1638
4.4403,1642
4.4459,1636
4.4515,1631
4.4569,1633
4.4625,1640
4.4681,1643
4.4738,1635
4.4791,1627
4.4847,1630
4.4904,1639
4.4957,1640
4.5014,1638
4.507,1632
4.5126,1631
4.518,1634
4.5236,1639
4.5292,1640
4.5349,1634
4.5402,1630
4.5458,1631
4.5515,1638
4.5568,1643
4.5625,1638
4.5681,1631
4.5737,1630
4.5791,1634
4.5847,1641
4.5903,1642
4.596,1637
4.6013,1629
4.607,1630
4.6126,1635
4.618,1644
4.6236,1640
4.6292,1633
4.6348,1630
4.6402,1632
4.6458,1640
4.6515,1644
4.6571,1639
4.6624,1631
4.6681,1629
4.6737,1633
4.6791,1642
4.6847,1641
4.6904,1634
4.696,1630
4.7013,1631
4.7069,1638
4.7126,1643
4.7182,1640
4.7236,1630
4.7292,1628
4.7349,1633
4.7402,1642
4.7458,1643
4.7515,1636
4.7571,1630
4.7625,1631
4.7681,1636
4.7737,1643
4.7791,1640
4.7847,1631
4.7903,1630
4.7959,1633
4.8013,1642
4.8069,1641
4.8126,1634
4.8182,1630
4.8235,1634
4.8292,1641
4.8348,1639
4.8404,1634
4.8458,1632
4.8514,1637
4.857,1642
4.8624,1639
4.868,1632
4.8737,1631
4.8793,1635
4.8846,1642
4.8903,1640
4.8959,1634
4.9015,1630
4.9069,1636
4.9125,1641
4.9181,1640
4.9238,1634
4.9291,1632
4.9347,1635
4.9404,1641
4.9457,1640
4.9514,1632
4.957,1632
4.9626,1634
4.968,1642
4.9736,1639
4.9792,1635
4.9849,1629
4.9902,1632
4.9959,1639
5.0015,1642
5.0071,1638
5.0125,1630
5.0181,1633
5.0237,1639
5.0291,1643
5.0347,1637
5.0403,1629
5.0459,1631
5.0513,1636
5.0569,1642
5.0626,1640
5.0682,1631
5.0736,1629
5.0792,1632
5.0848,1642
5.0904,1641
5.0958,1634
5.1014,1630
5.107,1633
5.1124,1639
5.118,1641
5.1236,1634
5.1293,1630
5.1346,1633
5.1402,1638
5.1459,1642
5.1515,1638
5.1568,1632
5.1625,1630
5.1681,1636
5.1737,1643
5.1793,1640
5.1847,1633
5.1903,1629
5.1958,1634
5.2014,1640
5.207,1644
5.2126,1638
5.218,1630
5.2236,1628
5.2292,1634
5.2348,1641
5.2402,1643
5.2458,1635
5.2514,1630
5.257,1631
5.2626,1637
5.268,1645
5.2736,1643
5.2792,1632
5.2848,1631
5.2902,1634
5.2958,1642
5.3014,1642
5.307,1636
5.3124,1630
5.318,1631
5.3236,1638
