Experiment: Apr29_NP_tst_expt vial 14, Fri Apr 29 15:50:36 2022
0.0017,1619
0.0067,1623
0.0124,1626
0.018,1621
0.0233,1624
0.0289,1627
0.0346,1619
0.0402,1620
0.0456,1625
2.857,1625
2.8626,1625
2.8679,1618
2.8737,1624
2.879,1624
2.8847,1618
2.8903,1622
2.8957,1627
2.9013,1620
2.9069,1623
2.9126,1626
2.9179,1622
2.9236,1622
2.9293,1626
2.9346,1622
2.9403,1622
2.9459,1626
2.9513,1622
2.9569,1621
2.9625,1626
2.9679,1621
2.9735,1624
2.9792,1626
2.9848,1620
2.9901,1621
2.9958,1627
3.0014,1621
3.0068,1619
3.0125,1626
3.0182,1625
3.0235,1619
3.0292,1624
3.0348,1625
3.0402,1620
3.0458,1623
3.0513,1626
3.057,1622
3.0626,1622
3.0679,1628
3.0736,1620
3.0791,1620
3.0847,1626
3.0904,1620
3.0957,1621
3.1013,1625
3.1069,1620
3.1126,1623
3.1179,1625
3.1235,1619
3.1291,1623
3.1348,1626
3.1404,1619
3.1457,1623
3.1514,1623
3.157,1619
3.1626,1624
3.1679,1626
3.1735,1620
3.1792,1623
3.1848,1625
3.1902,1620
3.1958,1622
3.2014,1627
3.2068,1621
3.2124,1621
3.218,1625
3.2237,1623
3.229,1617
3.2346,1625
3.2403,1625
3.246,1621
3.2513,1624
3.2569,1625
3.2626,1620
3.2679,1623
3.2735,1625
3.2792,1620
3.2848,1622
3.2901,1628
3.2958,1620
3.3014,1623
3.307,1626
3.3124,1621
3.318,1623
3.3236,1625
3.3292,1621
3.3349,1623
3.3402,1626
3.3458,1618
3.3515,1621
3.3571,1626
3.3624,1621
3.3681,1622
3.3737,1626
3.3793,1621
3.3846,1619
3.3903,1627
3.3959,1621
3.4013,1620
3.4069,1625
3.4125,1624
3.4182,1619
3.4235,1624
3.4291,1625
3.4348,1620
3.4404,1624
3.4458,1626
3.4514,1619
3.457,1625
3.4624,1625
3.468,1621
3.4736,1622
3.4792,1628
3.4846,1620
3.4902,1624
3.4958,1627
3.5014,1621
3.5068,1623
3.5124,1625
3.518,1620
3.5237,1624
3.529,1626
3.5346,1619
3.5402,1624
3.5459,1626
3.5515,1619
3.5568,1625
3.5624,1627
3.5681,1620
3.5737,1624
3.579,1626
3.5846,1620
3.5902,1623
3.5959,1628
3.6015,1621
3.6068,1622
3.6125,1626
3.618,1620
3.6237,1622
3.6293,1625
3.6346,1621
3.6403,1624
3.6458,1625
3.6515,1620
3.6571,1625
3.6624,1623
3.668,1620
3.6736,1624
3.6793,1624
3.6846,1617
3.6903,1626
3.6959,1626
3.7012,1619
3.7069,1623
3.7125,1626
3.7181,1619
3.7234,1621
3.7291,1626
3.7347,1620
3.7403,1621
3.746,1626
3.7513,1621
3.7569,1623
3.7625,1625
3.7682,1620
3.7735,1622
3.7791,1628
3.7848,1620
3.7904,1620
3.7957,1626
3.8013,1622
3.807,1620
3.8126,1624
3.8182,1622
3.8235,1623
3.8292,1627
3.8348,1622
3.8404,1620
3.8458,1624
3.8514,1623
3.8571,1620
3.8624,1626
3.868,1623
3.8737,1620
3.879,1627
3.8846,1622
3.8903,1621
3.8959,1627
3.9015,1619
3.9069,1623
3.9125,1625
3.9181,1621
3.9237,1624
3.9291,1627
3.9347,1619
3.9403,1622
3.946,1626
3.9513,1620
3.957,1621
3.9626,1626
3.9679,1619
3.9736,1622
3.9792,1626
3.9848,1620
3.9902,1621
3.9958,1628
4.0014,1620
4.0071,1622
4.0124,1629
4.018,1622
4.0237,1621
4.0293,1625
4.0346,1624
4.0403,1620
4.0459,1628
4.0512,1622
4.0569,1621
4.0625,1626
4.0681,1623
4.0735,1620
4.0791,1626
4.0847,1624
4.0903,1622
4.096,1627
4.1013,1622
4.107,1619
4.1126,1623
4.118,1624
4.1236,1616
4.1292,1621
4.1349,1626
4.1402,1620
4.1458,1622
4.1515,1626
4.1571,1620
4.1625,1622
4.1681,1626
4.1737,1619
4.1791,1622
4.1847,1627
4.1904,1620
4.1957,1620
4.2014,1625
4.207,1621
4.2126,1622
4.218,1627
4.2236,1620
4.2293,1624
4.2346,1625
4.2403,1622
4.2459,1625
4.2515,1627
4.2569,1619
4.2625,1623
4.2679,1626
4.2736,1619
4.2792,1621
4.2848,1626
4.2902,1619
4.2957,1620
4.3014,1626
4.307,1623
4.3127,1620
4.318,1624
4.3236,1622
4.3292,1623
4.3348,1627
4.3402,1622
4.3458,1620
4.3514,1628
4.357,1624
4.3626,1621
4.368,1626
4.3736,1621
4.3792,1621
4.3848,1627
4.3902,1621
4.3958,1621
4.4014,1626
4.407,1622
4.4124,1621
4.418,1626
4.4236,1622
4.4293,1620
4.4346,1627
4.4403,1623
4.4459,1619
4.4515,1626
4.4569,1623
4.4625,1620
4.4681,1626
4.4738,1624
4.4791,1618
4.4847,1626
4.4904,1624
4.4957,1619
4.5014,1627
4.507,1623
4.5126,1620
4.518,1625
4.5236,1623
4.5292,1621
4.5349,1628
4.5402,1623
4.5458,1620
4.5515,1626
4.5568,1625
4.5625,1620
4.5681,1623
4.5737,1628
4.5791,1622
4.5847,1621
4.5903,1628
4.596,1621
4.6013,1619
4.607,1628
4.6126,1622
4.618,1619
4.6236,1625
4.6292,1625
4.6348,1622
4.6402,1626
4.6458,1624
4.6515,1620
4.6571,1624
4.6624,1624
4.6681,1619
4.6737,1627
4.6791,1623
4.6847,1617
4.6904,1627
4.696,1624
4.7013,1621
4.7069,1626
4.7126,1624
4.7182,1619
4.7236,1628
4.7292,1623
4.7349,1621
4.7402,1627
4.7458,1621
4.7515,1622
4.7571,1626
4.7625,1622
4.7681,1622
4.7737,1625
4.7791,1621
4.7847,1622
4.7903,1625
4.7959,1620
4.8013,1623
4.8069,1625
4.8126,1620
4.8182,1623
4.8235,1625
4.8292,1620
4.8348,1626
4.8404,1624
4.8458,1620
4.8514,1625
4.857,1622
4.8624,1621
4.868,1625
4.8737,1622
4.8793,1622
4.8846,1627
4.8903,1620
4.8959,1621
4.9015,1628
4.9069,1620
4.9125,1622
4.9181,1625
4.9238,1623
4.9291,1621
4.9347,1625
4.9404,1621
4.9457,1623
4.9514,1625
4.957,1619
4.9626,1621
4.968,1627
4.9736,1620
4.9792,1623
4.9849,1625
4.9902,1621
4.9959,1620
5.0015,1626
5.0071,1623
5.0125,1620
5.0181,1624
5.0237,1622
5.0291,1623
5.0347,1627
5.0403,1621
5.0459,1620
5.0513,1624
5.0569,1621
5.0626,1621
5.0682,1625
5.0736,1625
5.0792,1620
5.0848,1626
5.0904,1620
5.0958,1621
5.1014,1626
5.107,1620
5.1124,1625
5.118,1624
5.1236,1623
5.1293,1626
5.1346,1623
5.1402,1620
5.1459,1627
5.1515,1624
5.1568,1621
5.1625,1628
5.1681,1620
5.1737,1621
5.1793,1628
5.1847,1623
5.1903,1619
5.1958,1627
5.2014,1621
5.207,1620
5.2126,1628
5.218,1624
5.2236,1619
5.2292,1626
5.2348,1622
5.2402,1620
5.2458,1626
5.2514,1622
5.257,1621
5.2626,1626
5.268,1622
5.2736,1626
5.2792,1626
5.2848,1620
5.2902,1620
5.2958,1628
5.3014,1620
5.307,1623
5.3124,1627
5.318,1623
5.3236,1624
5.3293,1625
5.3348,1620
5.3404,1623
5.3458,1626
5.3514,1620
5.357,1623
5.3624,1626
5.368,1620
5.3736,1622
5.3793,1627
5.3846,1620
5.3902,1624
5.3959,1626
5.4015,1619
5.4071,1622
5.4124,1627
5.418,1620
5.4237,1622
5.4293,1626
5.4346,1620
5.4403,1621
5.4459,1628
5.4515,1620
5.4569,1622
5.4625,1626
5.4681,1620
5.4738,1623
5.4791,1628
5.4847,1622
5.4904,1619
5.4957,1627
5.5013,1621
5.507,1622
5.5126,1624
5.518,1620
5.5236,1622
5.5292,1625
5.5349,1622
5.5402,1622
5.5458,1627
5.5514,1621
5.5571,1621
5.5624,1627
5.568,1620
5.5736,1622
5.5792,1626
5.5849,1621
5.5902,1623
5.5958,1625
5.6014,1621
5.607,1622
5.6124,1625
5.618,1620
5.6236,1623
5.6292,1626
5.6349,1619
5.6402,1622
5.6458,1626
5.6514,1622
5.657,1623
5.6624,1626
5.668,1621
5.6736,1622
5.6792,1626
5.6848,1619
5.6902,1622
5.6958,1628
5.7014,1622
5.707,1623
5.7124,1626
5.718,1622
5.7236,1624
5.7293,1623
5.7346,1618
5.7403,1623
5.7459,1626
5.7515,1621
5.7568,1625
5.7625,1626
5.7681,1619
5.7737,1626
5.7793,1623
5.7847,1620
5.7903,1625
5.796,1624
5.8013,1621
5.8069,1624
5.8126,1623
5.8179,1623
5.8236,1625
5.8292,1623
5.8348,1623
5.8402,1626
5.8459,1622
5.8515,1622
5.8569,1627
5.8625,1622
5.8682,1622
5.8738,1626
5.8791,1620
5.8848,1624
5.8904,1625
5.896,1621
5.9013,1625
5.907,1625
5.9126,1619
5.9182,1625
5.9236,1623
5.9292,1619
5.9348,1625
5.9404,1625
5.9458,1618
5.9514,1623
5.957,1625
5.9624,1621
5.968,1625
5.9736,1626
5.9793,1618
5.9849,1625
5.9902,1629
5.9959,1619
6.0015,1624
6.0068,1627
6.0125,1621
6.0181,1622
6.0237,1626
6.0291,1623
6.0347,1624
6.0404,1627
6.046,1619
6.0513,1623
6.057,1630
6.0626,1619
6.068,1624
6.0736,1624
6.0792,1619
6.0848,1628
6.0902,1623
6.0958,1620
6.1015,1627
6.1071,1623
6.1124,1620
6.1181,1628
6.1237,1624
6.129,1619
6.1347,1625
6.1403,1624
6.1459,1621
6.1513,1624
6.1569,1624
6.1625,1619
6.1681,1625
6.1738,1626
6.1791,1621
6.1848,1625
6.1904,1623
6.1957,1620
6.2014,1623
6.207,1625
6.2126,1618
6.218,1624
6.2236,1626
6.2292,1620
6.2348,1624
6.2402,1626
6.2458,1619
6.2514,1625
6.2571,1627
6.2624,1621
6.268,1623
6.2737,1627
6.2793,1621
6.2847,1622
6.2903,1625
6.2959,1619
6.3015,1625
6.3069,1628
6.3125,1621
6.3181,1625
6.3238,1628
6.3291,1620
6.3347,1623
6.3404,1627
6.3457,1620
6.3514,1621
6.357,1627
6.3626,1625
6.368,1623
6.3736,1627
6.3792,1620
6.3848,1623
6.3902,1626
6.3958,1619
6.4014,1622
6.4071,1627
6.4124,1621
6.4181,1621
6.4237,1627
6.4293,1620
6.4347,1623
6.4403,1626
6.4459,1619
6.4513,1625
6.4569,1624
6.4625,1618
6.4681,1623
6.4738,1624
6.4791,1620
6.4848,1624
6.4904,1628
6.496,1620
6.5014,1623
6.507,1626
6.5126,1620
6.5182,1623
6.5236,1627
6.5292,1620
6.5348,1622
6.5404,1628
6.5458,1620
6.5514,1621
6.557,1627
6.5627,1622
6.568,1621
6.5736,1627
6.5793,1620
6.5849,1621
6.5902,1625
6.5959,1623
6.6015,1619
6.6068,1624
6.6124,1624
6.6181,1619
6.6237,1623
6.6293,1625
6.6347,1619
6.6403,1623
6.6459,1625
6.6515,1620
6.6569,1623
6.6625,1625
6.6681,1619
6.6738,1624
6.6791,1626
6.6848,1619
6.6902,1623
6.6958,1624
6.7015,1622
6.7071,1624
6.7124,1626
6.718,1620
6.7236,1625
6.7293,1624
6.7349,1621
6.7402,1625
6.7458,1623
6.7514,1620
6.7569,1626
6.7625,1619
6.7681,1621
6.7736,1626
6.7792,1624
6.7847,1622
6.7903,1626
6.796,1622
6.8013,1622
6.8069,1627
6.8125,1622
6.8181,1620
6.8237,1626
6.8291,1620
6.8347,1620
6.8403,1626
6.8459,1622
6.8513,1621
6.857,1628
6.8626,1621
6.868,1622
6.8736,1628
6.8792,1621
6.8848,1619
6.8904,1627
6.8958,1622
6.9014,1619
6.9071,1626
6.9124,1623
6.9181,1620
6.9237,1623
6.9293,1628
6.9347,1618
6.9403,1623
6.9459,1626
6.9515,1620
6.9569,1621
6.9625,1626
6.9682,1622
6.9738,1620
6.9791,1626
6.9848,1622
6.9904,1619
6.9957,1627
7.0014,1622
7.007,1619
7.0126,1625
7.018,1625
7.0236,1619
7.0292,1626
7.0349,1624
7.0402,1620
7.0458,1624
7.0515,1626
7.0571,1621
7.0624,1623
7.0681,1625
7.0737,1620
7.0793,1625
7.0846,1626
7.0903,1619
7.0959,1622
7.1015,1627
7.1069,1619
7.1125,1622
7.1181,1627
7.1237,1622
7.1291,1620
7.1347,1627
7.1403,1622
7.146,1623
7.1513,1628
7.157,1621
7.1626,1623
7.1682,1627
7.1735,1621
7.1792,1621
7.1848,1627
7.1904,1621
7.1958,1621
7.2014,1625
7.207,1624
7.2127,1620
7.218,1626
7.2237,1624
7.2293,1622
7.2349,1626
7.2402,1626
7.2459,1620
7.2515,1626
7.2569,1625
7.2625,1623
7.2681,1625
7.2737,1623
7.2791,1622
7.2847,1628
7.2903,1620
7.296,1621
7.3013,1627
7.3069,1621
7.3126,1621
7.3182,1627
7.3238,1622
7.3292,1621
7.3348,1627
7.3404,1620
7.3458,1621
7.3514,1627
7.357,1620
7.3627,1622
7.368,1625
7.3736,1621
7.3793,1623
7.3846,1627
7.3903,1619
7.3959,1621
