Experiment: Apr29_NP_tst_expt vial 6, Fri Apr 29 15:50:36 2022
0.0017,1613
0.0067,1621
0.0124,1628
0.018,1622
0.0233,1616
0.0289,1614
0.0346,1617
0.0402,1625
0.0456,1628
2.857,1616
2.8626,1625
2.8679,1627
2.8737,1619
2.879,1613
2.8847,1615
2.8903,1624
2.8957,1625
2.9013,1620
2.9069,1613
2.9126,1616
2.9179,1625
2.9236,1626
2.9293,1621
2.9346,1612
2.9403,1617
2.9459,1623
2.9513,1626
2.9569,1622
2.9625,1611
2.9679,1614
2.9735,1623
2.9792,1627
2.9848,1624
2.9901,1617
2.9958,1614
3.0014,1620
3.0068,1628
3.0125,1625
3.0182,1617
3.0235,1612
3.0292,1618
3.0348,1626
3.0402,1627
3.0458,1619
3.0513,1613
3.057,1613
3.0626,1625
3.0679,1626
3.0736,1621
3.0791,1614
3.0847,1617
3.0904,1623
3.0957,1628
3.1013,1623
3.1069,1612
3.1126,1614
3.1179,1621
3.1235,1626
3.1291,1623
3.1348,1615
3.1404,1613
3.1457,1620
3.1514,1625
3.157,1627
3.1626,1619
3.1679,1615
3.1735,1616
3.1792,1623
3.1848,1627
3.1902,1624
3.1958,1614
3.2014,1613
3.2068,1620
3.2124,1626
3.218,1625
3.2237,1616
3.229,1612
3.2346,1616
3.2403,1625
3.246,1628
3.2513,1621
3.2569,1614
3.2626,1615
3.2679,1619
3.2735,1628
3.2792,1624
3.2848,1616
3.2901,1615
3.2958,1617
3.3014,1627
3.307,1626
3.3124,1618
3.318,1614
3.3236,1619
3.3292,1624
3.3349,1626
3.3402,1621
3.3458,1613
3.3515,1614
3.3571,1620
3.3624,1627
3.3681,1623
3.3737,1617
3.3793,1611
3.3846,1618
3.3903,1626
3.3959,1626
3.4013,1620
3.4069,1613
3.4125,1617
3.4182,1622
3.4235,1628
3.4291,1621
3.4348,1615
3.4404,1616
3.4458,1623
3.4514,1626
3.457,1622
3.4624,1616
3.468,1614
3.4736,1622
3.4792,1627
3.4846,1623
3.4902,1614
3.4958,1613
3.5014,1622
3.5068,1628
3.5124,1624
3.518,1615
3.5237,1613
3.529,1618
3.5346,1626
3.5402,1628
3.5459,1619
3.5515,1614
3.5568,1618
3.5624,1624
3.5681,1626
3.5737,1619
3.579,1615
3.5846,1616
3.5902,1625
3.5959,1627
3.6015,1620
3.6068,1613
3.6125,1617
3.618,1623
3.6237,1627
3.6293,1623
3.6346,1615
3.6403,1613
3.6458,1619
3.6515,1626
3.6571,1623
3.6624,1619
3.668,1613
3.6736,1619
3.6793,1624
3.6846,1624
3.6903,1616
3.6959,1612
3.7012,1618
3.7069,1627
3.7125,1624
3.7181,1618
3.7234,1612
3.7291,1618
3.7347,1626
3.7403,1626
3.746,1618
3.7513,1613
3.7569,1616
3.7625,1624
3.7682,1629
3.7735,1623
3.7791,1616
3.7848,1615
3.7904,1621
3.7957,1627
3.8013,1624
3.807,1616
3.8126,1613
3.8182,1621
3.8235,1626
3.8292,1624
3.8348,1615
3.8404,1614
3.8458,1620
3.8514,1627
3.8571,1626
3.8624,1617
3.868,1613
3.8737,1616
3.879,1625
3.8846,1627
3.8903,1621
3.8959,1613
3.9015,1616
3.9069,1624
3.9125,1627
3.9181,1622
3.9237,1614
3.9291,1615
3.9347,1623
3.9403,1625
3.946,1623
3.9513,1613
3.957,1614
3.9626,1623
3.9679,1626
3.9736,1626
3.9792,1617
3.9848,1614
3.9902,1617
3.9958,1625
4.0014,1628
4.0071,1619
4.0124,1611
4.018,1618
4.0237,1625
4.0293,1628
4.0346,1619
4.0403,1613
4.0459,1617
4.0512,1623
4.0569,1626
4.0625,1619
4.0681,1616
4.0735,1616
4.0791,1624
4.0847,1626
4.0903,1620
4.096,1612
4.1013,1615
4.107,1620
4.1126,1625
4.118,1620
4.1236,1613
4.1292,1613
4.1349,1623
4.1402,1625
4.1458,1621
4.1515,1614
4.1571,1616
4.1625,1625
4.1681,1627
4.1737,1620
4.1791,1611
4.1847,1616
4.1904,1623
4.1957,1627
4.2014,1619
4.207,1614
4.2126,1616
4.218,1624
4.2236,1624
4.2293,1616
4.2346,1614
4.2403,1617
4.2459,1624
4.2515,1625
4.2569,1618
4.2625,1611
4.2679,1618
4.2736,1626
4.2792,1626
4.2848,1617
4.2902,1612
4.2957,1615
4.3014,1621
4.307,1626
4.3127,1621
4.318,1613
4.3236,1615
4.3292,1622
4.3348,1626
4.3402,1620
4.3458,1613
4.3514,1615
4.357,1622
4.3626,1626
4.368,1622
4.3736,1613
4.3792,1613
4.3848,1617
4.3902,1627
4.3958,1627
4.4014,1617
4.407,1611
4.4124,1616
4.418,1623
4.4236,1624
4.4293,1620
4.4346,1613
4.4403,1616
4.4459,1624
4.4515,1626
4.4569,1620
4.4625,1614
4.4681,1617
4.4738,1623
4.4791,1626
4.4847,1621
4.4904,1614
4.4957,1614
4.5014,1623
4.507,1627
4.5126,1622
4.518,1615
4.5236,1615
4.5292,1619
4.5349,1626
4.5402,1623
4.5458,1614
4.5515,1615
4.5568,1619
4.5625,1624
4.5681,1625
4.5737,1615
4.5791,1611
4.5847,1614
4.5903,1624
4.596,1627
4.6013,1623
4.607,1611
4.6126,1612
4.618,1619
4.6236,1627
4.6292,1628
4.6348,1617
4.6402,1612
4.6458,1615
4.6515,1624
4.6571,1625
4.6624,1620
4.6681,1612
4.6737,1617
4.6791,1624
4.6847,1626
4.6904,1621
4.696,1614
4.7013,1612
4.7069,1617
4.7126,1626
4.7182,1623
4.7236,1616
4.7292,1612
4.7349,1616
4.7402,1625
4.7458,1624
4.7515,1619
4.7571,1611
4.7625,1618
4.7681,1622
4.7737,1626
4.7791,1621
4.7847,1613
4.7903,1614
4.7959,1619
4.8013,1625
4.8069,1623
4.8126,1616
4.8182,1613
4.8235,1621
4.8292,1627
4.8348,1622
4.8404,1615
4.8458,1615
4.8514,1619
4.857,1626
4.8624,1625
4.868,1618
4.8737,1612
4.8793,1618
4.8846,1625
4.8903,1626
4.8959,1622
4.9015,1612
4.9069,1614
4.9125,1625
4.9181,1625
4.9238,1623
4.9291,1615
4.9347,1616
4.9404,1623
4.9457,1625
4.9514,1622
4.957,1615
4.9626,1614
4.968,1620
4.9736,1625
4.9792,1625
4.9849,1616
4.9902,1612
4.9959,1616
5.0015,1623
5.0071,1625
5.0125,1619
5.0181,1613
5.0237,1616
5.0291,1622
5.0347,1628
5.0403,1621
5.0459,1615
5.0513,1615
5.0569,1624
5.0626,1627
5.0682,1625
5.0736,1615
5.0792,1614
5.0848,1619
5.0904,1627
5.0958,1625
5.1014,1617
5.107,1612
5.1124,1621
5.118,1626
5.1236,1622
5.1293,1615
5.1346,1614
5.1402,1622
5.1459,1625
5.1515,1622
5.1568,1615
5.1625,1613
5.1681,1618
5.1737,1626
5.1793,1623
5.1847,1615
5.1903,1613
5.1958,1619
5.2014,1626
5.207,1625
5.2126,1619
5.218,1615
5.2236,1617
5.2292,1625
5.2348,1628
5.2402,1620
5.2458,1613
5.2514,1617
5.257,1623
5.2626,1627
5.268,1622
5.2736,1618
5.2792,1616
5.2848,1623
5.2902,1628
5.2958,1622
5.3014,1614
5.307,1614
5.3124,1622
5.318,1627
5.3236,1623
5.3293,1614
5.3348,1616
5.3404,1622
5.3458,1624
5.3514,1621
5.357,1614
5.3624,1615
5.368,1623
5.3736,1627
5.3793,1622
5.3846,1617
5.3902,1612
5.3959,1618
5.4015,1628
5.4071,1625
5.4124,1615
5.418,1615
5.4237,1618
5.4293,1626
5.4346,1626
5.4403,1620
5.4459,1612
5.4515,1616
5.4569,1621
5.4625,1628
5.4681,1623
5.4738,1613
5.4791,1615
5.4847,1623
5.4904,1627
5.4957,1624
5.5013,1615
5.507,1612
5.5126,1619
5.518,1626
5.5236,1624
5.5292,1619
5.5349,1612
5.5402,1617
5.5458,1624
5.5514,1626
