Experiment: Apr29_NP_tst_expt vial 11, Fri Apr 29 15:50:36 2022
0.0017,1629
0.0067,1629
0.0124,1622
0.018,1620
0.0233,1629
0.0289,1627
0.0346,1619
0.0402,1625
0.0456,1628
2.857,1623
2.8626,1631
2.8679,1625
2.8737,1621
2.879,1626
2.8847,1630
2.8903,1623
2.8957,1620
2.9013,1630
2.9069,1628
2.9126,1621
2.9179,1624
2.9236,1631
2.9293,1627
2.9346,1620
2.9403,1626
2.9459,1631
2.9513,1624
2.9569,1618
2.9625,1628
2.9679,1632
2.9735,1627
2.9792,1621
2.9848,1627
2.9901,1629
2.9958,1624
3.0014,1623
3.0068,1629
3.0125,1628
3.0182,1621
3.0235,1623
3.0292,1630
3.0348,1624
3.0402,1621
3.0458,1628
3.0513,1631
3.057,1621
3.0626,1620
3.0679,1627
3.0736,1632
3.0791,1624
3.0847,1619
3.0904,1626
3.0957,1631
3.1013,1625
3.1069,1619
3.1126,1623
3.1179,1632
3.1235,1624
3.1291,1620
3.1348,1624
3.1404,1631
3.1457,1626
3.1514,1620
3.157,1628
3.1626,1628
3.1679,1621
3.1735,1623
3.1792,1630
3.1848,1629
3.1902,1621
3.1958,1622
3.2014,1631
3.2068,1628
3.2124,1619
3.218,1625
3.2237,1631
3.229,1624
3.2346,1621
3.2403,1627
3.246,1629
3.2513,1621
3.2569,1622
3.2626,1629
3.2679,1627
3.2735,1620
3.2792,1625
3.2848,1632
3.2901,1627
3.2958,1620
3.3014,1622
3.307,1632
3.3124,1628
3.318,1619
3.3236,1625
3.3292,1629
3.3349,1624
3.3402,1621
3.3458,1627
3.3515,1629
3.3571,1621
3.3624,1623
3.3681,1629
3.3737,1628
3.3793,1622
3.3846,1624
3.3903,1630
3.3959,1624
3.4013,1620
3.4069,1627
3.4125,1630
3.4182,1622
3.4235,1620
3.4291,1626
3.4348,1630
3.4404,1623
3.4458,1621
3.4514,1630
3.457,1628
3.4624,1621
3.468,1624
3.4736,1630
3.4792,1625
3.4846,1624
3.4902,1628
3.4958,1626
3.5014,1623
3.5068,1625
3.5124,1630
3.518,1627
3.5237,1620
3.529,1625
3.5346,1630
3.5402,1624
3.5459,1621
3.5515,1627
3.5568,1631
3.5624,1623
3.5681,1622
3.5737,1628
3.579,1630
3.5846,1624
3.5902,1620
3.5959,1627
3.6015,1631
3.6068,1623
3.6125,1621
3.618,1629
3.6237,1627
3.6293,1619
3.6346,1624
3.6403,1630
3.6458,1625
3.6515,1621
3.6571,1626
3.6624,1631
3.668,1624
3.6736,1623
3.6793,1626
3.6846,1629
3.6903,1623
3.6959,1624
3.7012,1628
3.7069,1626
3.7125,1622
3.7181,1625
3.7234,1631
