Experiment: Apr29_NP_tst_expt vial 15, Fri Apr 29 15:50:36 2022
0.0017,1639
0.0067,1640
0.0124,1632
0.018,1628
0.0233,1631
0.0289,1639
0.0346,1640
0.0402,1636
0.0456,1630
2.857,1636
2.8626,1630
2.8679,1632
2.8737,1637
2.879,1638
2.8847,1635
2.8903,1629
2.8957,1631
2.9013,1641
2.9069,1638
2.9126,1631
2.9179,1629
2.9236,1636
2.9293,1640
2.9346,1634
2.9403,1628
2.9459,1631
2.9513,1639
2.9569,1637
2.9625,1631
2.9679,1630
2.9735,1635
2.9792,1640
2.9848,1639
2.9901,1631
2.9958,1629
3.0014,1636
3.0068,1641
3.0125,1635
3.0182,1630
3.0235,1631
3.0292,1637
3.0348,1640
3.0402,1635
3.0458,1630
3.0513,1630
3.057,1637
3.0626,1641
3.0679,1632
3.0736,1630
3.0791,1636
3.0847,1641
3.0904,1638
3.0957,1632
3.1013,1631
3.1069,1638
3.1126,1640
3.1179,1632
3.1235,1630
3.1291,1635
3.1348,1640
3.1404,1637
3.1457,1631
3.1514,1630
3.157,1637
3.1626,1641
3.1679,1635
3.1735,1630
3.1792,1633
3.1848,1642
3.1902,1639
3.1958,1634
3.2014,1630
3.2068,1635
3.2124,1639
3.218,1637
3.2237,1630
3.229,1629
3.2346,1637
3.2403,1639
3.246,1634
3.2513,1629
3.2569,1634
3.2626,1637
3.2679,1638
3.2735,1632
3.2792,1631
3.2848,1635
3.2901,1639
3.2958,1636
3.3014,1629
3.307,1632
3.3124,1640
3.318,1640
3.3236,1633
3.3292,1629
3.3349,1634
3.3402,1640
3.3458,1639
3.3515,1632
3.3571,1630
3.3624,1634
3.3681,1639
3.3737,1638
3.3793,1630
3.3846,1629
3.3903,1636
3.3959,1639
3.4013,1636
3.4069,1633
3.4125,1633
3.4182,1637
3.4235,1640
3.4291,1637
3.4348,1631
3.4404,1633
3.4458,1641
3.4514,1640
3.457,1633
3.4624,1629
3.468,1634
3.4736,1639
3.4792,1637
3.4846,1630
3.4902,1631
3.4958,1639
3.5014,1638
3.5068,1634
3.5124,1629
3.518,1633
3.5237,1638
3.529,1637
3.5346,1631
3.5402,1632
3.5459,1635
3.5515,1637
3.5568,1632
3.5624,1630
3.5681,1634
3.5737,1641
3.579,1638
3.5846,1631
3.5902,1629
3.5959,1636
3.6015,1640
3.6068,1637
3.6125,1632
3.618,1630
3.6237,1637
3.6293,1640
3.6346,1637
3.6403,1630
3.6458,1630
3.6515,1637
3.6571,1641
3.6624,1637
3.668,1631
3.6736,1630
3.6793,1638
3.6846,1639
3.6903,1632
3.6959,1629
3.7012,1633
3.7069,1641
3.7125,1639
3.7181,1631
3.7234,1629
3.7291,1637
3.7347,1639
3.7403,1635
3.746,1630
3.7513,1632
3.7569,1639
3.7625,1641
3.7682,1636
3.7735,1629
3.7791,1633
3.7848,1641
3.7904,1642
3.7957,1633
3.8013,1629
3.807,1633
3.8126,1640
3.8182,1638
3.8235,1631
3.8292,1630
3.8348,1637
3.8404,1640
3.8458,1636
3.8514,1632
3.8571,1632
3.8624,1638
3.868,1639
3.8737,1631
3.879,1630
3.8846,1636
3.8903,1642
3.8959,1635
3.9015,1630
3.9069,1630
3.9125,1637
3.9181,1642
3.9237,1636
3.9291,1629
3.9347,1631
3.9403,1638
3.946,1639
3.9513,1636
3.957,1632
3.9626,1633
3.9679,1639
3.9736,1639
3.9792,1635
3.9848,1628
3.9902,1632
3.9958,1640
4.0014,1640
4.0071,1637
4.0124,1631
4.018,1631
4.0237,1639
4.0293,1641
4.0346,1636
4.0403,1628
4.0459,1633
4.0512,1638
4.0569,1639
4.0625,1632
4.0681,1628
4.0735,1636
4.0791,1641
4.0847,1640
4.0903,1631
4.096,1631
4.1013,1633
4.107,1641
4.1126,1638
4.118,1632
4.1236,1630
4.1292,1636
4.1349,1641
4.1402,1635
4.1458,1629
4.1515,1630
4.1571,1640
4.1625,1638
4.1681,1633
4.1737,1628
4.1791,1634
4.1847,1638
4.1904,1637
4.1957,1631
4.2014,1628
4.207,1636
4.2126,1640
4.218,1636
4.2236,1629
4.2293,1635
4.2346,1639
4.2403,1636
4.2459,1629
4.2515,1632
4.2569,1639
4.2625,1639
4.2679,1633
4.2736,1631
4.2792,1634
4.2848,1642
4.2902,1639
4.2957,1630
4.3014,1628
4.307,1634
4.3127,1641
4.318,1636
4.3236,1631
4.3292,1632
4.3348,1639
4.3402,1641
4.3458,1634
4.3514,1630
4.357,1633
4.3626,1638
4.368,1640
4.3736,1632
4.3792,1631
4.3848,1634
4.3902,1641
4.3958,1637
4.4014,1630
4.407,1630
4.4124,1637
4.418,1640
4.4236,1638
4.4293,1630
4.4346,1630
4.4403,1637
4.4459,1642
4.4515,1634
4.4569,1630
4.4625,1631
4.4681,1639
4.4738,1640
4.4791,1633
4.4847,1629
4.4904,1633
4.4957,1637
4.5014,1639
4.507,1632
4.5126,1630
4.518,1636
4.5236,1640
4.5292,1636
4.5349,1629
4.5402,1629
4.5458,1638
4.5515,1640
4.5568,1635
4.5625,1629
4.5681,1631
4.5737,1640
4.5791,1639
4.5847,1633
4.5903,1631
4.596,1636
4.6013,1640
4.607,1635
4.6126,1627
4.618,1631
4.6236,1641
4.6292,1639
4.6348,1634
