Experiment: Apr29_NP_tst_expt vial 4, Fri Apr 29 15:50:36 2022
0.0017,1624
0.0067,1621
0.0124,1615
0.018,1617
0.0233,1620
0.0289,1625
0.0346,1618
0.0402,1614
0.0456,1614
2.857,1616
2.8626,1626
2.8679,1624
2.8737,1617
2.879,1613
2.8847,1618
2.8903,1625
2.8957,1622
2.9013,1614
2.9069,1613
2.9126,1620
2.9179,1623
2.9236,1622
2.9293,1615
2.9346,1614
2.9403,1619
2.9459,1626
2.9513,1622
2.9569,1614
2.9625,1614
2.9679,1622
2.9735,1624
2.9792,1616
2.9848,1614
2.9901,1617
2.9958,1624
3.0014,1625
3.0068,1614
3.0125,1614
3.0182,1622
3.0235,1626
3.0292,1620
3.0348,1614
3.0402,1615
3.0458,1623
3.0513,1625
3.057,1619
3.0626,1611
3.0679,1614
3.0736,1623
3.0791,1625
3.0847,1619
3.0904,1613
3.0957,1619
3.1013,1625
3.1069,1625
3.1126,1615
3.1179,1613
3.1235,1620
3.1291,1626
3.1348,1621
3.1404,1615
3.1457,1615
3.1514,1626
3.157,1625
3.1626,1618
3.1679,1614
3.1735,1620
3.1792,1625
3.1848,1621
3.1902,1616
3.1958,1614
3.2014,1622
3.2068,1624
3.2124,1619
3.218,1614
3.2237,1616
3.229,1624
3.2346,1625
3.2403,1617
3.246,1613
3.2513,1619
3.2569,1625
3.2626,1622
3.2679,1615
3.2735,1616
3.2792,1622
3.2848,1623
3.2901,1618
3.2958,1614
3.3014,1619
3.307,1624
3.3124,1624
3.318,1615
3.3236,1614
3.3292,1620
3.3349,1625
3.3402,1622
3.3458,1616
3.3515,1613
3.3571,1622
3.3624,1626
3.3681,1619
3.3737,1613
3.3793,1616
3.3846,1623
3.3903,1623
3.3959,1618
3.4013,1616
3.4069,1620
3.4125,1624
3.4182,1621
3.4235,1615
3.4291,1614
3.4348,1623
3.4404,1624
3.4458,1618
3.4514,1614
3.457,1619
3.4624,1625
3.468,1623
3.4736,1615
3.4792,1614
3.4846,1619
3.4902,1627
3.4958,1621
3.5014,1616
3.5068,1614
3.5124,1622
3.518,1624
3.5237,1618
3.529,1614
3.5346,1618
3.5402,1624
3.5459,1623
3.5515,1614
3.5568,1614
3.5624,1623
3.5681,1626
3.5737,1620
3.579,1613
3.5846,1614
3.5902,1623
3.5959,1627
3.6015,1622
3.6068,1613
3.6125,1614
3.618,1622
3.6237,1623
3.6293,1617
3.6346,1614
3.6403,1620
3.6458,1626
3.6515,1623
3.6571,1616
3.6624,1614
3.668,1621
3.6736,1625
3.6793,1621
3.6846,1613
3.6903,1616
3.6959,1623
3.7012,1624
3.7069,1619
3.7125,1614
3.7181,1616
3.7234,1624
3.7291,1624
3.7347,1618
3.7403,1614
3.746,1620
3.7513,1624
3.7569,1622
3.7625,1616
3.7682,1615
3.7735,1623
3.7791,1624
3.7848,1621
3.7904,1615
3.7957,1617
3.8013,1623
3.807,1624
3.8126,1615
3.8182,1615
3.8235,1621
3.8292,1624
3.8348,1621
3.8404,1614
3.8458,1617
3.8514,1623
3.8571,1624
3.8624,1616
3.868,1616
3.8737,1622
3.879,1627
3.8846,1620
3.8903,1614
3.8959,1616
3.9015,1624
3.9069,1624
3.9125,1617
3.9181,1613
3.9237,1618
3.9291,1625
3.9347,1623
3.9403,1615
3.946,1615
3.9513,1622
3.957,1625
3.9626,1621
3.9679,1616
3.9736,1616
3.9792,1625
3.9848,1626
3.9902,1621
3.9958,1615
4.0014,1617
4.0071,1625
4.0124,1624
4.018,1618
4.0237,1615
4.0293,1619
4.0346,1626
4.0403,1624
4.0459,1615
4.0512,1615
4.0569,1622
4.0625,1626
4.0681,1622
4.0735,1614
4.0791,1617
4.0847,1624
4.0903,1624
4.096,1618
4.1013,1614
4.107,1619
4.1126,1625
4.118,1623
4.1236,1613
4.1292,1613
4.1349,1621
4.1402,1625
4.1458,1620
4.1515,1615
4.1571,1617
4.1625,1625
4.1681,1625
4.1737,1617
4.1791,1614
4.1847,1617
4.1904,1625
4.1957,1623
4.2014,1614
4.207,1615
4.2126,1624
4.218,1627
4.2236,1621
4.2293,1614
4.2346,1613
4.2403,1624
4.2459,1625
4.2515,1618
4.2569,1613
4.2625,1618
4.2679,1626
4.2736,1623
4.2792,1617
4.2848,1612
4.2902,1621
4.2957,1624
4.3014,1620
4.307,1614
4.3127,1616
4.318,1623
4.3236,1624
4.3292,1620
4.3348,1613
4.3402,1619
4.3458,1624
4.3514,1623
4.357,1614
4.3626,1615
4.368,1621
4.3736,1626
4.3792,1620
4.3848,1614
4.3902,1616
4.3958,1622
4.4014,1624
4.407,1615
4.4124,1614
4.418,1620
4.4236,1625
4.4293,1620
4.4346,1614
4.4403,1617
4.4459,1624
4.4515,1626
4.4569,1617
4.4625,1614
4.4681,1618
4.4738,1626
4.4791,1620
4.4847,1615
4.4904,1615
4.4957,1620
4.5014,1625
4.507,1622
4.5126,1615
4.518,1613
4.5236,1622
4.5292,1624
4.5349,1619
4.5402,1613
4.5458,1617
4.5515,1624
4.5568,1623
4.5625,1616
4.5681,1612
4.5737,1618
