Experiment: T3_Aug_19_pumped_od_cal_expt vial 5, Thu Aug 19 18:27:11 2021
0.0032,0.9334703919632067
0.0086,0.9365004458526842
0.0143,0.9348688368705261
0.0197,0.9372202288174092
0.0254,0.9352987059168845
0.0308,0.9402465882618891
0.0365,0.935989714417746
0.0419,0.9357090922406146
0.0476,0.9358134875420232
0.053,0.9404750070220076
0.0585,0.8988983199981423
0.0642,0.9012783576329642
0.0696,0.8959719628081779
0.0753,0.8969135292484284
0.081,0.8982774476003772
0.0864,0.898852792517552
0.0921,0.8978650924653311
0.0974,0.8952185901752417
0.1031,0.8978316284031883
0.1085,0.8576878843006002
0.1142,0.8577849823795681
0.1196,0.8559545694816526
0.1252,0.8577444097931513
0.1309,0.8579564644586947
0.1363,0.8566437505135575
0.142,0.8581204574676037
0.1474,0.8578817266587141
0.153,0.8584296960767818
0.1587,0.8576562873368929
0.1642,0.818323277821791
0.1699,0.8194741309749534
0.1753,0.8158813290139866
0.1808,0.8168821376687849
0.1865,0.8165671287747013
0.1919,0.8169999409131024
0.1976,0.8161581029400036
0.203,0.8162766904651109
0.2086,0.8165539098434293
0.2141,0.8163044604452832
0.2198,0.7753358435219375
0.2252,0.7752574727710616
0.2309,0.7721628500644601
0.2363,0.7737723619882968
0.242,0.7729371515498794
0.2474,0.7743995506742948
0.2531,0.7743473930657301
0.2588,0.7773706056541732
0.2642,0.7750551295916444
0.2697,0.7332346430467425
0.2754,0.7287828803532079
0.2808,0.7312544584142266
0.2865,0.7328500644624719
0.2919,0.7329630018992508
0.2976,0.7328385536966935
0.303,0.7346368400090126
0.3087,0.7298138624167505
0.3141,0.7325804359326717
0.3198,0.7309662870663194
0.3253,0.6863880212489446
0.3307,0.6856039789335404
0.3364,0.6856447191958175
0.3421,0.6859737506945569
0.3474,0.6820832931922917
0.3531,0.6863911904956748
0.3586,0.6840212094036389
0.3643,0.6856737232801255
0.3697,0.6843158346245816
0.3754,0.6812499495669552
0.3808,0.6364857470950489
0.3865,0.6396104931646447
0.3919,0.6408210505429989
0.3976,0.6395776047466009
0.403,0.6387488988178864
0.4087,0.640576941658112
0.4141,0.6352224970480851
0.4198,0.637201776760671
0.4252,0.640495931674615
0.4309,0.6402771177311763
0.4363,0.5888669275693148
0.4421,0.5912251170165278
0.4475,0.5896347009326428
0.4532,0.5891522643769467
0.4586,0.5925263091068345
0.4643,0.5894892954359845
0.4697,0.5880121900692691
0.4753,0.5907639532915236
0.4807,0.5922510569042221
0.4864,0.5885245624292037
0.4919,0.541524646398051
0.4976,0.5442969229914527
0.503,0.5404751031951043
0.5087,0.5367385706587782
0.5141,0.5385796431265424
0.5198,0.5474342549973683
0.5252,0.5394783836947115
0.5309,0.5384868717012334
0.5363,0.5382673007423971
0.542,0.5399372052600158
0.5474,0.4897734034146233
0.5532,0.49220722723403626
0.5586,0.4898702251037965
0.5643,0.49236765402278126
0.5697,0.48779644874890465
0.5754,0.4870788945672428
0.5808,0.492960986228843
0.5865,0.48874986295054124
0.5919,0.4913673510396808
0.5976,0.48872044012173405
0.603,0.4419034553020944
0.6087,0.4424176790526972
0.6141,0.44732059969100985
0.6198,0.44597432482770333
0.6252,0.43941621278381876
0.6309,0.43637333297363023
0.6365,0.43543134903880365
0.6419,0.44043060331749434
0.6476,0.43625148617464937
0.653,0.4362692256476067
0.6587,0.3921413069359367
0.6641,0.3844697739089254
0.6698,0.3877224185209452
0.6752,0.3932666296707765
0.6809,0.38795211374384575
0.6863,0.38833460832750427
0.692,0.38978610029127286
0.6974,0.39392705514494963
0.7031,0.38861324606059405
0.7086,0.33660080308658036
0.7142,0.33296275388105767
0.7197,0.3356145052200253
0.7253,0.33194709833666125
0.7307,0.33077796950039245
0.7364,0.3284179833972518
0.7419,0.3370967912132012
0.7475,0.3276625814242772
0.753,0.32585124501062945
0.7586,0.3248432606496146
0.7641,0.28405890312652693
0.7698,0.2738319860111787
0.7752,0.27172196024704104
0.7809,0.2729717801737106
0.7863,0.2742508399338158
0.792,0.2776417639191964
0.7974,0.2741647212512053
0.803,0.27922297889858233
0.8087,0.2683345557772267
0.8142,0.2166556766741089
0.8199,0.21236961022857398
0.8253,0.21273275838352712
0.831,0.2148460339369751
0.8364,0.21189076429307568
0.8421,0.21382350508191417
0.8475,0.21365709700797886
0.8532,0.21410855528895062
0.8586,0.21020533595635488
0.8643,0.21788173395408406
0.8698,0.16710148982620404
0.8754,0.1592249805766312
0.8808,0.15397996003557796
0.8865,0.15491120898802407
0.8919,0.15666496227284232
0.8976,0.15833045739816576
0.903,0.15512204555356496
0.9087,0.15608818451148482
0.9141,0.15781030028895232
0.9198,0.15257530753573922
0.9253,0.11857989661496898
0.931,0.10244539547765608
0.9364,0.10103173447559233
0.942,0.10248385506451974
0.9474,0.10203507134438472
0.9531,0.09736298840066687
0.9585,0.09968714640547721
0.9642,0.0959161846697189
0.9697,0.10261158828330907
0.9753,0.10120529022172448
0.9808,0.06480524865886866
0.9865,0.04551587982877919
0.9919,0.05045435811847798
0.9976,0.04587565379921643
1.003,0.048736173430959706
1.0087,0.04204383373082271
1.0142,0.04466479610445967
1.0199,0.059923675703300594
1.0253,0.04186154494634847
1.0308,0.02469055588535657
1.0365,0.010388441244921498
1.0419,0.005553408470338972
1.0476,0.002308496329350318
1.053,-0.0013089623704532483
1.0587,-0.002311123287414174
1.0641,-0.004190644393277931
1.0698,-0.0033852027203276625
