Experiment: T3_Aug_19_pumped_od_cal_expt vial 1, Thu Aug 19 18:27:11 2021
0.0032,0.897573406270868
0.0086,0.897153778513758
0.0143,0.891992195269613
0.0197,0.8965417871244716
0.0254,0.8937455059208947
0.0308,0.900130829643814
0.0365,0.8975115212049316
0.0419,0.8970460658495547
0.0476,0.8981848408827079
0.053,0.8995409091626583
0.0585,0.8641493403465346
0.0642,0.8634861857023768
0.0696,0.866231814180271
0.0753,0.8665206652970279
0.081,0.8683778220564691
0.0864,0.8684367441467384
0.0921,0.869050518748351
0.0974,0.8683967604097489
0.1031,0.8659135753884245
0.1085,0.827195051482595
0.1142,0.8306960670494348
0.1196,0.8331396482147171
0.1252,0.8311772279413541
0.1309,0.8343473995340431
0.1363,0.8320241063205214
0.142,0.830521225739053
0.1474,0.8318728849196655
0.153,0.8323053075936406
0.1587,0.8298648506555901
0.1642,0.7971789531555609
0.1699,0.7956295426793609
0.1753,0.7965301205020738
0.1808,0.7964782040741167
0.1865,0.7987595217970573
0.1919,0.7984245443173912
0.1976,0.7975284646488328
0.203,0.7959352576888699
0.2086,0.797002646727208
0.2141,0.7937667008308942
0.2198,0.7613480221401301
0.2252,0.7552439350389771
0.2309,0.7605516838751625
0.2363,0.7647225217910605
0.242,0.7581549419544595
0.2474,0.7595530646105036
0.2531,0.7555493201580012
0.2588,0.7582538805142789
0.2642,0.758654175439207
0.2697,0.7252089650482372
0.2754,0.7183956149637871
0.2808,0.7171104743884315
0.2865,0.72017686647346
0.2919,0.7197400237487315
0.2976,0.7218122626908463
0.303,0.7181580497916472
0.3087,0.7209149952299039
0.3141,0.7192907803497215
0.3198,0.718500629970922
0.3253,0.6878920333050247
0.3307,0.6787169895180174
0.3364,0.6807002788714955
0.3421,0.6838126041314783
0.3474,0.6814587950802717
0.3531,0.6798972678316004
0.3586,0.6802633016007839
0.3643,0.6796561190530905
0.3697,0.6855221071666207
0.3754,0.6823866180116784
0.3808,0.6426156714932371
0.3865,0.6369986762896833
0.3919,0.636902987079415
0.3976,0.6399312045313859
0.403,0.6362641931944435
0.4087,0.6385227028723754
0.4141,0.641729805795336
0.4198,0.6388025931870609
0.4252,0.6400945438165884
0.4309,0.6395958476704198
0.4363,0.6037937876762073
0.4421,0.5965447343674841
0.4475,0.59869046945598
0.4532,0.5979571958825329
0.4586,0.599116733449922
0.4643,0.600810364045695
0.4697,0.5941861371881744
0.4753,0.5959056963491267
0.4807,0.5970433046291117
0.4864,0.5973529181703388
0.4919,0.5550009040469883
0.4976,0.5520062758499111
0.503,0.552911031001367
0.5087,0.5547662783838697
0.5141,0.5523930392529588
0.5198,0.5494129541620287
0.5252,0.5514763307228092
0.5309,0.5491784933321615
0.5363,0.5511585172956346
0.542,0.5508065704029907
0.5474,0.5074493060320222
0.5532,0.5068908056650797
0.5586,0.5057275749786614
0.5643,0.5100701748267831
0.5697,0.5064680522248616
0.5754,0.5059191012767625
0.5808,0.5080033421457482
0.5865,0.5038323562505446
0.5919,0.5021892947122057
0.5976,0.5052157092139165
0.603,0.46214941277278504
0.6087,0.46254445116324483
0.6141,0.46131949799820665
0.6198,0.4601788112140992
0.6252,0.46112922557274055
0.6309,0.46390221570268636
0.6365,0.4586673804691877
0.6419,0.46316987086429307
0.6476,0.4579611774449858
0.653,0.4569841044620985
0.6587,0.4156480401316226
0.6641,0.41195647149738435
0.6698,0.4130078977880286
0.6752,0.41113492321594897
0.6809,0.4129857107356392
0.6863,0.41806927405761407
0.692,0.41833172973011085
0.6974,0.41589178844346586
0.7031,0.4141884724274257
0.7086,0.3655954262095072
0.7142,0.3635685550879861
0.7197,0.36547345838367823
0.7253,0.3618970595976785
0.7307,0.3608638820877306
0.7364,0.3616285305789192
0.7419,0.35890144994007345
0.7475,0.35832776017098256
0.753,0.3672138859570032
0.7586,0.3602467342724466
0.7641,0.3100669139376189
0.7698,0.30846661293556177
0.7752,0.3072643495619174
0.7809,0.3054811966214328
0.7863,0.30721107484825577
0.792,0.3080872512706956
0.7974,0.30617677868737014
0.803,0.30445389576501725
0.8087,0.3034445505064649
0.8142,0.2579909924840224
0.8199,0.2530393397118894
0.8253,0.2504591466397541
0.831,0.24983189185961224
0.8364,0.2522377907470259
0.8421,0.26216220470119245
0.8475,0.24999609178545112
0.8532,0.24899121935427787
0.8586,0.25635818653219794
0.8643,0.2515347800789954
0.8698,0.19606418366369227
0.8754,0.19830646312743727
0.8808,0.19130710647024257
0.8865,0.19336432259536174
0.8919,0.1932964220989452
0.8976,0.19888907462358496
0.903,0.19695518565868592
0.9087,0.19007625291208885
0.9141,0.19086665806466052
0.9198,0.1900591213260529
0.9253,0.1695105817197578
0.931,0.1335934923894529
0.9364,0.13367448449405028
0.942,0.13331590039984603
0.9474,0.1349785418190439
0.9531,0.13380416248738763
0.9585,0.13278866612839896
0.9642,0.13161653130097944
0.9697,0.1320652690539328
0.9753,0.12874781092012072
0.9808,0.1031740415851648
0.9865,0.07472747598472773
0.9919,0.07566979932509271
0.9976,0.07284221276127983
1.003,0.07183815696416246
1.0087,0.07212724789159458
1.0142,0.07146593039580768
1.0199,0.07460822589855765
1.0253,0.0702515861054876
1.0308,0.11041604293521945
1.0365,0.022481612835060782
1.0419,0.02186718817401556
1.0476,0.019707937963522992
1.053,0.020936284098423297
1.0587,0.018251486298781816
1.0641,0.019632728923559384
1.0698,0.026435134041592034
