Experiment: Mar_1_Turb_expt vial 10, Mon Mar  1 18:39:12 2021
0.0038,55972
0.0094,55976
0.0151,55985
0.0204,55986
0.0261,55981
0.0318,55998
0.0372,56009
0.0429,56005
0.0482,56086
0.0539,54457
0.0595,54467
0.065,54496
0.0707,54646
0.0766,54694
0.0817,54772
0.0873,54772
0.0927,54774
0.0984,54758
0.104,54757
0.1094,54752
0.115,54800
0.1207,54865
0.126,54827
0.1317,54836
0.1373,54860
0.143,54907
0.1483,54871
0.154,54839
0.1594,54825
0.165,54783
0.1707,54772
0.1761,54778
0.1817,54758
0.1874,54737
0.1928,54724
0.1985,54712
0.2039,54715
0.2096,54705
0.215,54630
0.2205,54568
0.2261,54552
0.2315,54565
0.2373,54571
0.2427,54599
0.2483,54602
0.254,54589
0.2594,54590
0.265,54609
0.2707,54607
0.2761,54609
0.2817,54606
0.2874,54610
0.2927,54592
0.2984,54576
0.304,54539
0.3094,54461
0.3151,54389
0.3207,54332
0.3261,54279
0.3317,54234
0.3374,54188
0.3427,54152
0.3484,54115
0.354,54093
0.3594,54058
0.365,54040
0.3707,54039
0.3761,54059
0.3817,54073
0.3874,54068
0.3927,54068
0.3984,54044
0.404,54021
0.4094,53999
0.415,53996
0.4207,53989
0.426,53968
0.4317,53952
0.4373,53931
0.4429,53911
0.4483,53876
0.4539,53858
0.4596,53823
0.465,53787
0.4706,53759
0.476,53728
0.4817,53695
0.4873,53685
0.4929,53670
0.4983,53652
0.504,53633
0.5096,53612
0.515,53569
0.5206,53529
0.5263,53503
0.5316,53479
0.5373,53439
0.5429,53414
0.5483,53383
0.5539,53344
0.5596,53325
0.5649,53284
0.5706,53249
0.5762,53217
0.5819,53150
0.5872,53117
0.5929,53096
0.5982,53059
0.6039,53034
0.6095,53019
0.6152,52994
0.6205,52944
0.6262,52927
0.6318,52903
0.6372,52871
0.6428,52845
0.6485,52818
0.6539,52789
0.6594,52754
0.665,52736
0.6706,52705
0.6763,52692
0.6817,52669
0.6872,52636
0.6928,52596
0.6985,52579
0.7038,52534
0.7095,52505
0.715,52470
0.7206,52433
0.7263,52403
0.7316,52379
