Experiment: Mar_1_Turb_expt vial 11, Mon Mar  1 18:39:12 2021
0.0038,170
0.0094,169
0.0151,173
0.0204,170
0.0261,172
0.0318,171
0.0372,171
0.0429,173
0.0482,170
0.0539,168
0.0595,171
0.065,169
0.0707,170
0.0766,172
0.0817,170
0.0873,171
0.0927,170
0.0984,173
0.104,170
0.1094,171
0.115,167
0.1207,172
0.126,172
0.1317,170
0.1373,171
0.143,171
0.1483,172
0.154,171
0.1594,168
0.165,171
0.1707,169
0.1761,171
0.1817,171
0.1874,172
0.1928,168
0.1985,171
0.2039,169
0.2096,170
0.215,172
0.2205,170
0.2261,169
0.2315,173
0.2373,171
0.2427,170
0.2483,169
0.254,169
0.2594,168
0.265,170
0.2707,172
0.2761,170
0.2817,172
0.2874,170
0.2927,169
0.2984,169
0.304,172
0.3094,172
0.3151,170
0.3207,168
0.3261,172
0.3317,173
0.3374,172
0.3427,171
0.3484,171
0.354,170
0.3594,170
0.365,169
0.3707,172
0.3761,173
0.3817,172
0.3874,171
0.3927,171
0.3984,170
0.404,171
0.4094,171
0.415,170
0.4207,171
0.426,171
0.4317,172
0.4373,171
0.4429,169
0.4483,172
0.4539,171
0.4596,173
0.465,171
0.4706,169
0.476,171
0.4817,169
0.4873,173
0.4929,173
0.4983,171
0.504,171
0.5096,172
0.515,171
0.5206,170
0.5263,172
0.5316,171
0.5373,170
0.5429,172
0.5483,171
0.5539,172
0.5596,169
0.5649,170
0.5706,169
0.5762,172
0.5819,169
0.5872,170
0.5929,169
0.5982,171
0.6039,171
0.6095,170
0.6152,167
0.6205,171
0.6262,172
0.6318,172
0.6372,170
0.6428,173
0.6485,172
0.6539,172
0.6594,171
0.665,171
0.6706,173
0.6763,172
0.6817,169
0.6872,171
0.6928,172
0.6985,171
0.7038,170
0.7095,173
0.715,170
0.7206,171
0.7263,171
0.7316,171
0.7373,172
0.7428,171
0.7484,171
0.7541,165
0.7594,168
0.7651,170
0.7706,171
0.7763,171
0.7816,172
0.7873,170
0.7929,175
0.7983,172
0.8039,171
0.8096,171
0.8152,169
0.8206,172
0.8262,171
0.8316,172
0.8372,172
0.8429,170
0.8485,174
0.8539,176
0.8595,171
0.8649,171
0.8706,171
0.8762,172
0.8818,172
0.8872,171
0.8928,170
0.8985,171
0.9039,173
0.9095,170
0.9152,173
0.9205,171
0.9262,171
0.9318,173
0.9372,171
0.9428,170
0.9485,171
0.9539,172
0.9595,172
0.9652,168
0.9705,171
0.9762,169
0.9818,170
0.9872,170
0.9928,169
0.9985,169
1.0039,169
1.0095,170
1.0151,171
1.0208,169
1.0261,172
1.0318,172
1.0372,172
1.0428,171
1.0485,171
1.0539,171
1.0595,169
1.0651,171
1.0705,172
1.0761,168
1.0818,170
1.0872,171
1.0928,174
1.0985,175
1.1038,171
1.1095,170
1.1151,172
1.1205,173
1.1261,174
1.1318,171
1.1371,171
1.1428,174
1.1484,173
1.1541,171
1.1594,172
1.1651,173
1.1705,172
1.1761,174
1.1818,174
1.1874,174
1.1928,173
1.1984,172
1.2041,173
1.2095,169
1.2151,170
1.2205,170
1.2262,173
1.2318,174
1.2372,174
1.2428,173
1.2485,752
1.2538,174
1.2595,172
1.2651,175
1.2705,171
1.2762,174
1.2818,171
1.2874,171
1.2928,173
1.2984,173
1.3038,172
