Experiment: Mar_1_Turb_expt vial 9, Mon Mar  1 18:39:12 2021
0.0038,52204
0.0094,52225
0.0151,52217
0.0204,52207
0.0261,52199
0.0318,52217
0.0372,52259
0.0429,52256
0.0482,52147
0.0539,50977
0.0595,51672
0.065,51629
0.0707,51591
0.0766,51574
0.0817,51527
0.0873,51535
0.0927,51534
0.0984,51494
0.104,51532
0.1094,51489
0.115,51491
0.1207,51477
0.126,51479
0.1317,51460
0.1373,51465
0.143,51433
0.1483,51389
0.154,51385
0.1594,51402
0.165,51370
0.1707,51372
0.1761,51351
0.1817,51340
0.1874,51329
0.1928,51310
0.1985,51298
0.2039,51276
0.2096,51285
0.215,51249
0.2205,51259
0.2261,51228
0.2315,51186
0.2373,51171
0.2427,51185
0.2483,51160
0.254,51128
0.2594,51165
0.265,51091
0.2707,51114
0.2761,51085
0.2817,51057
0.2874,51050
0.2927,51054
0.2984,51033
0.304,50976
0.3094,50974
0.3151,50945
0.3207,50919
0.3261,50928
0.3317,50896
0.3374,50870
0.3427,50868
0.3484,50819
0.354,50847
0.3594,50809
0.365,50751
0.3707,50741
0.3761,50719
0.3817,50734
0.3874,50690
0.3927,50632
0.3984,50659
0.404,50639
0.4094,50599
0.415,50587
0.4207,50533
0.426,50523
0.4317,50497
0.4373,50463
0.4429,50452
0.4483,50472
0.4539,50412
0.4596,50405
0.465,50368
0.4706,50337
0.476,50328
0.4817,50318
0.4873,50280
0.4929,50214
0.4983,50211
0.504,50164
0.5096,50127
0.515,50116
0.5206,50040
0.5263,50043
0.5316,50011
0.5373,49998
0.5429,49953
0.5483,49937
0.5539,49924
0.5596,49845
0.5649,49851
0.5706,49799
0.5762,49747
0.5819,49728
0.5872,49682
0.5929,49666
0.5982,49617
0.6039,49596
0.6095,49565
0.6152,49539
0.6205,49473
0.6262,49476
0.6318,49445
0.6372,49399
0.6428,49329
0.6485,49346
0.6539,49248
0.6594,49255
0.665,49243
0.6706,49277
0.6763,49104
0.6817,49074
0.6872,49044
0.6928,49061
0.6985,48992
0.7038,48996
0.7095,48924
0.715,48837
0.7206,48772
0.7263,48761
0.7316,48686
0.7373,48728
0.7428,48635
0.7484,48675
0.7541,48636
0.7594,48570
0.7651,48484
0.7706,48476
0.7763,48391
0.7816,48381
0.7873,48308
0.7929,48260
0.7983,48280
0.8039,48128
0.8096,48122
0.8152,48088
0.8206,48039
0.8262,48062
0.8316,47979
0.8372,47932
0.8429,47836
0.8485,47817
0.8539,47776
0.8595,47728
0.8649,47670
0.8706,47668
0.8762,47525
0.8818,47629
0.8872,47446
0.8928,47459
0.8985,47367
0.9039,47395
0.9095,47284
0.9152,47165
0.9205,47244
0.9262,47107
0.9318,47107
0.9372,47090
0.9428,47014
0.9485,46990
0.9539,46879
0.9595,46832
0.9652,46714
0.9705,46735
0.9762,46596
0.9818,46657
0.9872,46500
0.9928,46607
0.9985,46488
1.0039,46424
1.0095,46408
1.0151,46280
1.0208,46244
1.0261,46148
1.0318,46072
1.0372,45980
1.0428,45977
1.0485,45808
1.0539,45828
1.0595,45769
1.0651,45645
1.0705,45595
1.0761,45562
1.0818,45458
1.0872,45293
1.0928,45329
1.0985,45278
1.1038,45254
1.1095,45178
1.1151,45135
1.1205,45008
1.1261,44852
1.1318,44909
1.1371,44924
1.1428,44617
1.1484,44601
1.1541,44556
1.1594,44515
1.1651,44338
1.1705,44356
1.1761,44261
1.1818,44200
1.1874,44095
1.1928,44007
