Experiment: Mar_1_Turb_expt vial 14, Mon Mar  1 18:39:12 2021
0.0038,172
0.0094,171
0.0151,169
0.0204,172
0.0261,169
0.0318,172
0.0372,168
0.0429,170
0.0482,169
0.0539,169
0.0595,173
0.065,171
0.0707,171
0.0766,172
0.0817,172
0.0873,173
0.0927,172
0.0984,170
0.104,170
0.1094,172
0.115,172
0.1207,172
0.126,169
0.1317,166
0.1373,170
0.143,172
0.1483,171
0.154,171
0.1594,170
0.165,170
0.1707,168
0.1761,171
0.1817,170
0.1874,168
0.1928,171
0.1985,172
0.2039,168
0.2096,172
0.215,173
0.2205,172
0.2261,170
0.2315,170
0.2373,171
0.2427,171
0.2483,172
0.254,171
0.2594,168
0.265,168
0.2707,171
0.2761,174
0.2817,172
0.2874,172
0.2927,171
0.2984,169
0.304,171
0.3094,172
0.3151,170
0.3207,169
0.3261,171
0.3317,169
0.3374,171
0.3427,171
0.3484,171
0.354,168
0.3594,171
0.365,170
0.3707,170
0.3761,172
0.3817,173
0.3874,171
0.3927,170
0.3984,169
0.404,171
0.4094,169
0.415,172
0.4207,169
0.426,171
0.4317,170
0.4373,171
0.4429,171
0.4483,171
0.4539,169
0.4596,170
0.465,172
0.4706,170
0.476,172
0.4817,171
0.4873,171
0.4929,172
0.4983,174
0.504,170
0.5096,168
0.515,172
0.5206,172
0.5263,172
0.5316,172
0.5373,170
0.5429,169
0.5483,173
0.5539,173
0.5596,169
0.5649,171
0.5706,171
0.5762,170
0.5819,170
0.5872,171
0.5929,170
0.5982,171
0.6039,172
0.6095,171
0.6152,174
0.6205,169
0.6262,172
0.6318,172
0.6372,170
0.6428,172
0.6485,172
0.6539,171
0.6594,171
0.665,172
0.6706,170
0.6763,169
0.6817,171
0.6872,170
0.6928,169
0.6985,173
0.7038,169
0.7095,171
0.715,171
0.7206,170
0.7263,173
0.7316,171
0.7373,171
0.7428,169
0.7484,169
0.7541,172
0.7594,172
0.7651,168
0.7706,171
0.7763,169
0.7816,171
0.7873,170
0.7929,172
0.7983,171
0.8039,170
0.8096,172
0.8152,170
0.8206,170
0.8262,170
0.8316,173
0.8372,172
0.8429,170
0.8485,171
0.8539,172
0.8595,172
0.8649,171
0.8706,174
0.8762,171
0.8818,170
0.8872,174
0.8928,171
0.8985,169
0.9039,172
0.9095,171
0.9152,172
0.9205,172
0.9262,173
0.9318,171
0.9372,172
0.9428,172
0.9485,170
0.9539,174
0.9595,169
0.9652,172
0.9705,172
0.9762,170
0.9818,169
0.9872,170
0.9928,170
0.9985,170
1.0039,169
1.0095,169
1.0151,169
1.0208,170
1.0261,169
1.0318,169
1.0372,168
1.0428,172
1.0485,171
1.0539,171
1.0595,170
1.0651,172
1.0705,171
