Experiment: Mar_1_Turb_expt vial 7, Mon Mar  1 18:39:12 2021
0.0038,172
0.0094,172
0.0151,170
0.0204,173
0.0261,167
0.0318,169
0.0372,173
0.0429,171
0.0482,169
0.0539,168
0.0595,170
0.065,172
0.0707,170
0.0766,170
0.0817,168
0.0873,173
0.0927,172
0.0984,173
0.104,171
0.1094,173
0.115,171
0.1207,173
0.126,168
0.1317,170
0.1373,169
0.143,173
0.1483,171
0.154,169
0.1594,169
0.165,172
0.1707,170
0.1761,172
0.1817,171
0.1874,171
0.1928,168
0.1985,171
0.2039,171
0.2096,174
0.215,173
0.2205,169
0.2261,171
0.2315,172
0.2373,171
0.2427,170
0.2483,169
0.254,172
0.2594,169
0.265,169
0.2707,170
0.2761,168
0.2817,172
0.2874,172
0.2927,169
