Experiment: Mar_1_Turb_expt vial 0, Mon Mar  1 18:39:12 2021
0.0038,54531
0.0094,54530
0.0151,54522
0.0204,54529
0.0261,53657
0.0318,53601
0.0372,53649
0.0429,53444
0.0482,53653
0.0539,53528
0.0595,53646
0.065,53635
0.0707,53558
0.0766,53647
0.0817,53619
0.0873,53645
0.0927,53416
0.0984,53445
0.104,53529
0.1094,53622
0.115,53596
0.1207,53597
0.126,53601
0.1317,53606
0.1373,53397
0.143,53029
0.1483,53490
0.154,53581
0.1594,53580
0.165,53569
0.1707,53486
0.1761,53553
0.1817,53563
0.1874,53571
0.1928,53568
0.1985,53104
0.2039,53546
0.2096,53563
0.215,53559
0.2205,53568
0.2261,53557
0.2315,53561
0.2373,53503
0.2427,53200
0.2483,53531
0.254,53532
0.2594,53457
0.265,53248
0.2707,53517
0.2761,53509
0.2817,53466
0.2874,53512
0.2927,53504
0.2984,53501
0.304,53505
0.3094,53501
0.3151,53489
0.3207,53493
0.3261,53505
0.3317,53493
0.3374,53477
0.3427,53495
0.3484,53484
0.354,53474
0.3594,53477
0.365,53455
0.3707,53471
0.3761,51078
0.3817,53464
0.3874,53456
0.3927,53468
0.3984,53455
0.404,53438
0.4094,53369
0.415,53453
0.4207,53436
0.426,53449
0.4317,53419
0.4373,53433
0.4429,53435
0.4483,53423
0.4539,53432
0.4596,53429
0.465,53404
0.4706,53406
0.476,53406
0.4817,53400
0.4873,53378
0.4929,53411
0.4983,53351
0.504,53387
0.5096,53402
0.515,53382
0.5206,53377
0.5263,53384
0.5316,52995
0.5373,53328
0.5429,53337
0.5483,53337
0.5539,53353
0.5596,53365
0.5649,53340
0.5706,53340
0.5762,53332
0.5819,53313
0.5872,53319
0.5929,53316
0.5982,53310
0.6039,53299
0.6095,53296
0.6152,53298
0.6205,53268
0.6262,53263
0.6318,53280
0.6372,53248
0.6428,53239
0.6485,53227
0.6539,53246
0.6594,53224
0.665,53196
0.6706,53193
0.6763,53198
0.6817,53198
0.6872,53182
0.6928,53155
0.6985,53160
0.7038,53133
0.7095,53128
0.715,53153
0.7206,53125
0.7263,53114
0.7316,53100
0.7373,53085
0.7428,53097
0.7484,53065
0.7541,53065
0.7594,53044
0.7651,53051
0.7706,53051
0.7763,53048
0.7816,53008
0.7873,53022
0.7929,53019
0.7983,52981
0.8039,52988
0.8096,52985
0.8152,52970
0.8206,52978
0.8262,52951
0.8316,52950
0.8372,52942
0.8429,52909
0.8485,52917
0.8539,52891
0.8595,52905
0.8649,52917
0.8706,52903
0.8762,52883
0.8818,52861
0.8872,52864
0.8928,52858
0.8985,52846
0.9039,52825
0.9095,52829
0.9152,52824
0.9205,52813
0.9262,52793
0.9318,52806
0.9372,52760
0.9428,50559
0.9485,52789
0.9539,52752
0.9595,52763
0.9652,52734
0.9705,52719
0.9762,52716
0.9818,52698
0.9872,52701
0.9928,52686
0.9985,51935
1.0039,52519
1.0095,52599
1.0151,52571
1.0208,52639
1.0261,52635
1.0318,52495
1.0372,52609
1.0428,52580
1.0485,52558
1.0539,52576
1.0595,52552
1.0651,52565
1.0705,52550
1.0761,52510
1.0818,52496
1.0872,52510
1.0928,52507
1.0985,52502
1.1038,52497
1.1095,52460
1.1151,52452
1.1205,52466
1.1261,52465
1.1318,52451
1.1371,52427
1.1428,52400
1.1484,52396
1.1541,52401
1.1594,52355
1.1651,52333
1.1705,52337
1.1761,52175
1.1818,52272
1.1874,52178
1.1928,52260
1.1984,52186
1.2041,52277
1.2095,52289
1.2151,52228
1.2205,52148
1.2262,52247
1.2318,52215
1.2372,52202
1.2428,52201
1.2485,52187
1.2538,52150
1.2595,52179
1.2651,52111
1.2705,52111
1.2762,52081
1.2818,52107
1.2874,52081
1.2928,52082
1.2984,52026
1.3038,52006
1.3095,52017
1.3151,52030
1.3208,52011
1.3261,52005
1.3318,51783
1.3374,51927
1.3428,51946
1.3484,51915
1.3541,51899
1.3594,51866
1.3651,51830
1.3707,51853
1.3761,51763
1.3818,51852
1.3871,51783
1.3928,51802
1.3984,51798
1.4041,51704
1.4094,51655
1.4151,51744
1.4208,51753
1.4261,51744
1.4318,51642
1.4371,51569
1.4428,51585
1.4484,51638
1.4538,51672
1.4595,51614
1.4651,51598
1.4705,51617
1.4762,51581
1.4818,51529
1.4872,51531
1.4928,51460
1.4985,51505
1.5038,51333
1.5095,51454
1.5151,51439
1.5205,51380
1.5262,51428
1.5316,51402
1.5373,51351
1.543,51323
1.5483,51366
1.554,51323
1.5594,51238
1.565,51288
1.5706,51180
1.5763,51219
1.5817,51134
1.5872,51116
1.5929,51221
1.5985,51180
1.6039,51168
1.6095,51108
1.6151,51099
1.6207,51067
1.6261,51121
1.6317,50861
1.6373,51059
1.6427,51016
1.6484,51022
1.654,50876
1.6594,50966
1.665,50916
1.6706,50817
1.6763,50808
1.6817,50824
1.6873,50813
1.6927,50861
1.6983,50775
1.704,50770
1.7094,50818
1.715,50708
1.7206,50687
1.7263,50646
1.7317,50700
1.7373,50574
1.743,50635
1.7483,50545
1.754,50609
1.7596,50536
1.765,50482
1.7707,50467
1.7763,50439
1.7817,50437
1.7873,50390
1.7927,50411
1.7983,50465
1.804,50391
1.8096,50328
1.815,50314
1.8206,50308
1.8263,50232
1.8317,50288
1.8373,50274
1.843,50113
1.8483,50192
1.854,50147
1.8596,50198
1.865,50125
1.8707,50120
1.876,50055
1.8817,50025
1.8871,50075
1.8928,49899
1.8984,49905
1.904,49963
1.9094,49907
1.915,49871
1.9207,49826
1.926,49732
1.9317,49777
1.9373,49788
1.9427,49776
1.9483,49687
1.954,49701
1.9596,49649
1.965,49620
1.9706,49635
1.9763,49660
1.9816,49595
1.9873,49491
1.9929,49472
1.9983,49519
2.004,49473
2.0096,49504
2.0149,49352
2.0206,49389
2.0262,49276
2.0318,49383
2.0372,49392
2.0429,49267
2.0485,49219
2.0539,49293
2.0595,49231
2.0651,49200
2.0705,49212
2.0761,49189
2.0818,49131
2.0874,49170
2.0928,49117
2.0983,49070
2.1039,49106
2.1096,49096
2.1149,48990
2.1206,48985
2.1261,49018
2.1317,49096
2.1374,49033
2.1427,48989
2.1484,49021
2.1539,48935
2.1595,48944
2.1652,48878
2.1706,48930
2.1762,48880
2.1816,48798
2.1872,48801
2.1928,48863
2.1985,48782
2.2038,48805
2.2095,48808
2.2151,48698
2.2205,48800
2.2261,48720
2.2318,48664
2.2373,48687
2.2427,48680
2.2483,48647
2.254,48661
2.2596,48630
2.265,48581
2.2706,48566
2.2763,48435
2.2817,48570
2.2873,48527
2.2927,48492
2.2984,48544
2.304,48408
2.3094,48353
2.315,48426
2.3207,48295
2.3261,48294
2.3317,48290
2.3374,48301
2.3427,48328
2.3484,48230
2.354,48183
2.3594,48187
2.365,48238
2.3707,48152
2.376,48040
2.3817,48166
2.3873,48128
2.3927,48163
2.3983,48083
2.404,48091
2.4096,47972
2.415,47912
2.4206,47924
