Experiment: Mar_1_Turb_expt vial 12, Mon Mar  1 18:39:12 2021
0.0038,170
0.0094,172
0.0151,169
0.0204,171
0.0261,172
0.0318,170
0.0372,169
0.0429,172
0.0482,170
0.0539,170
0.0595,170
0.065,170
0.0707,170
0.0766,172
0.0817,169
0.0873,173
0.0927,171
0.0984,172
0.104,170
0.1094,172
0.115,170
0.1207,172
0.126,171
0.1317,170
0.1373,171
0.143,170
0.1483,170
0.154,169
0.1594,169
0.165,172
0.1707,169
0.1761,173
0.1817,172
0.1874,169
0.1928,169
0.1985,172
0.2039,171
0.2096,171
0.215,172
0.2205,170
0.2261,171
0.2315,170
0.2373,171
0.2427,170
0.2483,171
0.254,169
0.2594,169
0.265,170
0.2707,175
0.2761,171
0.2817,172
0.2874,173
0.2927,170
0.2984,166
0.304,169
0.3094,172
0.3151,171
0.3207,169
0.3261,171
0.3317,172
0.3374,172
0.3427,173
0.3484,173
0.354,170
0.3594,170
0.365,171
0.3707,171
0.3761,171
0.3817,171
0.3874,171
0.3927,173
0.3984,172
0.404,173
0.4094,170
0.415,174
0.4207,170
0.426,173
0.4317,171
0.4373,169
0.4429,171
0.4483,171
0.4539,171
0.4596,169
0.465,172
0.4706,169
0.476,172
0.4817,170
0.4873,172
0.4929,172
0.4983,171
0.504,170
0.5096,173
0.515,175
0.5206,174
0.5263,173
0.5316,171
0.5373,171
0.5429,171
0.5483,172
0.5539,172
0.5596,172
0.5649,171
0.5706,171
0.5762,170
0.5819,170
0.5872,170
0.5929,172
0.5982,171
0.6039,171
0.6095,171
0.6152,171
0.6205,169
0.6262,172
0.6318,172
0.6372,169
0.6428,173
0.6485,171
0.6539,171
0.6594,172
0.665,170
0.6706,172
0.6763,172
0.6817,170
0.6872,171
0.6928,172
0.6985,171
0.7038,171
0.7095,173
0.715,169
0.7206,170
0.7263,171
0.7316,172
0.7373,172
0.7428,171
0.7484,170
0.7541,167
0.7594,169
0.7651,172
0.7706,172
0.7763,171
0.7816,173
0.7873,171
0.7929,175
0.7983,172
0.8039,171
0.8096,170
0.8152,171
0.8206,170
0.8262,170
0.8316,172
0.8372,172
0.8429,171
0.8485,173
0.8539,173
0.8595,171
0.8649,170
0.8706,172
0.8762,174
0.8818,172
0.8872,175
0.8928,172
0.8985,172
0.9039,172
0.9095,173
0.9152,171
0.9205,173
0.9262,172
0.9318,171
0.9372,171
0.9428,171
0.9485,173
0.9539,173
0.9595,171
0.9652,169
0.9705,171
0.9762,172
0.9818,170
0.9872,170
0.9928,171
0.9985,170
1.0039,169
1.0095,169
1.0151,171
1.0208,167
1.0261,171
1.0318,170
1.0372,172
1.0428,169
1.0485,174
1.0539,168
1.0595,169
1.0651,171
1.0705,169
1.0761,173
1.0818,171
1.0872,170
1.0928,173
1.0985,176
1.1038,172
1.1095,170
1.1151,171
1.1205,169
1.1261,174
1.1318,172
1.1371,171
1.1428,172
1.1484,172
1.1541,172
1.1594,173
1.1651,174
1.1705,173
1.1761,172
1.1818,173
1.1874,172
1.1928,174
1.1984,174
1.2041,173
1.2095,169
1.2151,171
1.2205,172
1.2262,174
1.2318,175
1.2372,175
1.2428,173
1.2485,174
1.2538,174
1.2595,172
1.2651,175
1.2705,171
1.2762,174
1.2818,173
1.2874,173
1.2928,173
1.2984,173
1.3038,173
1.3095,173
1.3151,171
1.3208,171
1.3261,173
1.3318,175
1.3374,173
1.3428,173
1.3484,173
1.3541,173
1.3594,175
1.3651,173
1.3707,173
1.3761,169
1.3818,173
1.3871,172
1.3928,172
1.3984,171
1.4041,172
1.4094,173
1.4151,171
1.4208,172
1.4261,174
1.4318,173
1.4371,171
1.4428,171
1.4484,170
1.4538,172
1.4595,170
1.4651,172
1.4705,169
1.4762,168
1.4818,172
1.4872,171
1.4928,170
1.4985,171
1.5038,172
1.5095,173
1.5151,171
1.5205,171
1.5262,173
1.5316,170
1.5373,172
1.543,171
1.5483,172
1.554,174
1.5594,173
1.565,173
1.5706,172
1.5763,173
1.5817,174
1.5872,172
1.5929,170
1.5985,171
1.6039,174
1.6095,170
1.6151,172
1.6207,173
1.6261,173
1.6317,172
1.6373,174
1.6427,172
1.6484,173
1.654,172
1.6594,172
1.665,167
1.6706,170
1.6763,171
1.6817,172
1.6873,173
1.6927,172
1.6983,171
1.704,171
1.7094,170
1.715,174
1.7206,171
1.7263,171
1.7317,171
1.7373,172
1.743,173
1.7483,173
1.754,171
1.7596,172
1.765,170
1.7707,170
1.7763,173
1.7817,171
1.7873,173
1.7927,170
1.7983,173
1.804,170
1.8096,170
1.815,172
1.8206,168
1.8263,170
1.8317,172
1.8373,173
1.843,171
1.8483,172
1.854,172
1.8596,173
1.865,171
1.8707,174
1.876,170
1.8817,172
1.8871,170
1.8928,171
1.8984,172
1.904,172
1.9094,171
1.915,171
1.9207,174
1.926,169
1.9317,173
1.9373,176
1.9427,173
1.9483,172
1.954,172
1.9596,171
1.965,172
1.9706,172
1.9763,170
1.9816,170
1.9873,172
1.9929,170
1.9983,171
2.004,169
2.0096,168
2.0149,168
2.0206,172
2.0262,171
2.0318,170
2.0372,170
2.0429,172
2.0485,171
2.0539,170
2.0595,170
2.0651,173
2.0705,172
2.0761,172
2.0818,172
2.0874,171
2.0928,170
2.0983,172
2.1039,171
2.1096,174
2.1149,170
2.1206,171
2.1261,172
