Experiment: Mar_5_T2_Turb_expt vial 0, Fri Mar  5 18:09:41 2021
0.0046,1636
0.0103,1637
0.0156,1632
0.0213,1635
0.0267,1639
0.0324,1630
0.0378,1636
0.0435,1637
0.0489,1631
0.0546,1635
0.0603,1637
0.0657,1630
0.0714,1633
0.0768,1638
0.0824,1630
0.0878,1633
0.0935,1640
0.0989,1632
0.1046,1630
0.11,1639
0.1157,1636
0.1214,1630
0.1268,1637
0.1325,1636
0.1379,1631
0.1436,1635
0.149,1634
0.1547,1632
0.1601,1638
0.1658,1635
0.1712,1631
0.1769,1638
0.1823,1636
0.1879,1630
0.1936,1638
0.199,1633
0.2047,1633
0.2101,1637
0.2158,1632
0.2212,1634
0.2269,1637
0.2323,1634
0.238,1631
0.2434,1638
0.2491,1634
0.2545,1631
0.2602,1637
0.2656,1631
0.2712,1631
0.2769,1638
0.2823,1634
0.288,1629
0.2934,1637
0.2991,1637
0.3045,1629
0.3102,1635
0.3156,1638
0.3213,1633
0.3267,1632
0.3324,1639
0.3381,1631
0.3435,1632
0.3491,1637
0.3545,1632
0.3602,1634
0.3656,1639
0.3713,1633
0.3767,1631
0.3824,1638
0.3878,1634
0.3935,1632
0.3989,1638
0.4046,1633
0.4103,1632
0.4157,1636
0.4214,1629
0.4268,1634
0.4324,1637
0.4378,1631
0.4435,1636
0.4489,1636
0.4546,1630
0.4603,1638
0.4657,1636
0.4714,1630
0.4768,1639
0.4825,1636
0.4879,1631
0.4936,1635
0.499,1636
0.5046,1629
0.51,1636
0.5157,1637
0.5211,1631
0.5268,1634
0.5325,1638
0.5379,1632
0.5436,1631
0.549,1639
0.5547,1632
0.5601,1631
0.5657,1639
0.5712,1636
0.5769,1629
0.5823,1636
0.588,1639
0.5936,1629
0.599,1631
0.6047,1639
0.6101,1635
0.6158,1630
0.6212,1637
0.6269,1635
0.6324,1630
0.638,1636
0.6435,1636
0.6491,1630
0.6545,1638
0.6602,1639
0.6656,1630
0.6713,1634
0.6768,1637
0.6825,1631
0.6879,1633
0.6936,1638
0.699,1635
0.7047,1630
0.7101,1637
0.7158,1634
0.7212,1629
0.7269,1637
0.7323,1639
0.738,1631
0.7434,1630
0.7491,1638
0.7545,1639
0.7602,1629
0.7657,1633
0.7714,1639
0.7768,1632
0.7825,1629
0.7879,1637
0.7936,1634
0.799,1628
0.8047,1634
0.8101,1638
0.8157,1631
0.8214,1634
0.8268,1640
0.8325,1632
0.8379,1632
0.8436,1638
0.849,1634
0.8547,1630
0.8601,1636
0.8658,1639
0.8712,1628
0.8769,1631
0.8823,1639
0.8879,1632
0.8936,1632
0.899,1640
0.9047,1633
0.9101,1629
0.9158,1638
0.9212,1634
0.9269,1631
0.9323,1638
0.938,1636
0.9434,1628
0.9491,1634
0.9546,1638
0.9601,1633
0.9658,1631
0.9712,1639
0.9769,1637
0.9823,1630
0.988,1635
0.9934,1638
0.9991,1629
1.0045,1636
1.0102,1637
1.0156,1631
1.0213,1634
1.0267,1637
1.0323,1632
1.038,1631
1.0434,1639
1.0489,1633
1.0546,1630
1.06,1639
1.0657,1634
1.0711,1631
1.0768,1638
1.0824,1637
1.0878,1630
1.0935,1630
1.0989,1637
1.1045,1637
1.1102,1629
1.1156,1634
1.1213,1639
1.1268,1631
1.1324,1636
1.1381,1638
1.1435,1631
1.1492,1634
1.1546,1639
1.1602,1634
1.1659,1629
1.1713,1637
1.177,1637
1.1824,1629
1.188,1636
1.1934,1638
1.1991,1631
1.2045,1630
1.2102,1640
1.2158,1635
1.2212,1630
1.2268,1637
1.2325,1637
1.2379,1632
1.2436,1634
1.249,1638
1.2546,1630
1.2603,1632
1.2657,1639
1.2714,1633
1.2768,1629
1.2825,1639
1.2879,1639
1.2936,1630
1.299,1633
1.3047,1639
1.3101,1632
1.3158,1631
1.3212,1638
1.3269,1637
1.3323,1629
1.338,1636
1.3434,1639
1.349,1630
1.3547,1631
1.3601,1640
1.3658,1631
1.3714,1630
1.3768,1638
1.3825,1634
1.3879,1630
1.3936,1634
1.399,1638
1.4047,1633
1.4104,1631
1.4158,1639
1.4212,1637
1.4269,1630
1.4325,1633
1.4379,1639
1.4436,1631
1.449,1630
1.4547,1638
1.4601,1636
1.4658,1629
1.4712,1638
1.4769,1639
1.4825,1630
1.488,1632
1.4934,1640
1.4991,1636
1.5045,1629
1.5102,1635
1.5159,1639
1.5213,1631
1.527,1630
1.5324,1639
1.538,1636
1.5434,1629
1.5491,1636
1.5545,1638
1.5602,1630
1.5657,1631
1.5714,1640
1.5768,1634
1.5825,1631
