Experiment: Mar_5_T2_Turb_expt vial 2, Fri Mar  5 18:09:41 2021
0.0046,1610
0.0103,1609
0.0156,1604
0.0213,1607
0.0267,1611
0.0324,1605
0.0378,1607
0.0435,1610
0.0489,1605
0.0546,1609
0.0603,1610
0.0657,1605
0.0714,1608
0.0768,1612
0.0824,1606
0.0878,1606
0.0935,1610
0.0989,1611
0.1046,1606
0.11,1611
0.1157,1610
0.1214,1604
0.1268,1607
0.1325,1611
0.1379,1608
0.1436,1605
0.149,1612
0.1547,1608
0.1601,1605
0.1658,1609
0.1712,1608
0.1769,1607
0.1823,1607
0.1879,1612
0.1936,1611
0.199,1605
0.2047,1609
0.2101,1613
0.2158,1606
0.2212,1605
0.2269,1609
0.2323,1611
0.238,1604
0.2434,1608
0.2491,1612
0.2545,1606
0.2602,1605
0.2656,1611
0.2712,1609
0.2769,1604
0.2823,1609
0.288,1611
0.2934,1605
0.2991,1607
0.3045,1610
0.3102,1607
0.3156,1605
0.3213,1611
0.3267,1610
0.3324,1604
0.3381,1609
0.3435,1611
0.3491,1606
0.3545,1605
0.3602,1610
0.3656,1607
0.3713,1607
0.3767,1611
0.3824,1608
0.3878,1603
0.3935,1611
0.3989,1610
0.4046,1604
0.4103,1607
0.4157,1612
0.4214,1607
0.4268,1605
0.4324,1612
0.4378,1607
0.4435,1606
0.4489,1610
0.4546,1606
0.4603,1606
0.4657,1612
0.4714,1608
0.4768,1607
0.4825,1610
0.4879,1606
0.4936,1606
0.499,1611
0.5046,1610
0.51,1605
0.5157,1606
0.5211,1612
0.5268,1607
0.5325,1605
0.5379,1613
0.5436,1609
0.549,1605
0.5547,1608
0.5601,1611
0.5657,1606
0.5712,1606
0.5769,1611
0.5823,1607
0.588,1607
0.5936,1610
0.599,1608
0.6047,1606
0.6101,1611
0.6158,1611
0.6212,1604
0.6269,1608
0.6324,1612
0.638,1607
0.6435,1607
0.6491,1611
0.6545,1608
0.6602,1606
0.6656,1613
0.6713,1609
0.6768,1606
0.6825,1609
0.6879,1608
0.6936,1603
0.699,1608
0.7047,1609
0.7101,1605
0.7158,1606
0.7212,1612
0.7269,1606
0.7323,1604
0.738,1610
0.7434,1608
0.7491,1604
0.7545,1610
0.7602,1609
0.7657,1603
0.7714,1607
0.7768,1613
0.7825,1606
0.7879,1607
0.7936,1611
0.799,1607
0.8047,1606
0.8101,1611
0.8157,1605
0.8214,1606
0.8268,1612
0.8325,1607
0.8379,1604
0.8436,1610
0.849,1609
0.8547,1606
0.8601,1611
0.8658,1610
0.8712,1605
0.8769,1606
0.8823,1612
0.8879,1608
0.8936,1601
0.899,1608
0.9047,1610
0.9101,1605
0.9158,1607
0.9212,1611
0.9269,1606
0.9323,1607
0.938,1612
0.9434,1608
0.9491,1605
0.9546,1608
0.9601,1610
0.9658,1605
0.9712,1607
0.9769,1612
0.9823,1606
0.988,1606
0.9934,1611
0.9991,1610
1.0045,1603
1.0102,1609
1.0156,1610
1.0213,1604
1.0267,1605
1.0323,1613
1.038,1609
1.0434,1605
1.0489,1611
1.0546,1610
1.06,1605
1.0657,1607
1.0711,1610
1.0768,1607
1.0824,1604
1.0878,1609
1.0935,1609
1.0989,1605
1.1045,1608
1.1102,1611
1.1156,1604
1.1213,1608
1.1268,1611
1.1324,1606
1.1381,1605
1.1435,1612
1.1492,1612
1.1546,1606
1.1602,1608
1.1659,1610
1.1713,1608
1.177,1605
1.1824,1610
1.188,1607
1.1934,1607
1.1991,1612
1.2045,1608
1.2102,1602
1.2158,1610
1.2212,1612
1.2268,1605
1.2325,1606
1.2379,1613
1.2436,1607
1.249,1605
1.2546,1610
1.2603,1609
1.2657,1604
1.2714,1609
1.2768,1610
1.2825,1604
1.2879,1605
1.2936,1612
1.299,1610
1.3047,1602
1.3101,1608
1.3158,1611
1.3212,1605
1.3269,1606
1.3323,1611
1.338,1608
1.3434,1605
1.349,1609
1.3547,1610
1.3601,1604
1.3658,1610
1.3714,1609
1.3768,1604
1.3825,1607
1.3879,1613
1.3936,1608
1.399,1603
1.4047,1609
1.4104,1611
1.4158,1606
1.4212,1606
1.4269,1613
1.4325,1611
1.4379,1606
1.4436,1609
1.449,1611
1.4547,1607
1.4601,1605
1.4658,1611
1.4712,1608
1.4769,1604
1.4825,1608
1.488,1614
1.4934,1605
1.4991,1607
1.5045,1610
1.5102,1608
1.5159,1605
1.5213,1610
1.527,1610
1.5324,1603
1.538,1611
1.5434,1611
1.5491,1605
1.5545,1609
1.5602,1610
1.5657,1606
1.5714,1606
1.5768,1612
1.5825,1609
1.5878,1606
1.5935,1612
1.5989,1610
1.6046,1606
1.6103,1609
1.6157,1612
1.6214,1605
1.6268,1608
1.6325,1611
1.6378,1608
1.6435,1606
1.6492,1611
1.6546,1610
1.6603,1605
1.6657,1610
1.6714,1611
1.6768,1605
1.6825,1609
1.6879,1611
1.6936,1606
1.699,1608
1.7047,1611
1.7101,1607
1.7158,1606
1.7212,1612
1.7268,1608
1.7325,1606
1.738,1611
1.7434,1610
1.7491,1605
1.7545,1609
1.7602,1612
1.7658,1604
1.7712,1606
1.7769,1613
1.7823,1608
1.788,1605
1.7934,1610
1.799,1610
1.8047,1605
1.8101,1608
1.8158,1612
1.8212,1603
1.8269,1606
1.8325,1610
1.8379,1610
1.8436,1606
1.8491,1610
1.8547,1607
1.8601,1605
1.8658,1610
1.8712,1611
1.8769,1607
1.8823,1607
1.888,1612
1.8934,1606
1.8991,1605
1.9045,1611
1.9102,1610
1.9156,1604
1.9213,1609
1.927,1610
1.9324,1604
1.9381,1608
1.9435,1614
1.9492,1609
1.9546,1605
1.9603,1610
1.9657,1612
1.9713,1607
1.9768,1608
1.9824,1610
1.9878,1606
1.9935,1608
1.9989,1610
2.0047,1607
2.0101,1606
2.0157,1610
2.0214,1606
2.0268,1607
2.0325,1609
2.0379,1605
2.0436,1605
2.049,1610
2.0547,1607
2.0601,1607
2.0657,1612
2.0714,1607
2.0768,1605
2.0825,1611
2.0879,1607
2.0936,1606
2.099,1611
2.1047,1608
2.1101,1606
2.1158,1611
2.1214,1608
2.1268,1605
2.1325,1610
2.1379,1611
2.1436,1606
2.149,1609
2.1547,1611
2.1601,1608
2.1658,1604
2.1712,1610
2.1769,1611
2.1823,1604
2.188,1609
2.1934,1610
2.1991,1604
2.2045,1606
2.2102,1610
2.2156,1605
2.2213,1607
2.227,1612
2.2324,1608
2.2381,1604
2.2434,1610
2.2491,1609
2.2545,1606
2.2602,1608
2.2656,1611
2.2713,1603
2.277,1610
2.2824,1610
2.2881,1606
2.2935,1605
