Experiment: Mar_5_T2_Turb_expt vial 7, Fri Mar  5 18:09:41 2021
0.0046,1623
0.0103,1630
0.0156,1628
0.0213,1620
0.0267,1626
0.0324,1630
0.0378,1622
0.0435,1621
0.0489,1628
0.0546,1627
0.0603,1619
0.0657,1621
0.0714,1631
0.0768,1628
0.0824,1621
0.0878,1623
0.0935,1629
0.0989,1627
0.1046,1620
0.11,1626
0.1157,1630
0.1214,1624
0.1268,1623
0.1325,1627
0.1379,1628
0.1436,1621
0.149,1623
0.1547,1629
0.1601,1624
0.1658,1622
0.1712,1627
0.1769,1627
0.1823,1622
0.1879,1622
0.1936,1631
0.199,1626
0.2047,1620
0.2101,1625
0.2158,1628
0.2212,1622
0.2269,1622
0.2323,1630
0.238,1629
0.2434,1621
0.2491,1625
0.2545,1631
0.2602,1624
0.2656,1622
0.2712,1626
0.2769,1628
0.2823,1623
0.288,1624
0.2934,1630
0.2991,1625
0.3045,1621
0.3102,1624
0.3156,1629
0.3213,1620
0.3267,1623
0.3324,1630
0.3381,1628
0.3435,1621
0.3491,1624
0.3545,1630
0.3602,1622
0.3656,1622
0.3713,1629
0.3767,1630
0.3824,1621
0.3878,1621
0.3935,1628
0.3989,1629
0.4046,1621
0.4103,1621
0.4157,1628
0.4214,1627
0.4268,1621
0.4324,1625
0.4378,1630
0.4435,1625
0.4489,1620
0.4546,1627
0.4603,1627
0.4657,1623
0.4714,1622
0.4768,1630
0.4825,1627
0.4879,1622
0.4936,1622
0.499,1629
0.5046,1627
0.51,1620
0.5157,1625
0.5211,1631
0.5268,1625
0.5325,1621
0.5379,1626
0.5436,1629
0.549,1622
0.5547,1619
0.5601,1628
0.5657,1629
0.5712,1621
0.5769,1622
0.5823,1627
0.588,1628
0.5936,1620
0.599,1625
0.6047,1629
0.6101,1626
0.6158,1622
0.6212,1629
0.6269,1627
0.6324,1621
0.638,1623
0.6435,1631
0.6491,1627
0.6545,1619
0.6602,1624
0.6656,1630
0.6713,1626
0.6768,1622
0.6825,1623
0.6879,1631
0.6936,1625
0.699,1620
0.7047,1626
0.7101,1630
0.7158,1621
0.7212,1621
0.7269,1628
0.7323,1627
0.738,1621
0.7434,1624
0.7491,1629
0.7545,1625
0.7602,1620
0.7657,1623
0.7714,1630
0.7768,1626
0.7825,1621
0.7879,1625
0.7936,1629
0.799,1622
0.8047,1622
0.8101,1628
0.8157,1627
0.8214,1621
0.8268,1625
0.8325,1630
0.8379,1625
0.8436,1620
0.849,1625
0.8547,1632
0.8601,1624
0.8658,1621
0.8712,1627
0.8769,1629
0.8823,1622
0.8879,1622
0.8936,1629
0.899,1627
0.9047,1622
0.9101,1626
0.9158,1630
0.9212,1623
0.9269,1622
0.9323,1631
0.938,1626
0.9434,1619
0.9491,1626
0.9546,1629
0.9601,1623
0.9658,1622
0.9712,1630
0.9769,1626
0.9823,1621
0.988,1628
0.9934,1629
0.9991,1620
1.0045,1621
1.0102,1628
1.0156,1626
1.0213,1622
1.0267,1624
1.0323,1631
1.038,1626
1.0434,1621
1.0489,1625
1.0546,1630
1.06,1627
1.0657,1619
1.0711,1623
1.0768,1629
1.0824,1624
1.0878,1620
1.0935,1627
1.0989,1629
1.1045,1621
1.1102,1623
1.1156,1629
1.1213,1623
1.1268,1624
1.1324,1630
1.1381,1625
1.1435,1621
1.1492,1629
1.1546,1629
1.1602,1622
1.1659,1621
1.1713,1629
1.177,1626
1.1824,1620
1.188,1625
1.1934,1630
1.1991,1626
1.2045,1621
1.2102,1628
1.2158,1632
1.2212,1621
1.2268,1620
1.2325,1626
1.2379,1627
1.2436,1620
1.249,1622
1.2546,1631
1.2603,1626
1.2657,1622
1.2714,1626
1.2768,1630
1.2825,1623
1.2879,1619
1.2936,1626
1.299,1632
1.3047,1623
1.3101,1619
1.3158,1623
1.3212,1628
1.3269,1627
1.3323,1620
1.338,1625
1.3434,1629
1.349,1623
1.3547,1619
1.3601,1626
1.3658,1631
1.3714,1623
1.3768,1620
1.3825,1627
1.3879,1631
1.3936,1627
1.399,1620
1.4047,1620
1.4104,1631
1.4158,1629
1.4212,1620
1.4269,1621
1.4325,1627
1.4379,1631
1.4436,1621
1.449,1619
1.4547,1625
1.4601,1631
1.4658,1623
1.4712,1619
1.4769,1626
1.4825,1630
1.488,1624
1.4934,1621
1.4991,1627
1.5045,1627
1.5102,1621
1.5159,1622
1.5213,1630
1.527,1628
1.5324,1619
1.538,1623
1.5434,1629
1.5491,1626
1.5545,1620
1.5602,1623
1.5657,1631
1.5714,1625
1.5768,1618
1.5825,1625
1.5878,1628
1.5935,1622
1.5989,1624
1.6046,1629
1.6103,1627
1.6157,1622
1.6214,1622
1.6268,1630
1.6325,1623
1.6378,1620
1.6435,1629
1.6492,1627
1.6546,1621
1.6603,1623
1.6657,1631
1.6714,1625
1.6768,1623
1.6825,1630
1.6879,1629
1.6936,1620
1.699,1621
1.7047,1629
1.7101,1630
1.7158,1622
1.7212,1620
1.7268,1630
1.7325,1631
1.738,1623
1.7434,1621
1.7491,1630
1.7545,1629
1.7602,1622
1.7658,1623
1.7712,1629
1.7769,1630
1.7823,1622
1.788,1622
1.7934,1628
1.799,1627
1.8047,1620
1.8101,1627
1.8158,1630
1.8212,1623
1.8269,1621
1.8325,1628
1.8379,1629
1.8436,1620
1.8491,1624
1.8547,1631
1.8601,1627
1.8658,1620
1.8712,1627
1.8769,1629
1.8823,1623
1.888,1619
1.8934,1629
1.8991,1631
1.9045,1622
1.9102,1623
1.9156,1630
1.9213,1630
1.927,1622
1.9324,1622
1.9381,1629
1.9435,1629
1.9492,1620
1.9546,1624
1.9603,1629
1.9657,1627
1.9713,1619
1.9768,1624
1.9824,1630
1.9878,1627
1.9935,1622
1.9989,1626
2.0047,1628
2.0101,1624
2.0157,1621
2.0214,1627
2.0268,1630
2.0325,1623
2.0379,1623
2.0436,1630
2.049,1628
2.0547,1622
2.0601,1625
2.0657,1630
2.0714,1625
2.0768,1619
2.0825,1627
2.0879,1630
2.0936,1623
2.099,1621
2.1047,1627
2.1101,1630
2.1158,1621
2.1214,1621
2.1268,1628
2.1325,1628
2.1379,1621
2.1436,1622
2.149,1629
2.1547,1626
2.1601,1620
2.1658,1622
2.1712,1630
2.1769,1624
2.1823,1625
2.188,1627
2.1934,1628
2.1991,1621
2.2045,1625
2.2102,1631
2.2156,1625
2.2213,1621
2.227,1627
2.2324,1630
2.2381,1624
2.2434,1622
2.2491,1627
2.2545,1631
2.2602,1621
2.2656,1620
2.2713,1626
2.277,1633
2.2824,1625
2.2881,1620
2.2935,1626
2.2992,1630
2.3045,1623
2.3102,1620
2.3156,1627
2.3213,1629
2.3267,1624
2.3324,1622
2.3378,1629
2.3435,1627
2.3489,1621
2.3546,1622
2.3603,1629
2.3657,1628
2.3713,1619
2.3767,1624
2.3824,1629
2.3878,1626
2.3935,1619
2.3992,1622
2.4046,1630
2.4103,1624
2.4157,1622
2.4213,1627
2.4267,1629
2.4324,1623
2.4378,1620
2.4435,1626
2.4492,1630
2.4546,1623
2.4603,1621
2.4657,1629
2.4714,1630
2.4768,1622
2.4825,1624
2.4879,1629
2.4936,1626
2.499,1620
2.5046,1624
2.51,1630
2.5157,1623
2.5214,1621
2.5268,1626
2.5325,1629
2.5379,1620
2.5436,1624
2.549,1629
2.5546,1626
2.5601,1621
2.5658,1625
2.5711,1630
2.5768,1624
2.5825,1621
2.5879,1627
2.5936,1629
2.599,1622
2.6047,1622
2.6101,1629
2.6158,1629
2.6212,1624
2.6267,1624
2.6323,1629
2.638,1627
2.6434,1620
2.6491,1624
2.6545,1629
2.6602,1626
2.6656,1621
2.6713,1623
2.677,1629
2.6823,1624
2.688,1619
2.6934,1629
2.6991,1629
2.7046,1621
2.7102,1624
2.7158,1632
2.7212,1626
2.7269,1621
2.7323,1626
2.738,1630
2.7434,1623
2.7491,1621
2.7546,1630
2.7602,1627
2.7657,1621
2.7713,1625
2.7768,1628
2.7824,1625
2.7881,1620
2.7935,1624
2.7992,1629
2.8046,1628
2.8103,1619
2.8157,1625
2.8214,1631
2.8268,1624
2.8325,1619
2.8379,1626
2.8436,1631
2.8492,1624
2.8546,1619
2.8603,1623
2.8657,1630
2.8714,1626
2.8768,1622
2.8825,1625
2.8879,1630
2.8936,1623
2.899,1623
2.9047,1629
2.9101,1629
2.9158,1621
2.9215,1622
2.9269,1630
2.9325,1626
2.9379,1621
2.9436,1625
2.949,1630
2.9547,1625
2.9601,1621
2.9659,1625
2.9712,1630
2.9769,1624
2.9823,1620
2.988,1628
2.9934,1630
2.9991,1622
3.0046,1621
3.0103,1627
3.0157,1627
3.0214,1620
3.0268,1621
3.0325,1628
3.0379,1629
3.0436,1621
3.0491,1622
3.0548,1629
3.0602,1626
3.0659,1620
3.0712,1623
3.077,1631
3.0824,1625
3.0881,1620
3.0935,1627
3.0991,1629
3.1046,1624
3.1102,1619
3.1156,1628
3.1213,1632
3.1267,1624
3.1324,1621
3.1381,1628
3.1435,1629
3.1489,1621
3.1546,1624
3.1601,1628
3.1657,1629
3.1714,1621
3.1768,1625
3.1825,1630
3.1879,1624
3.1936,1623
3.199,1625
3.2047,1630
3.2101,1620
3.2157,1622
3.2214,1627
3.2268,1626
3.2325,1622
3.2379,1624
3.2435,1629
3.2492,1627
3.2546,1619
3.2603,1626
3.2657,1631
3.2714,1624
3.2768,1620
3.2825,1624
3.2879,1631
3.2936,1626
3.299,1620
3.3047,1625
3.3101,1630
3.3158,1626
3.3212,1624
3.3269,1626
3.3323,1631
3.3381,1623
3.3435,1619
3.3491,1625
3.3545,1630
3.3601,1624
3.3658,1620
3.3712,1627
3.3769,1629
3.3824,1623
3.3881,1623
3.3935,1629
3.3992,1627
3.4046,1623
3.4103,1627
3.4157,1629
3.4214,1622
3.4268,1624
3.4323,1628
3.438,1626
3.4435,1620
3.4491,1627
3.4546,1629
3.4602,1622
3.4657,1620
3.4713,1628
3.4768,1629
3.4824,1622
3.4881,1620
3.4935,1629
3.4992,1629
3.5046,1618
3.51,1623
3.5157,1629
3.5212,1626
3.5269,1619
3.5325,1625
3.538,1630
3.5437,1622
3.5491,1622
3.5548,1626
3.5602,1628
3.5659,1620
3.5713,1623
3.577,1629
3.5824,1625
3.5881,1620
3.5935,1627
3.5992,1629
3.6046,1623
3.6101,1621
3.6158,1628
3.6212,1627
3.6269,1621
3.6323,1624
3.638,1630
3.6434,1627
3.6491,1619
3.6548,1623
3.6602,1630
3.6659,1626
3.6713,1620
3.677,1624
3.6824,1630
3.6881,1623
3.6935,1621
3.699,1626
3.7047,1629
3.7101,1621
3.7157,1623
3.7214,1629
3.7268,1624
3.7324,1623
3.7381,1628
3.7436,1629
3.749,1622
3.7547,1622
3.7601,1630
3.7658,1626
3.7713,1619
3.7769,1622
3.7824,1628
3.7881,1624
3.7935,1618
3.7992,1626
3.8047,1629
3.8104,1623
3.8158,1620
3.8214,1626
3.8268,1631
3.8325,1624
3.838,1620
3.8436,1626
3.8491,1630
3.8548,1623
3.8602,1620
3.8659,1627
3.8713,1629
3.8767,1623
3.8824,1623
3.8878,1630
3.8935,1628
3.8992,1619
3.9046,1623
3.9103,1630
3.9157,1626
3.9214,1621
3.9269,1625
3.9325,1628
3.938,1624
3.9436,1621
3.949,1628
3.9547,1628
3.9601,1621
3.9657,1622
3.9714,1626
3.9768,1627
3.9825,1622
3.9879,1622
3.9936,1631
3.999,1625
4.0047,1621
4.0104,1627
4.0158,1631
4.0215,1623
4.0269,1621
4.0326,1629
4.038,1628
4.0437,1621
4.0491,1624
4.0548,1630
4.0602,1625
4.0659,1620
4.0713,1625
4.077,1630
4.0824,1624
4.0881,1623
4.0936,1626
4.0992,1631
4.1046,1621
4.1103,1622
4.1157,1628
4.1212,1629
4.1269,1622
4.1326,1622
4.138,1629
4.1437,1628
4.149,1619
4.1547,1621
4.1601,1631
4.1658,1625
4.1712,1620
4.1768,1623
4.1825,1630
4.1879,1628
4.1936,1622
4.1991,1626
4.2046,1631
4.2103,1625
4.2157,1622
4.2214,1626
4.2268,1631
4.2325,1623
4.2382,1620
4.2436,1628
4.2493,1628
4.2547,1621
4.2603,1621
4.266,1628
4.2714,1627
4.2768,1621
4.2825,1626
4.2881,1630
4.2935,1622
4.2992,1620
4.3046,1628
4.3103,1630
4.3157,1621
4.3214,1622
4.3268,1630
4.3325,1628
4.3379,1619
4.3436,1621
4.349,1628
4.3547,1628
4.3601,1621
4.3658,1623
4.3712,1629
4.3768,1628
4.3826,1620
4.388,1622
4.3937,1630
4.3991,1626
4.4048,1621
4.4102,1626
4.4159,1630
4.4213,1625
4.4268,1620
4.4325,1625
4.4379,1630
4.4436,1625
4.4493,1619
4.4547,1623
4.4604,1629
4.4658,1625
4.4715,1620
4.4769,1627
4.4826,1631
4.488,1624
4.4937,1621
4.4991,1627
4.5048,1631
4.5102,1623
4.5158,1620
4.5213,1624
4.527,1632
4.5324,1626
4.538,1620
4.5437,1624
4.5491,1628
4.5548,1624
4.5602,1621
4.5659,1629
4.5713,1627
4.577,1621
4.5824,1625
4.5881,1631
4.5935,1626
4.5992,1621
4.6046,1625
4.6103,1628
4.6159,1623
4.6214,1622
63.8061,1628
63.8118,1620
63.8173,1623
63.8228,1630
63.8285,1623
63.8339,1621
63.8396,1628
63.845,1625
63.8505,1622
63.8562,1624
63.8616,1628
63.8673,1625
63.8728,1619
63.8785,1626
63.8839,1629
63.8895,1624
63.8949,1624
63.9006,1629
63.906,1626
63.9118,1621
63.9172,1626
63.9229,1630
63.9283,1622
63.934,1621
63.9397,1628
63.9451,1629
63.9508,1620
63.9562,1621
63.9617,1628
63.9674,1629
63.9728,1621
63.9785,1621
63.9839,1628
63.9896,1629
64.1117,1632
64.1174,1623
64.1228,1620
64.1285,1622
64.1339,1630
64.5176,1625
64.5228,1621
64.5285,1626
64.5339,1631
64.5396,1623
64.5451,1621
64.5508,1628
64.5562,1628
64.5619,1619
64.5673,1623
64.573,1630
64.5784,1628
64.5841,1621
64.5895,1621
64.5952,1630
64.6006,1628
64.6063,1620
64.6117,1625
64.6174,1629
64.6229,1623
64.6283,1624
64.634,1628
64.6394,1626
64.6451,1623
64.6505,1626
64.6562,1631
64.6616,1626
64.6673,1619
64.6727,1624
64.6784,1631
64.6841,1623
64.6895,1621
64.6952,1626
64.7006,1629
64.7063,1624
64.7117,1621
64.7174,1628
64.7228,1630
64.7285,1620
64.7339,1623
