Experiment: Mar_5_T2_Turb_expt vial 4, Fri Mar  5 18:09:41 2021
0.0046,1610
0.0103,1614
0.0156,1610
0.0213,1608
0.0267,1614
0.0324,1609
0.0378,1607
0.0435,1613
0.0489,1610
0.0546,1609
0.0603,1613
0.0657,1612
0.0714,1609
0.0768,1612
0.0824,1610
0.0878,1607
0.0935,1614
0.0989,1613
0.1046,1606
0.11,1613
0.1157,1614
0.1214,1607
0.1268,1611
0.1325,1614
0.1379,1610
0.1436,1610
0.149,1615
0.1547,1609
0.1601,1606
0.1658,1615
0.1712,1612
0.1769,1608
0.1823,1612
0.1879,1614
0.1936,1607
0.199,1611
0.2047,1613
0.2101,1609
0.2158,1610
0.2212,1614
0.2269,1608
0.2323,1611
0.238,1614
0.2434,1607
0.2491,1610
0.2545,1616
0.2602,1609
0.2656,1608
0.2712,1613
0.2769,1615
0.2823,1606
0.288,1609
0.2934,1615
0.2991,1608
0.3045,1609
0.3102,1614
0.3156,1610
0.3213,1611
0.3267,1615
0.3324,1610
0.3381,1608
0.3435,1614
0.3491,1610
0.3545,1606
0.3602,1611
0.3656,1615
0.3713,1608
0.3767,1608
0.3824,1615
0.3878,1612
0.3935,1609
0.3989,1616
0.4046,1610
0.4103,1609
0.4157,1612
0.4214,1610
0.4268,1609
0.4324,1613
0.4378,1612
0.4435,1607
0.4489,1616
0.4546,1610
0.4603,1608
0.4657,1612
0.4714,1612
0.4768,1609
0.4825,1613
0.4879,1612
0.4936,1606
0.499,1611
0.5046,1616
0.51,1607
0.5157,1609
0.5211,1612
0.5268,1610
0.5325,1608
0.5379,1613
0.5436,1611
0.549,1609
0.5547,1616
0.5601,1613
0.5657,1606
0.5712,1612
0.5769,1614
0.5823,1608
0.588,1611
0.5936,1613
0.599,1609
0.6047,1615
0.6101,1614
0.6158,1610
0.6212,1610
0.6269,1614
0.6324,1609
0.638,1609
0.6435,1613
0.6491,1607
0.6545,1614
0.6602,1614
0.6656,1609
0.6713,1614
0.6768,1612
0.6825,1607
0.6879,1612
0.6936,1614
0.699,1607
0.7047,1613
0.7101,1612
0.7158,1608
0.7212,1610
0.7269,1615
0.7323,1609
0.738,1612
0.7434,1615
0.7491,1608
0.7545,1611
0.7602,1614
0.7657,1608
0.7714,1613
0.7768,1612
0.7825,1608
0.7879,1611
0.7936,1614
0.799,1610
