Experiment: Mar_5_T2_Turb_expt vial 8, Fri Mar  5 18:09:41 2021
0.0046,1627
0.0103,1631
0.0156,1636
0.0213,1634
0.0267,1628
0.0324,1627
0.0378,1632
0.0435,1638
0.0489,1629
0.0546,1627
0.0603,1631
0.0657,1635
0.0714,1635
0.0768,1629
0.0824,1623
0.0878,1632
0.0935,1637
0.0989,1634
0.1046,1628
0.11,1630
0.1157,1636
0.1214,1635
0.1268,1627
0.1325,1629
0.1379,1633
0.1436,1637
0.149,1630
0.1547,1625
0.1601,1631
0.1658,1636
0.1712,1634
0.1769,1626
0.1823,1628
0.1879,1634
0.1936,1637
0.199,1630
0.2047,1625
0.2101,1630
0.2158,1637
0.2212,1635
0.2269,1627
0.2323,1627
0.238,1632
0.2434,1637
0.2491,1634
0.2545,1626
0.2602,1628
0.2656,1635
0.2712,1637
0.2769,1628
0.2823,1627
0.288,1632
0.2934,1637
0.2991,1633
0.3045,1627
0.3102,1629
0.3156,1634
0.3213,1636
0.3267,1631
0.3324,1626
0.3381,1627
0.3435,1635
0.3491,1638
0.3545,1631
0.3602,1625
0.3656,1630
0.3713,1636
0.3767,1634
0.3824,1629
0.3878,1629
0.3935,1637
0.3989,1637
0.4046,1630
0.4103,1628
0.4157,1630
0.4214,1635
0.4268,1634
0.4324,1626
0.4378,1630
0.4435,1635
0.4489,1634
0.4546,1630
0.4603,1627
0.4657,1630
0.4714,1636
0.4768,1635
0.4825,1626
0.4879,1631
0.4936,1635
0.499,1634
0.5046,1628
0.51,1629
0.5157,1634
0.5211,1634
0.5268,1629
0.5325,1630
0.5379,1632
0.5436,1635
0.549,1631
0.5547,1627
0.5601,1630
0.5657,1636
0.5712,1635
0.5769,1626
0.5823,1628
0.588,1634
0.5936,1636
0.599,1631
0.6047,1627
0.6101,1632
0.6158,1637
0.6212,1634
0.6269,1626
0.6324,1630
0.638,1635
0.6435,1636
0.6491,1628
0.6545,1629
0.6602,1635
0.6656,1636
0.6713,1630
0.6768,1626
0.6825,1630
0.6879,1636
0.6936,1635
0.699,1628
0.7047,1629
0.7101,1636
0.7158,1633
0.7212,1628
0.7269,1630
0.7323,1637
0.738,1638
0.7434,1626
0.7491,1624
0.7545,1630
0.7602,1638
0.7657,1636
0.7714,1627
0.7768,1628
0.7825,1632
0.7879,1638
0.7936,1631
0.799,1626
0.8047,1627
0.8101,1633
0.8157,1637
0.8214,1631
0.8268,1626
0.8325,1627
0.8379,1634
0.8436,1636
0.849,1629
0.8547,1629
0.8601,1634
0.8658,1636
0.8712,1631
0.8769,1627
0.8823,1629
0.8879,1637
0.8936,1634
0.899,1629
0.9047,1629
0.9101,1635
0.9158,1639
0.9212,1630
0.9269,1628
0.9323,1630
0.938,1637
0.9434,1634
0.9491,1628
0.9546,1629
0.9601,1635
0.9658,1635
0.9712,1629
0.9769,1629
0.9823,1632
0.988,1637
0.9934,1631
0.9991,1627
1.0045,1631
1.0102,1636
1.0156,1633
1.0213,1629
1.0267,1629
1.0323,1635
1.038,1635
1.0434,1629
1.0489,1626
1.0546,1634
1.06,1640
1.0657,1635
1.0711,1628
1.0768,1625
1.0824,1633
1.0878,1637
1.0935,1631
1.0989,1627
1.1045,1628
1.1102,1637
1.1156,1637
1.1213,1629
1.1268,1627
1.1324,1632
1.1381,1636
1.1435,1636
1.1492,1629
1.1546,1628
1.1602,1632
1.1659,1637
1.1713,1631
1.177,1626
1.1824,1632
1.188,1636
1.1934,1634
1.1991,1626
1.2045,1630
1.2102,1636
1.2158,1635
1.2212,1627
1.2268,1627
1.2325,1636
1.2379,1638
1.2436,1629
1.249,1628
1.2546,1631
1.2603,1638
1.2657,1631
1.2714,1627
1.2768,1629
1.2825,1636
1.2879,1636
1.2936,1628
1.299,1629
1.3047,1634
1.3101,1637
1.3158,1631
1.3212,1628
1.3269,1634
1.3323,1639
1.338,1630
1.3434,1627
1.349,1629
1.3547,1636
1.3601,1635
1.3658,1628
1.3714,1629
1.3768,1635
1.3825,1634
1.3879,1629
1.3936,1629
1.399,1631
1.4047,1636
1.4104,1634
1.4158,1627
1.4212,1628
1.4269,1636
1.4325,1635
1.4379,1629
1.4436,1627
1.449,1633
1.4547,1637
1.4601,1632
1.4658,1627
1.4712,1631
1.4769,1635
1.4825,1636
1.488,1630
1.4934,1627
1.4991,1633
1.5045,1637
1.5102,1632
1.5159,1627
1.5213,1630
1.527,1635
1.5324,1635
1.538,1629
1.5434,1631
1.5491,1635
1.5545,1635
1.5602,1629
1.5657,1629
1.5714,1637
1.5768,1637
1.5825,1628
1.5878,1630
1.5935,1635
1.5989,1636
1.6046,1629
1.6103,1627
1.6157,1634
1.6214,1636
1.6268,1633
1.6325,1625
1.6378,1628
1.6435,1634
1.6492,1636
1.6546,1634
1.6603,1626
1.6657,1627
1.6714,1633
1.6768,1634
1.6825,1628
1.6879,1630
1.6936,1634
1.699,1636
1.7047,1631
1.7101,1629
1.7158,1634
1.7212,1635
1.7268,1633
1.7325,1628
1.738,1632
1.7434,1638
1.7491,1633
1.7545,1627
1.7602,1629
1.7658,1636
1.7712,1636
1.7769,1630
1.7823,1627
1.788,1632
1.7934,1639
1.799,1635
1.8047,1626
1.8101,1630
1.8158,1634
1.8212,1636
1.8269,1630
1.8325,1627
1.8379,1635
1.8436,1638
1.8491,1632
1.8547,1628
1.8601,1630
1.8658,1636
1.8712,1635
1.8769,1630
1.8823,1629
1.888,1636
1.8934,1637
1.8991,1630
1.9045,1625
1.9102,1630
1.9156,1636
1.9213,1636
1.927,1627
1.9324,1628
1.9381,1634
1.9435,1637
1.9492,1631
1.9546,1626
1.9603,1630
1.9657,1636
1.9713,1636
1.9768,1629
1.9824,1628
1.9878,1632
1.9935,1638
1.9989,1634
2.0047,1628
2.0101,1628
2.0157,1633
2.0214,1637
2.0268,1633
2.0325,1626
2.0379,1632
2.0436,1636
2.049,1634
2.0547,1628
2.0601,1625
2.0657,1631
2.0714,1637
2.0768,1635
2.0825,1628
2.0879,1629
2.0936,1633
2.099,1639
2.1047,1631
2.1101,1626
2.1158,1629
2.1214,1636
2.1268,1634
2.1325,1628
2.1379,1628
2.1436,1632
2.149,1637
2.1547,1631
2.1601,1627
2.1658,1632
2.1712,1637
2.1769,1633
2.1823,1627
2.188,1629
2.1934,1636
2.1991,1634
2.2045,1629
2.2102,1628
2.2156,1634
2.2213,1638
2.227,1631
2.2324,1627
2.2381,1631
2.2434,1637
2.2491,1634
2.2545,1627
2.2602,1632
2.2656,1637
2.2713,1631
2.277,1629
2.2824,1632
2.2881,1636
2.2935,1633
2.2992,1629
2.3045,1630
2.3102,1636
2.3156,1634
2.3213,1630
2.3267,1628
2.3324,1636
2.3378,1638
2.3435,1629
2.3489,1627
2.3546,1632
2.3603,1637
2.3657,1633
2.3713,1628
2.3767,1627
2.3824,1635
2.3878,1637
2.3935,1631
2.3992,1627
2.4046,1631
2.4103,1636
2.4157,1634
2.4213,1629
2.4267,1627
2.4324,1635
2.4378,1635
2.4435,1629
2.4492,1627
2.4546,1631
2.4603,1638
2.4657,1634
2.4714,1628
2.4768,1631
2.4825,1636
2.4879,1635
2.4936,1629
2.499,1627
2.5046,1634
2.51,1638
2.5157,1631
2.5214,1626
2.5268,1633
2.5325,1636
2.5379,1632
2.5436,1627
2.549,1629
2.5546,1635
2.5601,1636
2.5658,1629
2.5711,1627
2.5768,1631
2.5825,1636
2.5879,1634
2.5936,1627
2.599,1628
2.6047,1633
2.6101,1635
2.6158,1631
2.6212,1626
2.6267,1628
2.6323,1634
2.638,1636
2.6434,1630
2.6491,1626
2.6545,1630
2.6602,1637
