Experiment: Mar_5_T2_Turb_expt vial 10, Fri Mar  5 18:09:41 2021
0.0046,4064
0.0103,4067
0.0156,4064
0.0213,4067
0.0267,4067
0.0324,4064
0.0378,4067
0.0435,4066
0.0489,4067
0.0546,4066
0.0603,4064
0.0657,4066
0.0714,4066
0.0768,4067
0.0824,4067
0.0878,4068
0.0935,4065
0.0989,4065
0.1046,4064
0.11,4065
0.1157,4066
0.1214,4067
0.1268,4066
0.1325,4064
0.1379,4066
0.1436,4066
0.149,4066
0.1547,4065
0.1601,4067
0.1658,4066
0.1712,4064
0.1769,4065
0.1823,4066
0.1879,4066
0.1936,4066
0.199,4067
0.2047,4067
0.2101,4067
0.2158,4066
0.2212,4065
0.2269,4067
0.2323,4064
0.238,4068
0.2434,4066
0.2491,4066
0.2545,4066
0.2602,4068
0.2656,4067
0.2712,4065
0.2769,4066
0.2823,4068
0.288,4065
0.2934,4066
0.2991,4067
0.3045,4067
0.3102,4067
0.3156,4068
0.3213,4066
0.3267,4065
0.3324,4066
0.3381,4067
0.3435,4066
0.3491,4067
0.3545,4065
0.3602,4066
0.3656,4067
0.3713,4065
0.3767,4067
0.3824,4067
0.3878,4069
0.3935,4067
0.3989,4067
0.4046,4066
0.4103,4065
0.4157,4066
0.4214,4066
0.4268,4066
0.4324,4065
0.4378,4066
0.4435,4069
0.4489,4066
0.4546,4066
0.4603,4066
0.4657,4066
0.4714,4065
0.4768,4065
0.4825,4065
0.4879,4066
0.4936,4067
0.499,4066
0.5046,4067
0.51,4066
0.5157,4064
0.5211,4066
0.5268,4068
0.5325,4064
0.5379,4067
0.5436,4066
0.549,4068
0.5547,4066
0.5601,4067
0.5657,4067
0.5712,4067
0.5769,4067
0.5823,4066
0.588,4067
0.5936,4066
0.599,4067
0.6047,4065
0.6101,4067
0.6158,4068
0.6212,4065
0.6269,4066
0.6324,4066
0.638,4066
0.6435,4066
0.6491,4067
0.6545,4066
0.6602,4067
0.6656,4067
0.6713,4066
0.6768,4066
0.6825,4065
0.6879,4067
0.6936,4065
0.699,4067
0.7047,4066
0.7101,4067
0.7158,4066
0.7212,4068
0.7269,4068
0.7323,4066
0.738,4067
0.7434,4067
0.7491,4068
0.7545,4065
0.7602,4067
0.7657,4067
0.7714,4066
0.7768,4064
0.7825,4066
0.7879,4067
0.7936,4066
0.799,4068
0.8047,4065
0.8101,4066
0.8157,4066
0.8214,4067
0.8268,4066
0.8325,4063
0.8379,4069
0.8436,4066
0.849,4067
0.8547,4066
0.8601,4067
0.8658,4066
0.8712,4067
0.8769,4066
0.8823,4065
0.8879,4065
0.8936,4066
0.899,4065
0.9047,4065
0.9101,4068
0.9158,4066
0.9212,4066
0.9269,4065
0.9323,4066
0.938,4067
0.9434,4067
0.9491,4066
0.9546,4064
0.9601,4067
0.9658,4065
0.9712,4067
0.9769,4068
0.9823,4066
0.988,4069
0.9934,4067
0.9991,4066
1.0045,4065
1.0102,4066
1.0156,4065
1.0213,4067
1.0267,4066
1.0323,4067
1.038,4065
1.0434,4066
1.0489,4066
1.0546,4065
1.06,4067
1.0657,4067
1.0711,4067
1.0768,4066
1.0824,4066
1.0878,4066
1.0935,4066
1.0989,4067
1.1045,4066
1.1102,4067
1.1156,4064
1.1213,4066
1.1268,4065
1.1324,4066
1.1381,4068
1.1435,4064
1.1492,4068
1.1546,4066
1.1602,4067
1.1659,4066
1.1713,4066
1.177,4067
1.1824,4066
1.188,4066
1.1934,4068
1.1991,4068
1.2045,4066
1.2102,4066
1.2158,4066
1.2212,4064
1.2268,4067
1.2325,4067
1.2379,4067
1.2436,4067
1.249,4067
1.2546,4067
1.2603,4065
1.2657,4067
1.2714,4066
1.2768,4068
1.2825,4066
1.2879,4068
1.2936,4066
1.299,4066
1.3047,4064
1.3101,4066
1.3158,4066
1.3212,4066
1.3269,4067
1.3323,4066
1.338,4067
1.3434,4066
1.349,4069
1.3547,4066
1.3601,4067
1.3658,4067
1.3714,4065
1.3768,4067
1.3825,4066
1.3879,4066
1.3936,4066
1.399,4066
1.4047,4066
1.4104,4065
1.4158,4067
1.4212,4067
1.4269,4066
1.4325,4066
1.4379,4067
1.4436,4068
1.449,4066
1.4547,4066
1.4601,4058
1.4658,4065
1.4712,4066
1.4769,4066
1.4825,4066
1.488,4066
1.4934,4066
1.4991,4067
1.5045,4065
1.5102,4065
1.5159,4065
1.5213,4067
1.527,4065
1.5324,4066
1.538,4066
1.5434,4066
1.5491,4065
1.5545,4066
1.5602,4065
1.5657,4065
1.5714,4066
1.5768,4066
1.5825,4067
1.5878,4066
1.5935,4065
1.5989,4067
1.6046,4067
1.6103,4065
1.6157,4066
1.6214,4066
1.6268,4066
1.6325,4064
1.6378,4066
1.6435,4067
1.6492,4066
1.6546,4069
1.6603,4066
1.6657,4066
1.6714,4065
1.6768,4066
1.6825,4068
1.6879,4066
1.6936,4068
1.699,4065
1.7047,4064
1.7101,4068
1.7158,4067
1.7212,4066
1.7268,4067
1.7325,4065
1.738,4067
1.7434,4066
1.7491,4066
1.7545,4065
1.7602,4065
1.7658,4066
1.7712,4065
1.7769,4066
1.7823,4066
1.788,4066
1.7934,4065
1.799,4066
1.8047,4065
1.8101,4065
1.8158,4066
1.8212,4065
1.8269,4067
1.8325,4067
1.8379,4066
1.8436,4068
1.8491,4065
1.8547,4065
1.8601,4066
1.8658,4065
1.8712,4065
1.8769,4065
1.8823,4065
1.888,4066
1.8934,4067
1.8991,4067
1.9045,4064
1.9102,4066
1.9156,4067
1.9213,4067
1.927,4066
1.9324,4065
1.9381,4067
1.9435,4067
1.9492,4064
1.9546,4067
1.9603,4065
1.9657,4066
1.9713,4066
1.9768,4067
1.9824,4064
1.9878,4067
1.9935,4065
1.9989,4067
2.0047,4068
2.0101,4066
2.0157,4067
2.0214,4069
2.0268,4068
2.0325,4065
2.0379,4066
2.0436,4066
2.049,4068
2.0547,4066
2.0601,4064
2.0657,4068
2.0714,4066
2.0768,4067
2.0825,4067
2.0879,4064
2.0936,4067
2.099,4064
2.1047,4067
2.1101,4067
2.1158,4066
2.1214,4064
2.1268,4067
2.1325,4066
2.1379,4066
2.1436,4067
2.149,4066
2.1547,4066
2.1601,4065
2.1658,4065
2.1712,4065
2.1769,4064
2.1823,4065
2.188,4067
2.1934,4066
2.1991,4067
2.2045,4065
2.2102,4066
2.2156,4065
2.2213,4065
2.227,4066
2.2324,4066
2.2381,4066
2.2434,4066
2.2491,4065
2.2545,4067
2.2602,4067
2.2656,4067
2.2713,4066
2.277,4066
2.2824,4065
2.2881,4066
