Experiment: Mar_9_turb2_expt vial 7, Tue Mar  9 17:40:35 2021
0.0017,1621
0.0069,1623
0.0125,1628
0.0179,1628
0.0236,1619
0.029,1622
0.0347,1628
0.0401,1626
0.0458,1622
0.0515,1625
0.0569,1630
0.0625,1625
0.0679,1619
0.0736,1623
0.079,1631
0.0847,1625
0.0901,1620
0.0958,1627
0.1012,1631
0.1069,1625
0.1125,1621
0.1179,1625
0.1236,1627
0.129,1621
0.1347,1619
0.1401,1627
0.1458,1627
0.1512,1620
0.1569,1620
0.1623,1628
0.1679,1628
0.1736,1619
0.179,1625
0.1847,1631
0.1901,1626
0.1958,1621
0.2012,1628
0.2069,1627
0.2123,1622
0.218,1623
