Experiment: Mar_9_turb2_expt vial 10, Tue Mar  9 17:40:35 2021
0.0017,4065
0.0069,4064
0.0125,4066
0.0179,4066
0.0236,4067
0.029,4065
0.0347,4066
0.0401,4067
0.0458,4065
0.0515,4067
0.0569,4065
0.0625,4067
0.0679,4065
0.0736,4065
0.079,4065
0.0847,4065
0.0901,4065
0.0958,4067
0.1012,4066
0.1069,4065
0.1125,4067
0.1179,4065
0.1236,4065
0.129,4066
0.1347,4066
0.1401,4066
0.1458,4066
0.1512,4066
0.1569,4066
0.1623,4067
0.1679,4068
0.1736,4066
0.179,4068
0.1847,4067
0.1901,4065
0.1958,4067
0.2012,4065
0.2069,4067
0.2123,4067
0.218,4065
