Experiment: Mar_9_turb2_expt vial 3, Tue Mar  9 17:40:35 2021
0.0017,1628
0.0069,1628
0.0125,1624
0.0179,1626
0.0236,1627
0.029,1625
0.0347,1628
0.0401,1625
0.0458,1624
0.0515,1627
0.0569,1624
0.0625,1624
0.0679,1629
0.0736,1623
0.079,1625
0.0847,1630
0.0901,1625
0.0958,1626
0.1012,1632
0.1069,1622
0.1125,1626
0.1179,1628
0.1236,1622
0.129,1625
0.1347,1629
0.1401,1622
0.1458,1626
0.1512,1629
0.1569,1623
0.1623,1628
0.1679,1627
0.1736,1623
0.179,1630
0.1847,1629
0.1901,1623
0.1958,1630
0.2012,1629
0.2069,1624
0.2123,1626
0.218,1627
