Experiment: Mar_9_turb2_expt vial 12, Tue Mar  9 17:40:35 2021
0.0017,1614
0.0069,1610
0.0125,1607
0.0179,1612
0.0236,1618
0.029,1616
0.0347,1608
0.0401,1608
0.0458,1614
0.0515,1617
0.0569,1615
0.0625,1609
0.0679,1606
0.0736,1613
0.079,1618
0.0847,1616
0.0901,1607
0.0958,1608
0.1012,1614
0.1069,1617
0.1125,1614
0.1179,1607
0.1236,1606
0.129,1614
0.1347,1617
0.1401,1613
0.1458,1607
0.1512,1609
0.1569,1620
0.1623,1617
0.1679,1611
0.1736,1609
0.179,1611
0.1847,1618
0.1901,1615
0.1958,1609
0.2012,1608
0.2069,1616
0.2123,1617
0.218,1611
