Experiment: Mar_9_turb2_expt vial 6, Tue Mar  9 17:40:35 2021
0.0017,1610
0.0069,1607
0.0125,1599
0.0179,1599
0.0236,1606
0.029,1612
0.0347,1609
0.0401,1601
0.0458,1599
0.0515,1605
0.0569,1612
0.0625,1609
0.0679,1599
0.0736,1598
0.079,1606
0.0847,1612
0.0901,1609
0.0958,1601
0.1012,1602
0.1069,1608
0.1125,1610
0.1179,1604
0.1236,1601
0.129,1603
0.1347,1611
0.1401,1609
0.1458,1603
0.1512,1599
0.1569,1605
0.1623,1611
0.1679,1610
0.1736,1603
0.179,1598
0.1847,1606
0.1901,1613
0.1958,1609
0.2012,1599
0.2069,1601
0.2123,1607
0.218,1614
