Experiment: Mar_9_turb2_expt vial 4, Tue Mar  9 17:40:35 2021
0.0017,1608
0.0069,1613
0.0125,1611
0.0179,1608
0.0236,1611
0.029,1612
0.0347,1606
0.0401,1611
0.0458,1613
0.0515,1608
0.0569,1608
0.0625,1615
0.0679,1607
0.0736,1608
0.079,1615
0.0847,1610
0.0901,1608
0.0958,1615
0.1012,1611
0.1069,1606
0.1125,1613
0.1179,1612
0.1236,1607
0.129,1613
0.1347,1612
0.1401,1609
0.1458,1614
0.1512,1611
0.1569,1612
0.1623,1613
0.1679,1609
0.1736,1613
0.179,1614
0.1847,1610
0.1901,1608
0.1958,1614
0.2012,1611
0.2069,1609
0.2123,1614
0.218,1612
