Experiment: Mar_9_turb2_expt vial 5, Tue Mar  9 17:40:35 2021
0.0017,1612
0.0069,1614
0.0125,1609
0.0179,1613
0.0236,1617
0.029,1608
0.0347,1614
0.0401,1613
0.0458,1611
0.0515,1612
0.0569,1610
0.0625,1614
0.0679,1612
0.0736,1611
0.079,1613
0.0847,1608
0.0901,1613
0.0958,1613
0.1012,1610
0.1069,1616
0.1125,1610
0.1179,1612
0.1236,1612
0.129,1609
0.1347,1612
0.1401,1613
0.1458,1610
0.1512,1613
0.1569,1612
0.1623,1609
0.1679,1613
0.1736,1614
0.179,1611
0.1847,1614
0.1901,1612
0.1958,1611
0.2012,1614
0.2069,1610
0.2123,1613
0.218,1613
