Experiment: Mar_9_turb2_expt vial 13, Tue Mar  9 17:40:35 2021
0.0017,1630
0.0069,1627
0.0125,1620
0.0179,1622
0.0236,1628
0.029,1632
0.0347,1629
0.0401,1621
0.0458,1619
0.0515,1625
0.0569,1632
0.0625,1631
0.0679,1625
0.0736,1618
0.079,1622
0.0847,1629
0.0901,1632
0.0958,1626
0.1012,1620
0.1069,1619
0.1125,1627
0.1179,1631
0.1236,1629
0.129,1622
0.1347,1619
0.1401,1624
0.1458,1633
0.1512,1633
0.1569,1624
0.1623,1618
0.1679,1622
0.1736,1630
0.179,1634
0.1847,1627
0.1901,1619
0.1958,1620
0.2012,1627
0.2069,1632
0.2123,1628
0.218,1622
