Experiment: April_28_Phage_Osmo_expt vial 13, Wed Apr 28 17:10:52 2021
0.0025,0.0
0.0079,-0.00017591452783949357
0.0135,-0.0025837611193677557
0.0192,-0.0025987633692386436
0.0245,-0.0020075889964584204
0.0301,-0.0036463816911987412
0.0358,-0.002037584127276615
0.0411,-0.0029569478992933496
0.0468,-0.002037584127276615
0.0524,-0.0038495871610546017
0.0578,-0.004975902654325792
0.0634,-0.00445628186810848
0.069,-0.006105759697686619
0.0747,-0.0020615658840393847
0.08,-0.007008511007440321
0.0857,-0.006488523403167856
0.0913,-0.0025746411432267524
0.0967,-0.0049495371911766894
0.1023,-0.0053136770840779834
0.1079,-0.003999461054800202
0.1136,-0.0060728974725244855
0.119,-0.0060636620057860635
0.1246,-0.005869217105285207
0.1302,-0.006755312837311955
0.1356,-0.00717212644319698
0.1413,-0.004563926103628213
0.1469,-0.004928005070081398
0.1522,-0.006566973966853351
0.1579,-0.004206043263866255
0.1635,-0.0005439825619508731
0.1689,0.0017276711149815105
0.1746,0.0006288112771128951
0.1802,-0.0014253145147730684
0.1858,-0.002889356361671258
0.1912,-0.0026951776356847756
0.1968,-0.0023037970046787537
0.2024,-0.001755210501907578
0.2079,-0.001058668086009018
0.2135,-0.0017828154900788595
0.2189,-0.002146495052823494
0.2246,-0.004915696616806076
0.2302,-0.001416120704121726
0.2356,-0.003614005221924843
0.2412,-0.005628584060672903
0.2469,-0.004906463184448984
0.2525,-0.006054424745560338
0.2578,-0.005677866556594358
0.2635,-0.006202671892133194
0.2691,-0.0058260947339908165
0.2745,-0.006214999850655711
0.2801,-0.005832257464062018
0.2857,-0.006736802723768254
0.2911,-0.008590075573628841
0.2968,-0.00805248442877371
0.3024,-0.005616255465641762
0.3081,-0.005795269127056524
0.3134,-0.006190340745190037
0.3191,-0.003614005221924843
0.3247,-0.0036047834293589376
0.3301,-0.0034105422094796167
0.3357,-0.0037713640805620563
0.3414,-0.0026921073587174993
0.3467,-0.0017398674226983823
0.3524,-0.00042761725354945046
0.358,-0.0011607295163979514
0.3634,-0.0013639885668007556
0.369,-0.0013455752388604747
0.3747,-7.646061214477973e-05
0.3801,-0.0011392425118803007
0.3858,-0.0004153515345110548
0.3914,-0.002078952034864967
0.3968,-0.0017153081335981035
0.4024,-0.0013148704168575165
0.4078,-0.0016845910873588
0.4134,-0.0026245108485423163
0.4191,-0.002078952034864967
0.4247,-0.00261528566974939
0.4301,-0.004061388672946975
0.4357,-0.0024211229821123337
0.4413,-0.0015212235900927684
0.4467,-0.0009359933475563409
0.4524,-0.0014751407486188195
0.458,-0.0031455573023331795
0.4634,-0.0012995105329958179
0.469,-0.0022115968351796855
0.4747,-0.0023842044926724593
0.4801,-0.0011085298526568033
0.4857,-0.00239035956700806
0.4913,-0.00072968662236228
0.497,-0.0009052748438763136
0.5023,-0.0014536200783240028
0.508,-0.0007266148850151866
0.5133,-0.0010993121690029972
0.519,-0.0003478330867864865
0.5246,-0.0008776111524424479
0.5303,-0.0012595515196321405
0.5356,-0.0025475795576253013
0.5413,-0.0023934368052618282
0.5469,-0.0038486027824569113
0.5523,-0.005708851412665694
0.5579,-0.005171926972584728
0.5635,-0.005897116918309464
0.5692,-0.005505154631446352
0.5746,-0.004743043486815757
0.5802,-0.0049404978513092335
0.5856,-0.0047770068153698
0.5912,-0.004388322033293368
0.5969,-0.005110164966988295
0.6025,-0.004545604640199097
0.6081,-0.0032689174213985095
