Experiment: April_27_Phage_Osmo_expt vial 13, Tue Apr 27 19:11:23 2021
0.0049,28886
0.0106,28871
0.016,28889
0.0216,28897
0.0273,28878
0.0327,28900
0.0383,28893
0.0439,28895
0.0493,28895
0.0548,28885
0.0605,28908
0.066,28882
0.0716,28898
0.077,28895
0.0826,28899
0.0883,28894
0.0939,28898
0.0992,28867
0.1049,28891
0.1105,28903
0.1159,28906
0.1215,28900
0.1272,28899
0.1327,28907
0.1383,28895
0.1437,28898
0.1493,28901
0.155,28897
0.1603,28897
0.166,28901
0.1716,28886
0.1772,28889
0.1827,28872
0.1883,28896
0.1937,28888
0.1994,28894
0.205,28895
0.2104,28893
0.216,28889
0.2216,28887
0.2273,28894
0.2326,28905
0.2382,28894
0.2439,28894
0.2492,28892
0.2549,28883
0.2605,28897
0.2661,28892
0.2714,28895
0.2771,28879
0.2827,28897
0.2883,28892
0.2937,28891
0.2993,28900
0.305,28900
0.3103,28895
0.316,28902
0.3216,28891
0.3272,28903
0.3326,28902
0.3383,28894
0.3439,28905
0.3492,28900
0.3549,28895
0.3605,28893
0.3659,28897
0.3715,28894
0.3772,28895
0.3828,28887
0.3881,28891
0.3938,28892
0.3994,28893
0.405,28889
0.4104,28891
0.416,28900
0.4217,28892
0.427,28899
0.4327,28892
0.4383,28891
0.4437,28904
0.4493,28893
0.4549,28891
0.4606,28895
0.4659,28901
0.4716,28896
0.4772,28895
0.4828,28897
0.4881,28901
0.4938,28893
0.4994,28891
0.5048,28890
0.5105,28894
0.5161,28899
0.5214,28903
0.5271,28900
0.5327,28895
0.5383,28896
0.544,28896
0.5493,28898
0.5549,28893
0.5606,28899
0.566,28886
0.5716,28892
0.5772,28891
0.5826,28896
0.5882,28902
0.5938,28900
0.5995,28897
0.6048,28889
0.6105,28894
0.6161,28893
0.6215,28892
0.6271,28888
0.6327,28883
0.6384,28894
0.6437,28880
0.6494,28884
0.6548,28892
0.6604,28901
0.6661,28896
0.6717,28893
0.6771,28878
0.6827,28899
0.6883,28896
0.6937,28898
0.6994,28893
0.705,28897
0.7106,28893
0.716,28892
0.7216,28899
0.7272,28897
0.7326,28899
0.7382,28903
0.7438,28899
0.7495,28892
0.7548,28896
0.7605,28881
0.7661,28901
0.7715,28896
0.7771,28891
0.7828,28896
0.7881,28895
0.7938,28894
0.7994,28894
0.8048,28899
0.8104,28889
0.8159,28900
0.8216,28897
0.8272,28901
0.8329,28894
0.8382,28892
0.8437,28896
0.8494,28901
0.855,28903
0.8604,28897
0.866,28895
0.8715,28907
0.8772,28900
0.8825,28892
0.8882,28895
0.8938,28899
0.8994,28889
0.905,28893
0.9103,28891
0.916,28896
0.9216,28888
0.9272,28892
0.9328,28900
0.9382,28902
0.9438,28890
0.9495,28894
0.9548,28889
0.9604,28894
0.9661,28893
0.9717,28896
0.9771,28897
0.9827,28891
0.9883,28892
0.9937,28897
0.9993,28900
1.005,28893
1.0104,28903
1.016,28900
1.0216,28896
1.027,28892
1.0326,28902
1.0383,28902
1.0439,28904
1.0493,28899
1.0549,28896
1.0605,28889
1.0659,28906
1.0715,28901
1.0772,28895
1.0828,28895
1.0881,28900
1.0938,28900
1.0994,28897
1.105,28895
1.1104,28845
1.1161,28864
1.1217,28847
1.127,28837
1.1327,28832
1.1383,28846
1.144,28828
1.1493,28824
1.1549,28822
1.1606,28815
1.1659,28811
1.1716,28811
1.1772,28793
1.1826,28792
1.1882,28791
1.1939,28794
1.1995,28783
1.2048,28789
1.2105,28789
1.2161,28784
1.2215,28786
1.2271,28787
1.2328,28791
1.2384,28796
1.2437,28791
1.2494,28795
1.255,28800
1.2604,28796
1.266,28797
1.2717,28802
1.277,28800
1.2827,28799
1.2883,28804
1.2937,28803
1.2993,28796
1.3049,28796
1.3106,28795
1.3159,28799
1.3216,28796
1.3272,28803
1.3328,28795
1.3382,28796
1.3438,28798
1.3494,28793
1.3548,28797
1.3605,28802
1.3661,28800
1.3717,28803
1.3771,28809
1.3827,28805
1.3884,28806
1.3937,28810
1.3994,28816
1.405,28806
1.4104,28808
1.416,28805
1.4216,28801
1.4273,28805
1.4327,28807
1.4383,28803
1.4439,28801
1.4493,28800
1.4549,28796
1.4606,28803
1.4659,28797
1.4716,28797
1.4772,28797
1.4826,28792
1.4882,28795
1.4938,28792
1.4995,28804
1.5049,28809
1.5105,28797
1.5161,28792
1.5215,28799
1.5271,28796
1.5328,28802
1.5381,28798
1.5438,28796
1.5494,28796
1.5548,28802
1.5604,28795
1.5661,28795
1.5717,28801
1.5771,28802
1.5827,28799
1.5883,28807
1.5937,28809
1.5994,28806
1.605,28800
1.6104,28802
1.6161,28803
1.6217,28804
1.627,28805
1.6327,28802
1.6383,28807
1.6437,28800
1.6493,28796
1.655,28798
1.6606,28806
1.666,28799
1.6716,28798
1.6772,28797
1.6826,28801
1.6882,28804
1.6939,28792
1.6992,28787
1.7049,28795
1.7105,28789
1.7161,28795
1.7215,28798
1.7272,28805
1.7328,28806
1.7382,28802
1.7438,28798
1.7494,28792
1.7551,28798
1.7604,28797
1.7661,28798
1.7717,28804
1.777,28804
1.7827,28800
1.7884,28804
1.7937,28805
1.7993,28801
1.805,28800
1.8103,28808
1.816,28797
1.8216,28796
1.8272,28796
1.8326,28791
1.8382,28795
1.8439,28802
1.8495,28797
1.8549,28794
1.8605,28803
1.8659,28805
1.8715,28804
1.8771,28799
1.8828,28804
1.8884,28806
1.8938,28798
1.8994,28803
1.9048,28801
1.9104,28807
1.9161,28797
1.9217,28801
1.9271,28806
1.9327,28805
1.9384,28795
1.9437,28805
1.9494,28809
1.955,28805
1.9604,28808
1.966,28810
1.9717,28806
1.977,28805
1.9827,28814
1.9883,28807
1.9939,28807
1.9993,28820
2.005,28805
2.0103,28819
2.016,28826
2.0216,28815
2.0273,28812
2.0327,28805
2.0383,28809
2.0439,28807
2.0493,28808
2.0549,28808
2.0606,28810
2.0659,28815
2.0716,28823
2.0772,28822
2.0825,28824
2.0882,28827
2.0938,28832
2.0994,28830
2.1051,28833
2.1104,28841
2.1161,28845
2.1217,28844
2.1271,28843
2.1327,28849
2.1383,28841
2.1437,28836
2.1493,28844
2.155,28843
2.1606,28845
2.166,28841
2.1717,28837
2.177,28850
2.1826,28852
2.1883,28842
2.1939,28842
2.1993,28847
2.2049,28842
2.2105,28848
2.2159,28843
2.2216,28851
2.2272,28849
2.2328,28845
2.2382,28838
2.2438,28841
2.2495,28847
2.2548,28852
2.2604,28852
2.2661,28846
2.2717,28845
2.2771,28841
2.2827,28847
2.2884,28848
2.2937,28841
2.2994,28841
2.305,28839
2.3104,28840
2.316,28842
2.3216,28841
2.3273,28842
2.3326,28842
2.3383,28842
2.3439,28850
2.3493,28847
2.3549,28848
2.3605,28846
2.3659,28848
2.3715,28855
2.3772,28852
2.3828,28846
2.3882,28856
2.3937,28851
2.3994,28849
2.405,28855
2.4104,28844
2.416,28841
2.4215,28841
2.4272,28834
2.4328,28837
2.4381,28839
2.4438,28828
2.4493,28846
2.455,28847
2.4606,28847
2.466,28844
2.4716,28844
2.4771,28844
2.4828,28841
2.4881,28837
2.4938,28823
2.4994,28835
2.505,28841
2.5106,28839
2.516,28832
2.5216,28835
2.5273,28839
2.5326,28834
2.5383,28831
2.5439,28837
2.5493,28838
2.5549,28838
2.5605,28838
2.5662,28847
2.5715,28835
2.5772,28840
2.5828,28838
2.5881,28839
2.5938,28845
2.5994,28843
2.6051,28842
2.6105,28843
2.6161,28847
2.6217,28843
2.6271,28844
2.6327,28837
2.6384,28840
2.6437,28850
2.6493,28851
2.655,28844
2.6603,28845
2.666,28845
2.6716,28847
2.6773,28844
2.6826,28849
2.6883,28854
2.6939,28854
2.6993,28851
2.7049,28852
2.7105,28857
2.7159,28852
2.7215,28847
2.7272,28848
2.7328,28852
2.7381,28844
2.7438,28846
2.7494,28840
2.7548,28844
2.7604,28852
2.7661,28845
2.7717,28852
2.7771,28839
2.7827,28844
2.7883,28842
2.7937,28850
2.7993,28843
2.805,28841
2.8106,28848
2.816,28846
2.8216,28846
2.8272,28842
2.8326,28848
2.8382,28854
2.8439,28850
2.8495,28856
2.8549,28855
2.8605,28856
2.8661,28854
2.8715,28858
2.8771,28857
2.8828,28854
2.8884,28855
2.8938,28857
2.8994,28869
2.905,28857
2.9104,28844
2.9161,28852
2.9217,28842
2.9271,28851
2.9327,28859
2.9383,28853
2.9437,28857
2.9493,28858
2.955,28860
2.9606,28860
2.9659,28861
2.9716,28858
2.9772,28858
2.9828,28859
2.9882,28853
2.9938,28860
2.9995,28855
3.0049,28855
3.0105,28864
3.0159,28863
3.0215,28857
3.0272,28849
3.0328,28856
3.0382,28862
3.0438,28858
3.0494,28858
3.0548,28856
3.0605,28857
3.0661,28860
3.0717,28864
3.0771,28860
3.0827,28842
3.0883,28860
3.0937,28858
3.0993,28861
3.105,28859
3.1106,28868
3.116,28868
3.1216,28860
3.1273,28856
3.1326,28852
3.1383,28853
3.1439,28852
3.1493,28853
3.1549,28852
3.1606,28849
3.1662,28843
3.1716,28853
3.1772,28847
3.1829,28851
3.1882,28852
3.1939,28856
3.1995,28852
3.2049,28851
3.2105,28851
3.2161,28843
3.2215,28847
3.2271,28841
3.2328,28839
3.2384,28844
3.2438,28843
3.2494,28846
3.2551,28842
3.2604,28841
3.2661,28847
3.2717,28854
3.2771,28853
3.2828,28851
3.2884,28843
3.2938,28849
3.2994,28847
3.305,28861
3.3104,28854
3.316,28853
3.3217,28850
3.3273,28850
3.3327,28859
3.3383,28855
3.344,28857
3.3493,28859
3.3549,28862
3.3606,28863
3.3659,28854
3.3716,28856
3.3772,28862
3.3829,28854
3.3882,28855
3.3939,28848
3.3995,28862
3.4048,28857
3.4105,28863
3.4161,28863
3.4218,28872
3.4271,28869
3.4328,28860
3.4384,28860
3.4438,28875
3.4494,28874
3.4551,28870
3.4604,28867
3.4661,28872
3.4717,28882
3.4771,28865
3.4827,28871
3.4883,28875
3.494,28875
3.4993,28849
3.505,28863
3.5106,28863
3.516,28862
3.5216,28859
3.5272,28863
3.5329,28869
3.5382,28871
3.5439,28859
3.5495,28852
3.5549,28860
3.5605,28863
3.5662,28869
3.5715,28867
3.5772,28871
3.5828,28867
3.5885,28871
3.5938,28866
3.5995,28868
3.6051,28866
3.6105,28872
3.6161,28868
3.6217,28866
3.6271,28867
3.6327,28870
3.6384,28863
3.6438,28869
3.6494,28860
3.655,28861
3.6607,28859
3.666,28849
3.6717,28862
3.6773,28855
3.6827,28850
3.6883,28851
3.6939,28846
3.6993,28852
3.705,28855
3.7106,28855
3.716,28857
3.7216,28854
3.7272,28855
3.7329,28853
3.7382,28856
3.7439,28860
3.7495,28850
3.7549,28850
3.7605,28847
3.7662,28843
3.7715,28837
3.7771,28839
3.7828,28842
3.7884,28832
3.7938,28827
3.7994,28831
3.8051,28828
3.8104,28833
3.8161,28825
3.8217,28830
3.8273,28839
3.8327,28841
3.8383,28832
3.844,28841
3.8493,28843
3.855,28836
3.8606,28846
3.8662,28852
3.8716,28851
3.8772,28848
3.8829,28843
3.8882,28845
3.8939,28852
3.8995,28850
3.9049,28845
3.9105,28850
3.916,28847
3.9216,28844
3.9273,28837
3.9329,28843
3.9383,28838
3.9438,28834
3.9494,28836
3.9551,28842
3.9607,28834
3.966,28826
3.9716,28835
3.9772,28841
3.9829,28838
3.9882,28842
3.9939,28830
3.9994,28836
4.0051,28838
4.0107,28849
4.0161,28841
4.0217,28841
4.0272,28836
4.0329,28841
4.0382,28840
4.0439,28843
4.0495,28833
4.0549,28834
4.0605,28836
4.0662,28835
4.0715,28837
4.0772,28829
4.0828,28837
4.0885,28832
4.0938,28832
4.0995,28843
4.1051,28835
4.1105,28835
4.1161,28836
4.1217,28838
4.1274,28835
4.1327,28834
4.1384,28825
4.144,28827
4.1493,28828
4.155,28834
4.1606,28844
4.1663,28836
4.1716,28846
4.1773,28842
4.1827,28844
4.1883,28846
4.1939,28847
4.1996,28844
4.205,28844
4.2106,28842
4.2162,28835
4.2216,28829
4.2272,28833
4.2329,28835
4.2383,28833
4.2439,28837
4.2496,28830
4.2549,28835
4.2606,28837
4.2662,28833
4.2718,28841
4.2772,28844
4.2828,28835
4.2885,28837
4.2938,28846
4.2995,28843
4.3051,28841
4.3107,28842
4.3161,28843
4.3217,28842
4.3274,28844
4.3327,28841
4.3384,28845
4.344,28836
4.3494,28837
4.355,28825
4.3607,28837
4.366,28841
4.3717,28841
4.3773,28836
4.383,28846
4.3883,28835
4.3939,28827
4.3996,28829
4.405,28833
4.4106,28829
4.4163,28822
4.4216,28818
4.4273,28822
4.4329,28819
4.4383,28820
4.4439,28820
4.4495,28831
