Experiment: April_27_Phage_Osmo_expt vial 6, Tue Apr 27 19:11:23 2021
0.0049,28311
0.0106,28285
0.016,28266
0.0216,28255
0.0273,28288
0.0327,28290
0.0383,28307
0.0439,28311
0.0493,28312
0.0548,28310
0.0605,28328
0.066,28311
0.0716,28311
0.077,28263
0.0826,28292
0.0883,28316
0.0939,28335
0.0992,28285
0.1049,28320
0.1105,28310
0.1159,28325
0.1215,28314
0.1272,28338
0.1327,28333
0.1383,28316
0.1437,28332
0.1493,28336
0.155,28344
0.1603,28318
0.166,28334
0.1716,28328
0.1772,28332
0.1827,28328
0.1883,28324
0.1937,28335
0.1994,28310
0.205,28317
0.2104,28307
0.216,28346
0.2216,28344
0.2273,28338
0.2326,28337
0.2382,28328
0.2439,28312
0.2492,28328
0.2549,28325
0.2605,28319
0.2661,28312
0.2714,28313
0.2771,28314
0.2827,28326
0.2883,28323
0.2937,28316
0.2993,28311
0.305,28327
0.3103,28328
0.316,28342
0.3216,28324
0.3272,28325
0.3326,28321
0.3383,28339
0.3439,28315
0.3492,28333
0.3549,28337
0.3605,28346
0.3659,28320
0.3715,28310
0.3772,28307
0.3828,28320
0.3881,28344
0.3938,28330
0.3994,28317
0.405,28323
0.4104,28325
0.416,28322
0.4217,28323
0.427,28306
0.4327,28329
0.4383,28312
0.4437,28328
0.4493,28332
0.4549,28330
0.4606,28345
0.4659,28344
0.4716,28340
0.4772,28334
0.4828,28337
0.4881,28334
0.4938,28327
0.4994,28341
0.5048,28329
0.5105,28339
0.5161,28337
0.5214,28341
0.5271,28326
0.5327,28316
0.5383,28304
0.544,28312
0.5493,28305
0.5549,28316
0.5606,28324
0.566,28330
0.5716,28335
0.5772,28334
0.5826,28346
0.5882,28342
0.5938,28347
0.5995,28346
0.6048,28342
0.6105,28349
0.6161,28341
0.6215,28330
0.6271,28343
0.6327,28332
0.6384,28330
0.6437,28326
0.6494,28322
0.6548,28327
0.6604,28342
0.6661,28325
0.6717,28319
0.6771,28335
0.6827,28331
0.6883,28331
0.6937,28330
0.6994,28326
0.705,28315
0.7106,28316
0.716,28318
0.7216,28331
0.7272,28328
0.7326,28315
0.7382,28337
0.7438,28332
0.7495,28337
0.7548,28338
0.7605,28321
0.7661,28329
0.7715,28314
0.7771,28335
0.7828,28339
0.7881,28349
0.7938,28326
0.7994,28330
0.8048,28328
0.8104,28337
0.8159,28340
0.8216,28327
0.8272,28342
0.8329,28330
0.8382,28325
0.8437,28323
0.8494,28322
0.855,28334
0.8604,28328
0.866,28310
0.8715,28330
0.8772,28326
0.8825,28331
0.8882,28318
0.8938,28326
0.8994,28327
0.905,28337
0.9103,28332
0.916,28344
0.9216,28330
0.9272,28327
0.9328,28334
0.9382,28334
0.9438,28319
0.9495,28329
0.9548,28333
0.9604,28320
0.9661,28327
0.9717,28333
0.9771,28316
0.9827,28322
0.9883,28333
0.9937,28324
0.9993,28326
1.005,28336
1.0104,28338
1.016,28340
1.0216,28334
1.027,28327
1.0326,28320
1.0383,28335
1.0439,28335
1.0493,28322
1.0549,28330
1.0605,28330
1.0659,28332
1.0715,28318
1.0772,28316
1.0828,28317
1.0881,28321
1.0938,28326
1.0994,28335
1.105,28337
1.1104,28334
1.1161,28340
1.1217,28346
1.127,28344
1.1327,28338
1.1383,28337
1.144,28332
1.1493,28336
1.1549,28334
1.1606,28340
1.1659,28333
1.1716,28333
1.1772,28339
1.1826,28338
1.1882,28334
1.1939,28329
1.1995,28326
1.2048,28328
1.2105,28328
1.2161,28328
1.2215,28342
1.2271,28332
1.2328,28333
1.2384,28334
1.2437,28322
1.2494,28322
1.255,28335
1.2604,28328
1.266,28329
1.2717,28327
1.277,28321
1.2827,28316
1.2883,28320
1.2937,28319
1.2993,28324
1.3049,28319
1.3106,28329
1.3159,28313
1.3216,28327
1.3272,28333
1.3328,28327
1.3382,28322
1.3438,28328
1.3494,28315
1.3548,28318
1.3605,28317
1.3661,28322
1.3717,28314
1.3771,28318
1.3827,28326
1.3884,28316
1.3937,28322
1.3994,28304
1.405,28315
1.4104,28310
1.416,28307
1.4216,28314
1.4273,28318
1.4327,28328
1.4383,28318
1.4439,28313
1.4493,28312
1.4549,28318
1.4606,28316
1.4659,28319
1.4716,28306
1.4772,28312
1.4826,28310
1.4882,28332
1.4938,28329
1.4995,28322
1.5049,28319
1.5105,28326
1.5161,28321
1.5215,28323
1.5271,28307
1.5328,28309
1.5381,28327
1.5438,28318
1.5494,28313
1.5548,28321
1.5604,28320
1.5661,28320
1.5717,28324
1.5771,28318
1.5827,28325
1.5883,28311
1.5937,28317
1.5994,28312
1.605,28317
1.6104,28319
1.6161,28321
1.6217,28340
1.627,28336
1.6327,28319
1.6383,28316
1.6437,28325
1.6493,28316
1.655,28318
1.6606,28315
1.666,28319
1.6716,28319
1.6772,28322
1.6826,28330
1.6882,28330
1.6939,28335
1.6992,28315
1.7049,28325
1.7105,28327
1.7161,28325
1.7215,28335
1.7272,28335
1.7328,28335
1.7382,28330
1.7438,28323
1.7494,28328
1.7551,28319
1.7604,28317
1.7661,28315
1.7717,28315
1.777,28313
1.7827,28313
1.7884,28317
1.7937,28313
1.7993,28321
1.805,28317
1.8103,28320
1.816,28325
1.8216,28315
1.8272,28323
1.8326,28326
1.8382,28328
1.8439,28329
1.8495,28327
1.8549,28326
1.8605,28327
1.8659,28320
1.8715,28317
1.8771,28328
1.8828,28333
1.8884,28325
1.8938,28318
1.8994,28331
1.9048,28317
1.9104,28327
1.9161,28336
1.9217,28322
1.9271,28323
1.9327,28322
1.9384,28316
1.9437,28327
1.9494,28331
1.955,28321
1.9604,28326
1.966,28316
1.9717,28325
1.977,28316
1.9827,28331
1.9883,28319
1.9939,28325
1.9993,28322
2.005,28312
2.0103,28320
2.016,28320
2.0216,28316
2.0273,28325
2.0327,28318
2.0383,28322
2.0439,28331
2.0493,28339
2.0549,28329
2.0606,28328
2.0659,28321
2.0716,28330
2.0772,28326
2.0825,28317
2.0882,28318
2.0938,28317
2.0994,28328
2.1051,28330
2.1104,28324
2.1161,28316
2.1217,28309
2.1271,28329
2.1327,28322
2.1383,28326
2.1437,28322
2.1493,28330
2.155,28326
2.1606,28327
2.166,28320
2.1717,28327
2.177,28335
2.1826,28327
2.1883,28333
2.1939,28321
2.1993,28313
2.2049,28310
2.2105,28314
2.2159,28326
2.2216,28323
2.2272,28313
2.2328,28306
2.2382,28311
2.2438,28335
2.2495,28334
2.2548,28327
2.2604,28325
2.2661,28333
2.2717,28330
2.2771,28316
2.2827,28313
2.2884,28328
2.2937,28325
2.2994,28329
2.305,28326
2.3104,28321
2.316,28330
2.3216,28331
2.3273,28329
2.3326,28324
2.3383,28321
2.3439,28325
2.3493,28322
2.3549,28335
2.3605,28338
2.3659,28329
2.3715,28342
2.3772,28340
2.3828,28335
2.3882,28332
2.3937,28334
2.3994,28334
2.405,28340
2.4104,28341
2.416,28337
2.4215,28340
2.4272,28348
2.4328,28329
2.4381,28336
2.4438,28333
2.4493,28344
2.455,28353
2.4606,28359
2.466,28359
2.4716,28350
2.4771,28335
2.4828,28350
2.4881,28344
2.4938,28340
2.4994,28326
2.505,28349
2.5106,28359
2.516,28356
2.5216,28347
2.5273,28344
2.5326,28334
2.5383,28345
2.5439,28353
2.5493,28346
2.5549,28353
2.5605,28349
2.5662,28351
2.5715,28357
2.5772,28347
2.5828,28355
2.5881,28353
2.5938,28356
2.5994,28356
2.6051,28360
2.6105,28351
2.6161,28360
2.6217,28355
2.6271,28355
2.6327,28352
2.6384,28359
2.6437,28356
2.6493,28368
2.655,28355
2.6603,28344
2.666,28359
2.6716,28355
2.6773,28341
2.6826,28351
2.6883,28357
2.6939,28359
2.6993,28331
2.7049,28354
2.7105,28357
2.7159,28350
2.7215,28355
2.7272,28363
2.7328,28360
2.7381,28359
2.7438,28354
2.7494,28358
2.7548,28364
2.7604,28352
2.7661,28345
2.7717,28357
2.7771,28364
2.7827,28353
2.7883,28348
2.7937,28340
2.7993,28340
2.805,28342
2.8106,28339
2.816,28346
2.8216,28355
2.8272,28353
2.8326,28347
2.8382,28367
2.8439,28359
2.8495,28363
2.8549,28371
2.8605,28365
2.8661,28366
2.8715,28365
2.8771,28361
2.8828,28370
2.8884,28359
2.8938,28363
2.8994,28371
2.905,28345
2.9104,28363
2.9161,28367
2.9217,28370
2.9271,28347
2.9327,28363
2.9383,28367
2.9437,28377
2.9493,28370
2.955,28379
2.9606,28370
2.9659,28376
2.9716,28368
2.9772,28369
2.9828,28370
2.9882,28379
2.9938,28357
2.9995,28366
3.0049,28385
3.0105,28378
3.0159,28377
3.0215,28370
3.0272,28367
3.0328,28369
3.0382,28374
3.0438,28367
3.0494,28368
3.0548,28367
3.0605,28371
3.0661,28370
3.0717,28369
3.0771,28369
3.0827,28368
3.0883,28372
3.0937,28368
3.0993,28363
3.105,28371
3.1106,28365
3.116,28368
3.1216,28373
3.1273,28374
3.1326,28375
3.1383,28370
3.1439,28373
3.1493,28373
3.1549,28376
3.1606,28366
3.1662,28366
3.1716,28371
3.1772,28373
3.1829,28363
3.1882,28368
3.1939,28369
3.1995,28365
3.2049,28371
3.2105,28368
3.2161,28369
3.2215,28359
3.2271,28357
3.2328,28370
3.2384,28358
3.2438,28361
3.2494,28366
3.2551,28363
3.2604,28362
3.2661,28367
3.2717,28361
3.2771,28357
3.2828,28356
3.2884,28359
3.2938,28365
3.2994,28364
3.305,28370
3.3104,28369
3.316,28366
3.3217,28365
3.3273,28359
3.3327,28359
3.3383,28358
3.344,28364
3.3493,28364
3.3549,28371
3.3606,28374
3.3659,28368
3.3716,28362
3.3772,28372
3.3829,28369
3.3882,28364
3.3939,28376
3.3995,28367
3.4048,28368
3.4105,28365
3.4161,28370
3.4218,28378
3.4271,28372
3.4328,28359
3.4384,28370
3.4438,28368
3.4494,28368
3.4551,28367
3.4604,28365
3.4661,28370
3.4717,28365
3.4771,28370
3.4827,28369
3.4883,28375
3.494,28377
3.4993,28371
3.505,28372
3.5106,28371
3.516,28370
3.5216,28370
3.5272,28376
3.5329,28367
3.5382,28373
3.5439,28365
3.5495,28374
3.5549,28370
3.5605,28371
3.5662,28370
3.5715,28377
3.5772,28372
3.5828,28367
3.5885,28367
3.5938,28375
3.5995,28368
3.6051,28366
3.6105,28369
3.6161,28368
3.6217,28361
3.6271,28366
3.6327,28369
3.6384,28368
3.6438,28372
3.6494,28373
3.655,28370
3.6607,28373
3.666,28376
3.6717,28373
3.6773,28382
3.6827,28372
3.6883,28377
3.6939,28377
3.6993,28377
3.705,28366
3.7106,28368
3.716,28364
3.7216,28370
3.7272,28366
3.7329,28358
3.7382,28361
3.7439,28361
3.7495,28360
3.7549,28359
3.7605,28364
3.7662,28353
3.7715,28361
3.7771,28362
3.7828,28369
3.7884,28363
3.7938,28351
3.7994,28358
3.8051,28352
3.8104,28355
3.8161,28361
3.8217,28363
3.8273,28365
3.8327,28361
3.8383,28362
3.844,28363
3.8493,28362
3.855,28352
3.8606,28366
3.8662,28366
3.8716,28365
3.8772,28367
3.8829,28364
3.8882,28358
3.8939,28359
3.8995,28368
3.9049,28362
3.9105,28371
3.916,28370
3.9216,28368
3.9273,28361
3.9329,28366
3.9383,28359
3.9438,28364
3.9494,28362
3.9551,28353
3.9607,28358
3.966,28346
3.9716,28351
3.9772,28356
3.9829,28354
3.9882,28348
3.9939,28363
3.9994,28344
4.0051,28346
4.0107,28349
4.0161,28336
4.0217,28345
4.0272,28350
4.0329,28337
4.0382,28336
4.0439,28327
4.0495,28336
4.0549,28340
4.0605,28341
4.0662,28342
4.0715,28341
4.0772,28353
4.0828,28354
4.0885,28342
4.0938,28353
4.0995,28355
4.1051,28353
4.1105,28347
4.1161,28345
4.1217,28339
4.1274,28339
4.1327,28345
4.1384,28338
4.144,28332
4.1493,28340
4.155,28352
4.1606,28347
4.1663,28354
4.1716,28356
4.1773,28347
4.1827,28347
4.1883,28349
4.1939,28341
4.1996,28345
4.205,28336
4.2106,28341
4.2162,28343
4.2216,28346
4.2272,28334
4.2329,28345
4.2383,28348
4.2439,28348
4.2496,28343
4.2549,28346
4.2606,28352
4.2662,28345
4.2718,28344
4.2772,28348
4.2828,28343
4.2885,28344
4.2938,28358
4.2995,28354
4.3051,28356
4.3107,28351
4.3161,28349
4.3217,28350
4.3274,28337
4.3327,28348
4.3384,28347
4.344,28347
4.3494,28339
4.355,28348
4.3607,28343
4.366,28343
4.3717,28350
4.3773,28351
4.383,28350
4.3883,28352
4.3939,28336
4.3996,28321
4.405,28333
4.4106,28338
4.4163,28338
4.4216,28347
4.4273,28332
4.4329,28347
4.4383,28339
4.4439,28346
4.4495,28356
4.4549,28344
4.4605,28341
4.4662,28337
4.4718,28342
4.4772,28351
4.4828,28333
4.4884,28330
4.4938,28330
4.4994,28343
4.5051,28318
4.5107,28322
4.5161,28317
4.5217,28329
4.5274,28335
4.5327,28342
4.5384,28329
4.544,28334
4.5494,28339
4.555,28326
4.5607,28342
4.566,28345
4.5717,28343
4.5773,28348
4.5829,28348
4.5883,28346
4.5939,28341
4.5996,28344
4.6052,28329
4.6106,28338
4.6162,28349
4.6218,28356
4.6272,28346
4.6328,28351
