Experiment: April_27_Phage_Osmo_expt vial 5, Tue Apr 27 19:11:23 2021
0.0049,27979
0.0106,27979
0.016,27967
0.0216,27988
0.0273,28012
0.0327,28000
0.0383,28000
0.0439,27970
0.0493,28016
0.0548,27983
0.0605,28002
0.066,27990
0.0716,27988
0.077,27983
0.0826,27998
0.0883,27955
0.0939,27981
0.0992,27992
0.1049,27999
0.1105,27993
0.1159,27987
0.1215,27985
0.1272,28009
0.1327,28003
0.1383,27973
0.1437,27999
0.1493,27996
0.155,27992
0.1603,27997
0.166,28003
0.1716,27988
0.1772,28013
0.1827,28003
0.1883,28011
0.1937,28003
0.1994,28003
0.205,27999
0.2104,28002
0.216,28006
0.2216,28005
0.2273,28001
0.2326,28013
0.2382,27996
0.2439,28012
0.2492,28002
0.2549,28009
0.2605,28003
0.2661,27995
0.2714,27971
0.2771,27997
0.2827,27998
0.2883,27997
0.2937,27997
0.2993,27990
0.305,27990
0.3103,27989
0.316,27999
0.3216,27989
0.3272,27984
0.3326,27990
0.3383,27989
0.3439,27994
0.3492,28000
0.3549,28008
0.3605,28012
0.3659,27987
0.3715,27998
0.3772,28005
0.3828,27999
0.3881,28003
0.3938,27987
0.3994,27990
0.405,27999
0.4104,27995
0.416,28004
0.4217,28002
0.427,27998
0.4327,28000
0.4383,27995
0.4437,27999
0.4493,27999
0.4549,27999
0.4606,28001
0.4659,28011
0.4716,28014
0.4772,28002
0.4828,28001
0.4881,27999
0.4938,27995
0.4994,27998
0.5048,27994
0.5105,27995
0.5161,27991
0.5214,28004
0.5271,28002
0.5327,28000
0.5383,27998
0.544,28007
0.5493,28012
0.5549,28001
0.5606,27998
0.566,28003
0.5716,28005
0.5772,28000
0.5826,28000
0.5882,27999
0.5938,28015
0.5995,28001
0.6048,27998
0.6105,28009
0.6161,27999
0.6215,27988
0.6271,28007
0.6327,27998
0.6384,27993
0.6437,28000
0.6494,27987
0.6548,27994
0.6604,27999
0.6661,27996
0.6717,27995
0.6771,28004
0.6827,28000
0.6883,28005
0.6937,28003
0.6994,28007
0.705,27994
0.7106,27983
0.716,27992
0.7216,27999
0.7272,27992
0.7326,27995
0.7382,27997
0.7438,27991
0.7495,27997
0.7548,27980
0.7605,27989
0.7661,27996
0.7715,27984
0.7771,28000
0.7828,28002
0.7881,28005
0.7938,27992
0.7994,27983
0.8048,27997
0.8104,28000
0.8159,27993
0.8216,27981
0.8272,27997
0.8329,27992
0.8382,27994
0.8437,27986
0.8494,27990
0.855,28000
0.8604,27999
0.866,27993
0.8715,28006
0.8772,27999
0.8825,28004
0.8882,27993
0.8938,27999
0.8994,27992
0.905,28001
0.9103,28005
0.916,28010
0.9216,28001
0.9272,28000
0.9328,28005
0.9382,27999
0.9438,27992
0.9495,28000
0.9548,27993
0.9604,28002
0.9661,27998
0.9717,27990
0.9771,27992
0.9827,27994
0.9883,27992
0.9937,27994
0.9993,28000
1.005,27986
1.0104,27992
1.016,28001
1.0216,27996
1.027,28006
1.0326,28004
1.0383,28001
1.0439,28007
1.0493,28006
1.0549,27994
1.0605,27994
1.0659,28005
1.0715,27988
1.0772,27994
1.0828,27994
1.0881,27992
1.0938,27996
1.0994,27997
1.105,27996
1.1104,27989
1.1161,28003
1.1217,28001
1.127,28005
1.1327,28003
1.1383,28001
1.144,27999
1.1493,27999
1.1549,27997
1.1606,27990
1.1659,27990
1.1716,27990
1.1772,27993
1.1826,27990
1.1882,27984
1.1939,27979
1.1995,27980
1.2048,27970
1.2105,27984
1.2161,27985
1.2215,27982
1.2271,27982
1.2328,27971
1.2384,27970
1.2437,27962
1.2494,27959
1.255,27964
1.2604,27960
1.266,27968
1.2717,27972
1.277,27966
1.2827,27956
1.2883,27956
1.2937,27960
1.2993,27965
1.3049,27965
1.3106,27965
1.3159,27956
1.3216,27956
1.3272,27967
1.3328,27960
1.3382,27951
1.3438,27965
1.3494,27963
1.3548,27962
1.3605,27966
1.3661,27963
1.3717,27959
1.3771,27962
1.3827,27961
1.3884,27958
1.3937,27969
1.3994,27967
1.405,27966
1.4104,27957
1.416,27962
1.4216,27964
1.4273,27963
1.4327,27958
1.4383,27967
1.4439,27966
1.4493,27958
1.4549,27961
1.4606,27968
1.4659,27971
1.4716,27970
1.4772,27964
1.4826,27966
1.4882,27968
1.4938,27973
1.4995,27972
1.5049,27977
1.5105,27972
1.5161,27965
1.5215,27970
1.5271,27975
1.5328,27971
1.5381,27968
1.5438,27970
1.5494,27970
1.5548,27974
1.5604,27959
1.5661,27966
1.5717,27974
1.5771,27971
1.5827,27974
1.5883,27968
1.5937,27971
1.5994,27973
1.605,27972
1.6104,27966
1.6161,27970
1.6217,27974
1.627,27972
1.6327,27958
1.6383,27973
1.6437,27967
1.6493,27966
1.655,27971
1.6606,27974
1.666,27965
1.6716,27976
1.6772,27970
1.6826,27972
1.6882,27976
1.6939,27975
1.6992,27973
1.7049,27970
1.7105,27975
1.7161,27974
1.7215,27970
1.7272,27970
1.7328,27978
1.7382,27980
1.7438,27974
1.7494,27977
1.7551,27964
1.7604,27964
1.7661,27976
1.7717,27969
1.777,27971
1.7827,27980
1.7884,27971
1.7937,27978
1.7993,27979
1.805,27974
1.8103,27969
1.816,27978
1.8216,27969
1.8272,27969
1.8326,27970
1.8382,27975
1.8439,27969
1.8495,27974
1.8549,27967
1.8605,27970
1.8659,27969
1.8715,27971
1.8771,27963
1.8828,27972
1.8884,27976
1.8938,27971
1.8994,27978
1.9048,27967
1.9104,27972
1.9161,27969
1.9217,27970
1.9271,27981
1.9327,27969
1.9384,27963
1.9437,27975
1.9494,27969
1.955,27968
1.9604,27964
1.966,27966
1.9717,27973
1.977,27965
1.9827,27970
1.9883,27967
1.9939,27965
1.9993,27976
2.005,27970
2.0103,27967
2.016,27960
2.0216,27967
2.0273,27969
2.0327,27967
2.0383,27963
2.0439,27970
2.0493,27975
2.0549,27972
2.0606,27967
2.0659,27965
2.0716,27971
2.0772,27974
2.0825,27964
2.0882,27976
2.0938,27978
2.0994,27965
2.1051,27968
2.1104,27969
2.1161,27960
2.1217,27963
2.1271,27968
2.1327,27976
2.1383,27978
2.1437,27970
2.1493,27979
2.155,27977
2.1606,27982
2.166,27979
2.1717,27983
2.177,27984
2.1826,27982
2.1883,27982
2.1939,27977
2.1993,27982
2.2049,27974
2.2105,27978
2.2159,27973
2.2216,27979
2.2272,27977
2.2328,27976
2.2382,27973
2.2438,27977
2.2495,27978
2.2548,27979
2.2604,27970
2.2661,27979
2.2717,27974
2.2771,27978
2.2827,27971
2.2884,27973
2.2937,27971
2.2994,27974
2.305,27974
2.3104,27972
2.316,27980
2.3216,27973
2.3273,27974
2.3326,27979
2.3383,27982
2.3439,27977
2.3493,27977
2.3549,27975
2.3605,27971
2.3659,27978
2.3715,27983
2.3772,27972
2.3828,27969
2.3882,27975
2.3937,27982
2.3994,27977
2.405,27980
2.4104,27986
2.416,27973
2.4215,27977
2.4272,27974
2.4328,27976
2.4381,27985
2.4438,27978
2.4493,27974
2.455,27981
2.4606,27988
2.466,27988
2.4716,27988
2.4771,27980
2.4828,27989
2.4881,27991
2.4938,27986
2.4994,27983
2.505,27992
2.5106,27993
2.516,27982
2.5216,27984
2.5273,27983
2.5326,27985
2.5383,27974
2.5439,27987
2.5493,27986
2.5549,27982
2.5605,27976
2.5662,27980
2.5715,27989
2.5772,27988
2.5828,27984
2.5881,27988
2.5938,27985
2.5994,27979
2.6051,27983
2.6105,27986
2.6161,27988
2.6217,27985
2.6271,27988
2.6327,27984
2.6384,27984
2.6437,27982
2.6493,27983
2.655,27984
2.6603,27983
2.666,27990
2.6716,27983
2.6773,27983
2.6826,27992
2.6883,27998
2.6939,27993
2.6993,27989
2.7049,27992
2.7105,27989
2.7159,27977
2.7215,27986
2.7272,27986
2.7328,27987
2.7381,27990
2.7438,27988
2.7494,27990
2.7548,27991
2.7604,27981
2.7661,27982
2.7717,27991
2.7771,27987
2.7827,27987
2.7883,27980
2.7937,27993
2.7993,27984
2.805,27990
2.8106,27992
2.816,27983
2.8216,27995
2.8272,27994
2.8326,27990
2.8382,27995
2.8439,27989
2.8495,27989
2.8549,27994
2.8605,27990
2.8661,27999
2.8715,27992
2.8771,27988
2.8828,27998
2.8884,27988
2.8938,27985
2.8994,27997
2.905,27988
2.9104,27987
2.9161,27990
2.9217,27993
2.9271,27992
2.9327,27991
2.9383,28000
2.9437,28001
2.9493,27999
2.955,27998
2.9606,27997
2.9659,27991
2.9716,27990
2.9772,27993
2.9828,27988
2.9882,27995
2.9938,27995
2.9995,27994
3.0049,27997
3.0105,28005
3.0159,28001
3.0215,27999
3.0272,27999
3.0328,28002
3.0382,28007
3.0438,27996
3.0494,27990
3.0548,27990
3.0605,27997
3.0661,27994
3.0717,27999
3.0771,27998
3.0827,27994
3.0883,27999
3.0937,28003
3.0993,27995
3.105,27998
3.1106,27990
3.116,27994
3.1216,27998
3.1273,28000
3.1326,27995
3.1383,27988
3.1439,27993
3.1493,27999
3.1549,27998
3.1606,27995
3.1662,28002
3.1716,27992
3.1772,27999
3.1829,27994
3.1882,27991
3.1939,28002
3.1995,27991
3.2049,27989
3.2105,27993
3.2161,27991
3.2215,27981
3.2271,27986
3.2328,27993
3.2384,27994
3.2438,27993
3.2494,27992
3.2551,27991
3.2604,27989
3.2661,27986
3.2717,27996
3.2771,27991
3.2828,27990
3.2884,27984
3.2938,27993
3.2994,27992
3.305,27990
3.3104,27995
3.316,27992
3.3217,27991
3.3273,27992
3.3327,27992
3.3383,27992
3.344,27988
3.3493,27988
3.3549,27996
3.3606,27996
3.3659,27991
3.3716,27994
3.3772,28001
3.3829,28000
3.3882,27994
3.3939,27995
3.3995,28002
3.4048,28002
3.4105,28002
3.4161,27996
3.4218,28002
3.4271,28008
3.4328,27997
3.4384,27997
3.4438,28001
3.4494,27993
3.4551,27992
3.4604,27991
3.4661,27996
3.4717,28004
3.4771,27999
3.4827,28002
3.4883,28005
3.494,28005
3.4993,28009
3.505,28007
3.5106,28009
3.516,28003
3.5216,28009
3.5272,28002
3.5329,28009
3.5382,28004
3.5439,28002
3.5495,28000
3.5549,28003
3.5605,27997
3.5662,28005
3.5715,28005
3.5772,27996
3.5828,27998
3.5885,27997
3.5938,27996
3.5995,28001
3.6051,27996
3.6105,27999
3.6161,28001
3.6217,27990
3.6271,28002
3.6327,28006
3.6384,27999
3.6438,28000
3.6494,28000
3.655,28004
3.6607,28000
3.666,28003
3.6717,28005
3.6773,28007
3.6827,28005
3.6883,27989
3.6939,28000
3.6993,27996
3.705,27986
3.7106,28001
3.716,27993
3.7216,28001
3.7272,27989
3.7329,27995
3.7382,27998
3.7439,27988
3.7495,27994
3.7549,27993
3.7605,27989
3.7662,27989
3.7715,27988
3.7771,27984
3.7828,27985
3.7884,27984
3.7938,27983
3.7994,27983
3.8051,27979
3.8104,27977
3.8161,27978
3.8217,27982
3.8273,27994
3.8327,27982
3.8383,27979
3.844,27982
3.8493,27984
3.855,27977
3.8606,27984
3.8662,27985
3.8716,27986
3.8772,27988
3.8829,27987
3.8882,27987
3.8939,27988
3.8995,27990
3.9049,27988
3.9105,27985
3.916,27986
3.9216,27982
3.9273,27981
3.9329,27987
3.9383,27981
3.9438,27989
3.9494,27992
3.9551,27985
3.9607,27984
3.966,27980
3.9716,27983
