Experiment: April_27_Phage_Osmo_expt vial 8, Tue Apr 27 19:11:23 2021
0.0049,29194
0.0106,29102
0.016,29053
0.0216,29142
0.0273,29109
0.0327,29161
0.0383,29162
0.0439,29196
0.0493,29167
0.0548,29166
0.0605,29130
0.066,29167
0.0716,29114
0.077,29143
0.0826,29155
0.0883,29198
0.0939,29144
0.0992,29072
0.1049,29171
0.1105,29155
0.1159,29113
0.1215,29168
0.1272,29198
0.1327,29197
0.1383,29153
0.1437,29171
0.1493,29199
0.155,29171
0.1603,29167
0.166,29174
0.1716,29176
0.1772,29095
0.1827,29147
0.1883,29149
0.1937,29082
0.1994,29175
0.205,29169
0.2104,29178
0.216,29074
0.2216,29164
0.2273,29180
0.2326,29160
0.2382,29126
0.2439,29132
0.2492,29132
0.2549,29144
0.2605,29169
0.2661,29165
0.2714,29180
0.2771,29182
0.2827,29195
0.2883,29049
0.2937,29144
0.2993,29090
0.305,29175
0.3103,29156
0.316,29188
0.3216,29197
0.3272,29153
0.3326,29191
0.3383,29186
0.3439,29134
0.3492,29197
0.3549,29182
0.3605,29154
0.3659,29151
0.3715,29130
0.3772,29186
0.3828,29145
0.3881,29181
0.3938,29164
0.3994,29195
0.405,29165
0.4104,29200
0.416,29182
0.4217,29177
0.427,29192
0.4327,29190
0.4383,29178
0.4437,29194
0.4493,29172
0.4549,29190
0.4606,29207
0.4659,29187
0.4716,29176
0.4772,29176
0.4828,29202
0.4881,29194
0.4938,29200
0.4994,29188
0.5048,29187
0.5105,29197
0.5161,29200
0.5214,29185
0.5271,29201
0.5327,29195
0.5383,29175
0.544,29178
0.5493,29198
0.5549,29193
0.5606,29194
0.566,29187
0.5716,29193
0.5772,29199
0.5826,29204
0.5882,29191
0.5938,29199
0.5995,29194
0.6048,29205
0.6105,29205
0.6161,29171
0.6215,29186
0.6271,29183
0.6327,29192
0.6384,29198
0.6437,29191
0.6494,29192
0.6548,29201
0.6604,29203
0.6661,29196
0.6717,29195
0.6771,29196
0.6827,29200
0.6883,29197
0.6937,29200
0.6994,29193
