Experiment: April_27_Phage_Osmo_expt vial 4, Tue Apr 27 19:11:23 2021
0.0049,32670
0.0106,32670
0.016,32670
0.0216,32669
0.0273,32668
0.0327,32673
0.0383,32673
0.0439,32668
0.0493,32670
0.0548,32673
0.0605,32673
0.066,32668
0.0716,32674
0.077,32668
0.0826,32672
0.0883,32672
0.0939,32672
0.0992,32669
0.1049,32669
0.1105,32670
0.1159,32670
0.1215,32672
0.1272,32670
0.1327,32673
0.1383,32672
0.1437,32671
0.1493,32670
0.155,32672
0.1603,32673
0.166,32671
0.1716,32671
0.1772,32672
0.1827,32673
0.1883,32670
0.1937,32668
0.1994,32673
0.205,32671
0.2104,32670
0.216,32670
0.2216,32670
0.2273,32670
0.2326,32668
0.2382,32673
0.2439,32671
0.2492,32669
0.2549,32673
0.2605,32669
0.2661,32668
0.2714,32671
0.2771,32675
0.2827,32670
0.2883,32675
0.2937,32671
0.2993,32668
0.305,32671
0.3103,32671
0.316,32670
0.3216,32670
0.3272,32670
0.3326,32671
0.3383,32668
0.3439,32666
0.3492,32670
0.3549,32669
0.3605,32673
0.3659,32669
0.3715,32671
0.3772,32667
0.3828,32670
0.3881,32669
0.3938,32668
0.3994,32664
0.405,32668
0.4104,32670
0.416,32671
0.4217,32670
0.427,32670
0.4327,32668
0.4383,32668
0.4437,32673
0.4493,32670
0.4549,32671
0.4606,32670
0.4659,32670
0.4716,32674
0.4772,32677
0.4828,32671
0.4881,32673
0.4938,32673
0.4994,32671
0.5048,32670
0.5105,32672
0.5161,32672
0.5214,32670
0.5271,32671
0.5327,32672
0.5383,32671
0.544,32671
0.5493,32670
0.5549,32670
0.5606,32672
0.566,32674
0.5716,32673
0.5772,32674
0.5826,32674
0.5882,32670
0.5938,32672
0.5995,32671
0.6048,32668
0.6105,32670
0.6161,32669
0.6215,32669
0.6271,32666
0.6327,32661
0.6384,32665
0.6437,32664
0.6494,32671
0.6548,32669
0.6604,32673
0.6661,32670
0.6717,32667
0.6771,32672
0.6827,32671
0.6883,32669
0.6937,32671
0.6994,32670
0.705,32670
0.7106,32671
0.716,32672
0.7216,32674
0.7272,32670
0.7326,32673
0.7382,32672
0.7438,32671
0.7495,32671
0.7548,32671
0.7605,32670
0.7661,32672
0.7715,32670
0.7771,32670
0.7828,32669
0.7881,32668
0.7938,32669
0.7994,32671
0.8048,32670
0.8104,32669
0.8159,32672
0.8216,32668
0.8272,32669
0.8329,32672
0.8382,32672
0.8437,32670
0.8494,32669
0.855,32669
0.8604,32672
0.866,32668
0.8715,32669
0.8772,32670
0.8825,32668
0.8882,32671
0.8938,32668
0.8994,32670
0.905,32669
0.9103,32671
0.916,32670
0.9216,32670
0.9272,32670
0.9328,32673
0.9382,32669
0.9438,32667
0.9495,32668
0.9548,32671
0.9604,32670
0.9661,32668
0.9717,32664
0.9771,32666
0.9827,32670
0.9883,32669
0.9937,32668
0.9993,32671
1.005,32672
1.0104,32667
1.016,32669
1.0216,32671
1.027,32672
1.0326,32669
1.0383,32670
1.0439,32670
1.0493,32672
1.0549,32666
1.0605,32669
1.0659,32673
1.0715,32671
1.0772,32669
1.0828,32670
1.0881,32671
1.0938,32667
1.0994,32667
1.105,32666
1.1104,32667
1.1161,32670
1.1217,32666
1.127,32670
1.1327,32667
1.1383,32670
1.144,32669
1.1493,32669
1.1549,32671
1.1606,32667
1.1659,32667
1.1716,32671
1.1772,32668
1.1826,32670
1.1882,32669
1.1939,32669
1.1995,32668
1.2048,32668
1.2105,32666
1.2161,32668
1.2215,32669
1.2271,32669
1.2328,32669
1.2384,32668
1.2437,32668
1.2494,32665
1.255,32666
1.2604,32668
1.266,32668
1.2717,32669
1.277,32670
1.2827,32670
1.2883,32668
1.2937,32667
1.2993,32670
1.3049,32672
1.3106,32669
1.3159,32669
1.3216,32671
1.3272,32666
1.3328,32668
1.3382,32669
1.3438,32668
1.3494,32669
1.3548,32668
1.3605,32668
1.3661,32668
1.3717,32670
1.3771,32670
1.3827,32672
1.3884,32669
1.3937,32672
1.3994,32671
1.405,32672
1.4104,32669
1.416,32666
1.4216,32670
1.4273,32669
1.4327,32665
1.4383,32668
1.4439,32669
1.4493,32668
1.4549,32669
1.4606,32670
1.4659,32669
1.4716,32671
1.4772,32670
1.4826,32668
1.4882,32669
1.4938,32670
1.4995,32667
1.5049,32669
1.5105,32671
1.5161,32667
1.5215,32670
1.5271,32665
1.5328,32672
1.5381,32670
1.5438,32671
1.5494,32669
1.5548,32668
1.5604,32669
1.5661,32669
1.5717,32672
1.5771,32670
1.5827,32669
1.5883,32669
1.5937,32671
1.5994,32667
1.605,32668
1.6104,32668
1.6161,32669
1.6217,32667
1.627,32669
1.6327,32666
1.6383,32671
1.6437,32668
1.6493,32668
1.655,32670
1.6606,32670
